village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Shangpung Khlieh Mushut,0,44,0,1,24,19,3,41,0,27,17,43,1,0,0,44,0,7,37,42,2,44,0,6,38,9,35
Shangpung Pohshnong,0,18,3,0,13,8,4,16,1,12,9,19,0,2,0,19,2,10,11,21,0,21,0,21,0,2,19
Shangpung Moolibang,0,55,31,0,29,57,4,78,4,52,34,74,4,8,0,85,1,74,12,86,0,86,0,74,12,79,7
Pammanik,0,105,45,21,43,86,43,102,5,111,39,118,10,22,0,109,41,77,73,150,0,150,0,150,0,116,34
Sahsniang A,0,12,50,16,28,18,12,49,1,33,29,51,0,10,0,46,15,40,22,62,0,61,0,56,6,55,7
Sahsniang B,0,23,33,14,26,16,20,33,3,35,21,47,0,9,0,45,11,16,40,54,2,56,0,50,6,44,12
Mukhap,0,34,52,17,26,43,30,53,3,49,37,79,5,2,0,80,6,26,60,86,0,85,1,82,4,69,17
Thangthring,0,41,7,10,6,32,2,41,5,35,13,44,1,3,0,42,6,40,8,48,0,48,0,24,24,42,6
Iongkasaro,0,46,0,20,22,4,0,40,6,26,20,43,2,1,0,42,4,32,14,44,2,46,0,46,0,38,8
Barato,0,9,7,7,8,1,1,15,0,9,7,13,3,0,0,15,1,12,4,15,1,16,0,15,1,14,2
Lakadong,0,40,16,9,27,20,21,31,4,40,16,51,2,3,0,51,5,20,36,56,0,56,0,56,0,40,16
Madankynsaw,0,44,3,21,17,9,6,35,6,35,12,32,1,14,0,38,9,25,22,47,0,45,1,15,32,21,26
Khonshnong,0,66,4,18,34,18,1,65,4,52,18,55,6,9,0,47,23,56,14,67,1,70,0,69,1,69,1
Mukroh,0,6,7,1,1,11,0,12,1,8,5,10,1,2,0,6,7,10,3,13,0,13,0,13,0,13,0
Kyndongtuber,0,11,12,4,7,12,2,18,3,15,8,16,3,4,0,13,10,13,10,23,0,23,0,23,0,23,0
Raliang,0,5,1,1,4,1,0,4,2,5,1,4,1,0,0,3,2,4,2,6,0,6,0,6,0,6,0
Mynso A,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Pyntei,2,126,1,12,53,65,8,110,12,114,16,116,2,11,0,114,14,53,77,127,3,130,0,110,19,90,40
Umdinlieng,0,96,29,9,49,67,7,106,12,106,19,88,15,22,0,119,6,69,56,116,9,125,0,124,1,103,22
Laskein,0,48,4,2,23,27,0,43,9,31,21,45,5,2,0,48,4,27,25,49,3,52,0,52,0,43,9
