village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Narva,0,0,73,51,21,1,73,0,0,72,1,15,22,36,0,0,73,0,,27,46,70,3,73,0,33,40,73,0
Rajegaon,1,24,72,23,61,13,40,55,2,97,0,32,29,36,0,4,93,0,,97,0,86,11,97,0,60,37,97,0
Sonmala,0,25,0,0,8,17,11,14,0,25,0,16,8,1,0,7,18,0,,25,0,13,12,25,0,0,25,25,0
Ghodezari,0,22,3,7,16,2,25,0,0,17,8,19,5,1,0,8,17,0,,23,2,8,17,25,0,0,25,25,0
Morgaon,0,1,24,0,7,18,4,17,4,20,5,5,17,3,0,2,23,0,,15,10,0,25,23,2,0,25,25,0
Pendhari,0,20,30,0,25,25,29,21,0,4,46,2,16,32,0,0,50,0,,50,0,9,41,48,2,7,43,42,8
MAREGAON,0,13,12,16,9,0,6,19,0,10,15,6,12,7,0,19,6,0,,25,0,10,15,25,0,0,25,25,0
Garada,0,5,20,5,3,17,11,14,0,22,3,16,5,4,0,15,10,0,,24,1,8,17,25,0,2,23,25,0
Kolara,0,3,94,36,55,6,93,4,0,66,31,48,32,17,0,0,97,0,,97,0,96,1,97,0,23,74,97,0
Dhabetekadi,0,2,70,68,3,1,65,7,0,48,24,57,12,3,0,0,72,0,,0,72,72,0,72,0,28,44,72,0
Kesalwada (Wagh ),0,0,72,0,24,48,66,6,0,52,20,22,13,37,0,0,72,0,,68,4,68,4,72,0,23,49,72,0
Khedepar,0,0,97,10,21,66,66,31,0,46,51,17,15,65,0,3,94,0,,55,42,92,5,97,0,4,93,97,0
Channa,0,3,69,36,34,2,71,1,0,71,1,24,18,30,0,0,72,1,,69,3,58,14,72,0,20,52,72,0
Somalwada,0,10,62,1,57,14,70,1,1,72,0,19,34,19,0,0,72,0,,58,14,70,2,72,0,20,52,72,0
Gadpendhari,0,5,20,0,23,2,12,13,0,24,1,11,8,6,0,4,21,0,,25,0,25,0,25,0,8,17,25,0
Dhanala,0,3,22,8,16,1,19,6,0,24,1,18,7,0,0,1,24,0,,25,0,25,0,25,0,9,16,20,5
Miregaon,0,2,23,3,18,4,21,4,0,25,0,22,2,1,0,0,25,0,,25,0,25,0,25,0,8,17,25,0
Kinhi (Gadegaon),0,0,25,0,23,2,18,7,0,24,1,21,4,0,0,0,25,0,,25,0,25,0,25,0,15,10,25,0
Sawari,0,3,22,0,8,17,17,8,0,25,0,19,6,0,0,15,10,0,,25,0,24,1,25,0,7,18,25,0
Chikhalbodi,0,0,12,0,9,3,10,2,0,12,0,6,4,2,0,0,12,0,,12,0,12,0,12,0,7,5,12,0
Chichtola,0,0,25,0,8,17,13,12,0,25,0,15,9,1,0,25,0,0,,25,0,24,1,25,0,5,20,25,0
Pimpalgaon,0,1,24,1,11,13,19,6,0,23,2,3,12,10,0,25,0,0,,25,0,25,0,25,0,15,10,25,0
Seloti,0,4,21,0,25,0,18,7,0,0,25,0,8,17,0,0,25,0,,23,2,10,15,14,11,12,13,23,2
Rengepar (kotha),0,0,13,0,12,1,8,5,0,11,2,4,7,2,0,0,13,0,,13,0,3,10,12,0,4,9,10,3
Kharashi,0,6,19,0,24,1,20,5,0,0,25,1,8,16,0,0,25,0,,23,2,10,15,16,9,15,10,20,5
Manegaon,0,4,21,0,24,1,20,5,0,0,25,0,7,18,0,0,25,0,,24,1,8,17,20,5,19,6,18,7
Lohara,0,12,13,1,24,0,18,5,2,0,25,1,10,14,0,0,25,0,,22,3,11,14,15,10,12,13,19,6
Borgaon,0,4,21,6,14,5,20,5,0,25,0,19,6,0,0,0,25,0,,25,0,25,0,25,0,15,10,23,2
Pohara,0,1,71,0,34,38,65,7,0,44,28,19,14,39,0,0,72,0,,72,0,65,7,72,0,3,69,72,0
Rengola,0,7,15,0,22,0,20,1,1,0,22,0,9,13,0,0,22,0,,20,2,5,17,15,7,9,13,18,4
Kolari,0,0,97,6,77,14,71,26,0,88,9,21,35,41,0,0,97,0,,97,0,85,12,97,0,14,83,97,0
Murmadi (Tup),0,1,24,5,14,6,16,8,1,24,1,19,6,0,0,0,25,0,,25,0,25,0,25,0,15,10,23,2
Alesur (lakhori),0,0,25,1,10,13,14,10,1,25,0,11,5,9,0,1,24,0,,24,1,23,2,24,0,10,15,25,0
