village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kathalguri,32,195,0,151,75,1,29,85,113,201,26,62,96,69,0,102,125,0,,227,0,151,76,203,24,46,181,136,91
Kathalguri,79,67,3,132,10,7,11,99,39,140,9,97,35,17,0,112,37,0,,149,0,90,59,124,25,17,132,40,109
Batabari,14,61,0,45,28,2,3,33,39,65,10,24,21,30,0,20,55,0,,75,0,57,18,73,2,57,18,32,43
Kurshakati Lakheraj,9,82,0,67,24,0,9,48,34,85,6,21,39,31,0,39,52,0,,91,0,62,29,89,2,50,41,55,36
Karigaon,26,65,0,77,12,2,3,22,66,76,15,29,11,51,0,23,68,0,,91,0,40,51,81,10,44,47,16,75
Kahibari,2,27,0,20,9,0,1,4,24,29,0,2,10,17,0,1,28,0,,29,0,9,20,26,3,4,25,3,26
Balagaon No.1,109,263,1,337,29,7,6,125,242,337,36,142,87,144,0,187,186,0,,373,0,229,144,331,42,232,141,168,205
Bhadiaguri,2,70,0,66,5,1,0,1,71,61,11,4,8,60,0,4,68,0,,72,0,44,28,67,5,28,44,9,63
Kawniabhasa Bhatipara,0,17,0,17,0,0,0,0,17,14,3,0,3,14,0,0,17,0,,17,0,6,11,16,1,6,11,3,14
Samsingkilla F V,2,47,3,42,7,3,1,9,42,20,32,4,2,46,0,4,48,0,,52,0,15,37,32,20,13,39,9,43
Sohorpur,49,239,0,174,113,1,31,222,35,270,18,133,125,30,0,194,94,0,,288,0,254,34,282,6,169,119,237,51
Haltugaon F V,298,779,0,914,151,12,73,563,441,1006,71,430,289,358,0,640,437,0,,1077,0,761,316,982,95,224,853,596,481
Rangalikhata Pt II,0,6,0,4,1,1,0,1,5,6,0,1,0,5,0,1,5,0,,6,0,4,2,5,1,3,3,1,5
Amguri,15,197,0,199,8,5,12,54,146,197,15,48,69,95,0,127,85,0,,212,0,140,72,191,21,26,186,139,73
Debargaon,8,78,0,77,8,1,6,16,64,77,9,10,14,62,0,20,66,0,,86,0,36,50,71,15,23,63,28,58
Sukanjhora,20,66,0,84,2,0,4,28,54,75,11,26,35,25,0,61,25,0,,86,0,54,32,70,16,36,50,39,47
Bishmuri F V,261,641,8,680,207,23,64,559,287,885,25,406,266,238,0,489,421,0,,910,0,658,252,835,75,411,499,503,407
Haltugaon Forest Block,0,22,0,20,1,1,0,2,20,21,1,0,1,21,0,1,21,0,,22,0,7,15,19,3,6,16,5,17
Gaurangtaki,0,32,0,28,2,2,0,1,31,26,6,0,5,27,0,0,32,0,,32,0,11,21,29,3,7,25,8,24
Bhomoraguri F V,15,175,0,163,24,3,10,61,119,184,6,41,42,107,0,80,110,0,,190,0,118,72,168,22,67,123,85,105
Kurshakati Pt-I,0,19,0,17,2,0,0,2,17,16,3,0,1,18,0,0,19,0,,19,0,11,8,16,3,8,11,1,18
Gendrabil (Big),0,6,0,5,1,0,0,0,6,5,1,0,1,5,0,0,6,0,,6,0,1,5,6,0,4,2,0,6
Gendrabil (Small),4,47,0,45,4,2,1,11,39,51,0,9,11,31,0,21,30,0,,51,0,36,15,46,5,9,42,22,29
Latagaon,0,39,0,38,1,0,0,0,39,32,7,0,1,38,0,0,39,0,,39,0,20,19,30,9,11,28,4,35
Duramari,54,82,1,104,27,6,10,80,47,133,4,77,26,34,0,80,57,0,,137,0,100,37,125,12,42,95,64,73
Dakhin Patgaon,0,6,0,5,1,0,0,0,6,6,0,0,1,5,0,1,5,0,,6,0,3,3,6,0,0,6,2,4
Thanadarpara,0,8,0,8,0,0,0,0,8,7,1,1,1,6,0,0,8,0,,8,0,6,2,7,1,3,5,1,7
Mahajanpara,3,31,1,32,0,3,1,3,31,28,7,3,2,30,0,2,33,0,,35,0,16,19,29,6,15,20,1,34
Besimari,3,32,1,29,5,2,0,3,33,33,3,4,4,28,0,2,34,0,,36,0,19,17,34,2,5,31,6,30
Dologaon,6,27,0,29,4,0,3,17,13,33,0,14,8,11,0,28,5,0,,33,0,26,7,31,2,6,27,30,3
Choutaki Pt-II,0,20,0,17,3,0,0,0,20,17,3,0,1,19,0,1,19,0,,20,0,8,12,19,1,1,19,4,16
Sutarpara,18,50,0,41,26,1,8,51,9,67,1,37,24,7,0,48,20,0,,68,0,58,10,68,0,39,29,59,9
Fukagaon,0,12,0,11,1,0,0,1,11,11,1,1,0,11,0,1,11,0,,12,0,4,8,11,1,3,9,0,12
Pachim Patgaon,47,226,1,193,80,1,21,179,74,269,5,95,115,64,0,151,123,0,,274,0,228,46,262,12,133,141,185,89
Sizuguri,3,30,0,20,13,0,3,17,13,31,2,10,11,12,0,16,17,0,,33,0,26,7,31,2,17,16,16,17
Pakhiriguri,24,42,0,61,4,1,0,29,37,55,11,28,12,26,0,33,33,0,,66,0,31,35,56,10,13,53,15,51
Ranighat,0,6,0,5,1,0,0,0,6,6,0,0,0,6,0,0,6,0,,6,0,2,4,5,1,2,4,1,5
Kokormari,0,35,0,35,0,0,0,1,34,31,4,0,2,33,0,0,35,0,,35,0,17,18,27,8,19,16,5,30
Mestabari,3,25,0,25,3,0,0,0,28,27,1,5,0,23,0,1,27,0,,28,0,18,10,24,4,4,24,2,26
Chesapani,15,96,0,80,31,0,15,80,16,108,3,44,39,28,0,86,25,0,,111,0,92,19,109,2,37,74,91,20
Lalkura Pt.-II,6,9,0,14,1,0,0,9,6,15,0,8,6,1,0,11,4,0,,15,0,8,7,13,2,0,15,5,10
Bhalukjhora,0,24,0,19,5,0,0,0,24,21,3,0,0,24,0,0,24,0,,24,0,12,12,18,6,12,12,3,21
Mokrapara,0,12,0,10,1,1,0,1,11,12,0,2,0,10,0,2,10,0,,12,0,5,7,11,1,5,7,3,9
Burapara,0,3,0,3,0,0,0,0,3,3,0,0,1,2,0,0,3,0,,3,0,2,1,3,0,1,2,1,2
Haltugaon,334,1149,0,974,508,1,159,1223,101,1481,2,753,690,40,0,1118,365,0,,1483,0,1343,140,1454,29,749,734,1302,181
Taraibari,0,6,0,4,2,0,0,1,5,4,2,0,1,5,0,1,5,0,,6,0,4,2,6,0,6,0,1,5
Lalkura Pt.-I,0,6,0,6,0,0,0,0,6,5,1,0,1,5,0,1,5,0,,6,0,3,3,4,2,1,5,2,4
Joregaon,67,150,0,188,24,5,3,93,121,205,12,95,40,82,0,132,85,0,,217,0,152,65,195,22,148,69,107,110
