village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Partapur,0,96,18,1,110,3,114,0,0,2,112,45,62,7,0,0,114,0,,26,88,10,104,114,0,19,95,101,13
Mantala,0,79,112,0,184,7,190,1,0,25,166,9,110,72,0,0,191,0,,89,102,81,110,191,0,54,137,157,34
Tadola,0,227,44,4,266,1,265,6,0,60,211,60,199,12,0,0,271,0,,117,154,159,112,271,0,239,32,270,1
Chandakpur,0,24,5,1,28,0,29,0,0,9,20,10,15,4,0,0,29,0,,18,11,27,2,29,0,9,20,22,7
Yeladgundi,0,143,20,18,144,1,163,0,0,0,163,19,140,4,0,0,163,0,,18,145,47,116,163,0,142,21,162,1
Sungahana,0,11,31,0,34,8,42,0,0,3,39,2,19,21,0,0,42,0,,10,32,7,35,42,0,8,34,33,9
Ghotala,0,116,25,5,126,10,138,3,0,3,138,62,62,17,0,0,141,0,,85,56,139,2,141,0,59,82,127,14
Chittakaldev,0,125,89,11,203,0,214,0,0,15,199,32,128,54,0,2,212,0,,47,167,111,103,210,4,71,143,178,36
Rajola,0,86,60,0,135,11,144,2,0,44,102,9,97,40,0,0,146,0,,47,99,75,71,145,1,62,84,137,9
Talbhog,0,69,96,3,153,9,165,0,0,16,149,8,90,67,0,1,164,0,,36,129,89,76,165,0,37,128,163,2
Gour,0,133,59,10,181,1,191,1,0,0,192,38,127,27,0,0,192,0,,77,115,88,104,192,0,173,19,188,4
Khanapur,0,8,1,0,9,0,9,0,0,0,9,1,8,0,0,0,9,0,,4,5,1,8,9,0,4,5,9,0
Rajeshwar,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Batgera,0,15,0,1,13,1,15,0,0,0,15,0,15,0,0,0,15,0,,3,12,8,7,15,0,1,14,15,0
Hattarga (Sarhad),0,50,6,1,53,2,56,0,0,0,56,15,38,3,0,2,54,0,,28,28,34,22,56,0,6,50,55,1
Kohinoor,0,128,69,2,195,0,197,0,0,4,193,24,134,39,1,1,195,0,,34,163,80,117,197,0,54,143,196,1
Gadiraipalli,0,92,66,8,150,0,156,2,0,0,158,30,91,37,0,0,158,0,,42,116,81,77,158,0,62,96,116,42
