village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Majari Khurd,0,0,0,22,2,0,0,24,0,0,0,0,0,24,0,0,24,12,12,2,22,24,0,0,0,24,0
Ishwarisinghpura,0,0,0,18,1,0,5,14,0,0,0,0,0,19,1,0,18,7,12,0,19,19,0,0,0,19,0
Khundroth,0,0,0,22,0,0,7,15,0,0,0,0,0,22,0,0,22,13,9,0,22,22,0,0,0,22,0
Naghori,0,0,0,9,0,0,0,9,0,0,0,0,0,9,1,0,8,6,3,1,8,9,0,0,0,9,0
Akleempur,0,0,0,4,0,0,0,4,0,0,0,0,0,4,3,0,1,4,0,0,4,4,0,0,0,4,0
Jonaycha Khurd,0,0,0,21,1,0,0,22,0,0,0,0,0,22,0,0,22,18,4,2,20,22,0,0,0,21,1
Nihalpura,0,0,0,12,1,0,2,11,0,0,0,0,0,13,2,0,11,9,4,0,13,13,0,0,0,13,0
Chaubara,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,5,3,2,0,5,5,0,0,0,5,0
Googal Kota,0,0,0,15,1,0,3,13,0,0,0,0,0,16,0,0,16,13,3,0,16,16,0,0,0,16,0
Salarpur,0,0,0,10,3,0,2,11,0,0,0,0,0,13,0,0,13,10,3,1,12,13,0,0,0,13,0
Nareda Khurd,0,0,0,5,0,0,1,4,0,0,0,0,0,5,0,0,5,5,0,0,5,5,0,0,0,4,1
Doomroli,0,0,0,23,1,0,6,18,0,0,0,0,0,24,0,0,24,9,15,2,22,24,0,0,0,24,0
Shriyani,0,0,0,20,2,0,5,17,0,0,0,0,0,22,1,0,21,8,14,1,21,22,0,0,0,22,0
Vijaysinghpura,0,0,0,23,1,0,4,20,0,0,0,0,0,24,2,0,22,9,15,1,23,24,0,0,0,24,0
Basai Bhopalsingh,0,0,0,25,0,0,3,22,0,0,0,0,0,25,0,0,23,7,18,2,23,25,0,0,0,25,0
Naysarana,0,0,0,7,0,0,2,5,0,0,0,0,0,7,0,0,7,4,3,0,7,7,0,0,0,7,0
Fauladpur,0,0,0,11,1,0,0,12,0,0,0,0,0,12,1,0,11,7,5,0,12,12,0,0,0,12,0
Biranwas,0,0,0,21,1,0,4,18,0,0,0,0,0,22,5,0,17,6,16,0,22,22,0,0,0,21,1
Dausod,0,0,0,16,1,0,3,14,0,0,0,1,0,16,2,0,14,10,8,0,18,18,0,0,0,18,0
Mandhan,0,0,0,19,3,0,1,21,0,0,0,0,0,22,0,0,22,8,14,2,20,22,0,0,0,22,0
Kankar,0,0,0,19,3,0,0,22,0,0,0,0,1,21,0,0,22,18,4,3,19,22,0,0,0,21,1
Sansedi,0,0,0,11,1,0,1,11,0,0,0,0,1,11,0,0,12,6,6,1,11,12,0,0,0,12,0
Jonaycha Kalan,0,0,0,9,0,0,3,6,0,0,0,0,0,9,0,0,9,4,6,0,9,10,0,0,0,10,0
Banthala,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,4,2,2,1,3,4,0,0,0,4,0
Giglana,0,0,0,24,0,0,5,19,0,0,0,0,0,24,0,0,24,12,12,2,22,24,0,0,0,24,0
Shahjahanpur (CT),0,0,0,13,2,0,0,15,0,0,0,0,0,15,0,0,15,15,0,0,15,15,0,0,0,15,0
Jaitpur,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,0,3,2,1,0,3,3,0,0,0,3,0
Kathuwas,0,0,0,7,0,0,3,4,0,0,0,0,0,7,0,0,7,5,2,0,7,7,0,0,0,7,0
Hudiya Kalan,0,0,0,19,0,0,10,9,0,0,0,0,1,18,0,0,19,10,9,1,18,19,0,0,0,19,0
Mangalpur,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,0,3,1,2,0,3,3,0,0,0,3,0
Hudiya Khurd,0,0,0,12,0,0,5,7,0,0,0,0,0,12,0,0,12,8,4,0,12,12,0,0,0,12,0
Madhosinghpura,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
Daulatsinghpura,0,0,0,3,1,0,3,1,0,0,0,0,0,4,0,0,4,1,3,0,4,4,0,0,0,4,0
