village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Ghorha,1,0,99,0,43,57,0,58,42,97,3,3,4,93,1,0,99,94,6,98,2,89,11,73,27,95,5
Saruwanwa,1,0,99,3,36,61,1,59,40,78,22,8,10,82,3,0,97,51,49,87,13,79,21,54,46,86,14
Saraiyya Mohan,0,0,100,3,44,53,0,49,51,93,7,4,3,93,4,1,94,66,34,94,6,97,3,65,35,98,2
Purab Dwara,0,0,100,21,58,21,1,95,4,63,37,36,41,23,0,0,100,20,80,40,60,98,2,67,33,100,0
Bandoiya,0,0,100,4,61,35,0,85,15,76,24,8,28,64,10,1,87,36,64,49,51,98,1,63,37,95,5
Semra,0,0,100,1,78,21,1,92,7,83,17,21,47,32,5,0,93,19,81,45,55,99,0,67,33,98,2
Sanaha,0,0,100,0,40,60,0,59,41,100,0,3,4,93,3,0,97,84,16,93,7,97,3,33,67,97,3
Maderika,1,0,99,0,51,49,0,52,48,98,2,3,2,95,3,0,96,86,14,82,18,94,5,39,61,93,7
Ghatampur,1,1,98,20,55,25,3,63,33,40,60,7,46,47,18,0,68,33,67,36,64,99,1,46,54,77,23
Sultanpur,0,0,100,0,35,65,1,71,28,100,0,3,2,95,2,0,98,74,26,92,8,94,6,46,54,94,6
