village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Shahpur (Vad),0,8,27,8,16,11,7,28,0,33,2,18,14,3,0,1,32,0,,10,25,0,35,10,25,35,0,29,6
Khanpur,0,3,32,14,18,3,11,7,17,28,7,19,9,7,1,0,34,1,,1,34,0,35,23,12,35,0,25,10
Karshanpura,0,2,33,10,23,2,5,12,18,34,1,8,19,8,5,0,30,0,,0,35,1,34,20,15,35,0,32,3
Shobhasan,0,0,34,12,16,6,1,20,14,31,4,4,19,11,2,1,29,0,,7,28,1,34,15,20,35,0,34,1
Undhai,0,0,35,19,14,2,3,11,21,26,9,4,14,16,2,1,30,2,,7,28,1,34,25,10,35,0,6,29
Unad,0,0,31,28,5,1,14,19,1,30,5,9,13,9,1,0,28,3,,0,35,0,35,24,11,35,0,15,20
Madhasana,0,3,31,22,10,2,9,17,9,32,3,13,16,5,2,0,30,0,,1,34,1,34,24,11,35,0,30,5
Aspa,0,7,28,26,8,1,12,5,18,31,4,24,9,2,0,0,33,1,,0,35,2,33,27,8,35,0,35,0
Shekhpur (Khe),0,1,34,28,6,1,0,20,15,29,6,6,21,8,0,1,32,0,,2,33,0,35,21,14,35,0,20,15
Dabu,0,17,17,14,17,3,12,10,12,29,5,31,3,0,2,0,31,0,,1,33,3,31,31,3,34,0,34,0
Sabalpur,0,3,32,13,19,3,0,34,1,34,1,15,15,5,0,0,35,0,,0,35,7,28,10,25,35,0,10,25
Jaska,0,0,35,33,2,0,11,13,11,29,6,8,22,5,0,0,35,0,,3,32,1,34,29,6,34,1,25,10
Khatoda,0,5,29,25,9,0,6,22,6,32,2,18,13,3,0,0,34,2,,3,31,4,30,19,16,33,1,17,18
Hajipur,0,1,34,32,3,0,1,19,15,32,3,8,15,11,0,0,34,0,,11,24,2,33,34,1,35,0,28,7
Navapura,0,1,34,11,15,9,4,25,6,33,2,3,27,5,0,0,35,0,,0,35,16,19,8,27,35,0,12,23
Karbatiya,0,1,34,5,26,4,3,23,9,34,1,20,12,3,0,0,35,0,,0,35,1,34,11,24,35,0,12,23
Rajpur (Vad),0,15,20,15,20,0,23,12,0,31,4,24,10,1,0,1,34,0,,0,35,9,26,11,24,35,0,19,16
Sultanpur,0,6,29,10,19,6,16,19,0,28,7,9,25,1,0,0,35,0,,0,35,4,31,9,26,35,0,17,18
Kesimpa,0,4,31,19,14,2,5,22,8,34,1,17,17,1,0,0,35,1,,4,31,17,18,20,15,35,0,35,0
Pipaldar,0,0,35,2,24,9,1,19,15,29,6,25,10,0,0,0,35,0,,0,35,0,35,11,24,35,0,18,17
Malekpur,0,0,35,7,17,11,10,11,14,31,4,12,23,0,0,0,35,0,,0,35,6,29,16,19,35,0,28,7
Shekhpur (Vad),0,1,34,13,11,11,6,7,22,33,2,12,1,22,1,0,34,0,,2,33,14,21,12,23,35,0,31,4
Vadnagar,0,1,34,3,20,12,11,10,14,29,6,9,22,4,0,0,35,0,,0,35,7,28,13,22,35,0,28,7
Transvad,0,0,35,3,19,13,3,10,22,29,6,10,3,22,0,0,34,0,,0,35,3,32,10,25,35,0,26,9
Chhabaliya,0,1,34,2,23,10,0,13,22,32,3,9,3,23,0,0,35,0,,1,34,9,26,15,20,35,0,32,3
Chandpur,0,1,34,7,17,11,7,14,14,26,9,9,24,1,0,0,32,0,,0,35,9,26,15,20,35,0,29,6
Mirjhapur,0,0,35,3,23,9,0,13,22,28,7,23,12,0,1,0,33,0,,0,35,0,35,12,23,35,0,10,25
Anandpura,0,0,35,6,19,10,2,11,22,29,6,2,11,22,0,0,35,0,,0,35,8,27,9,26,35,0,25,10
Kahipur,0,0,35,5,21,9,13,0,22,29,6,1,7,27,8,0,26,0,,0,35,6,29,11,24,35,0,25,10
Jagapura,0,2,33,6,23,6,6,16,13,30,5,16,16,3,0,0,35,0,,3,32,1,34,29,6,35,0,35,0
Champa,0,4,31,14,17,4,12,19,4,33,2,24,11,0,0,0,35,1,,3,32,6,29,31,4,35,0,33,2
Molipur,0,5,30,15,16,4,4,15,16,27,8,18,15,2,0,0,35,0,,1,34,3,32,24,11,35,0,26,9
Sundhiya,0,5,30,11,19,5,5,20,10,33,2,26,9,0,0,0,35,1,,0,35,2,33,31,4,35,0,34,1
Khatasana,0,11,24,34,1,0,2,25,8,29,6,21,11,3,0,0,35,0,,0,35,1,34,11,24,34,1,20,15
Bajpura,0,2,33,13,15,7,3,18,14,33,2,18,16,1,0,0,35,7,,0,35,2,33,32,3,35,0,33,2
Sulipur,0,1,34,13,16,6,4,19,12,32,3,13,18,4,0,1,34,1,,0,35,0,35,14,21,35,0,16,19
Sipor,0,6,29,34,1,0,0,13,22,32,3,25,10,0,0,1,34,0,,0,35,2,33,17,18,35,0,27,8
Babipura,0,0,35,25,8,2,10,9,16,30,5,5,24,6,0,0,35,0,,0,35,0,35,21,14,35,0,22,13
Kamalpur,0,4,31,10,16,9,4,26,5,29,6,17,12,6,0,0,35,0,,2,33,0,35,33,2,35,0,34,1
Valasana,0,0,35,13,22,0,3,13,19,29,6,5,20,10,0,0,35,0,,4,31,2,33,9,26,35,0,35,0
Vaghadi (Navi),0,0,35,6,27,2,0,12,23,33,2,6,19,10,0,0,35,0,,0,35,1,34,3,32,34,1,14,21
