village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Duriya,0,0,0,44,13,0,18,34,5,57,0,0,0,57,5,0,52,14,43,5,52,57,0,0,0,57,0
Shyonathpura,0,0,0,19,1,0,3,17,0,20,0,0,0,20,0,0,20,2,18,1,19,19,0,0,0,20,0
Nangli Goojran,0,0,0,22,10,0,9,23,0,32,0,0,0,32,0,0,32,2,30,4,28,30,0,0,0,32,0
Natas,0,0,0,4,1,0,2,3,0,5,0,0,0,5,0,0,5,0,5,0,5,5,0,0,0,5,0
Hansalsar,0,0,0,54,3,0,5,48,4,57,0,0,3,54,1,0,56,21,36,25,32,54,3,0,0,57,0
Chhaosari,0,0,0,50,7,0,8,47,2,57,0,1,0,56,0,0,57,10,47,17,40,57,0,0,0,57,0
Ramlalpura,0,0,0,41,16,0,9,47,1,57,0,0,1,56,0,0,57,22,35,12,45,57,0,0,0,57,0
Bhatiwar,0,0,0,18,7,0,11,14,0,25,0,0,0,25,0,0,25,4,21,8,17,25,0,0,0,25,0
Nangli Nirvan,0,0,0,16,9,0,14,11,0,25,0,0,0,25,0,0,25,2,23,12,13,25,0,0,0,25,0
Bas Bisna,0,0,0,11,7,0,6,12,0,18,0,0,0,18,0,0,18,7,11,8,10,18,0,0,0,18,0
Basmana,0,0,0,13,1,0,7,7,0,14,0,1,0,13,0,0,14,5,9,3,11,14,0,0,0,14,0
Khatkar,0,0,0,30,2,0,17,14,1,32,0,0,0,32,0,0,32,6,26,14,18,32,0,0,0,32,0
Bamlas,0,0,0,43,14,0,24,33,0,57,0,0,1,56,4,0,53,5,52,26,31,57,0,0,0,57,0
Teetanwar,0,0,0,41,16,0,7,47,3,57,0,0,0,57,0,0,57,10,47,4,53,57,0,0,0,57,0
Singnor,0,0,0,39,18,0,12,45,0,57,0,0,1,56,0,0,57,2,55,0,57,57,0,0,0,57,0
Dhola Khera,0,0,0,42,15,0,22,34,1,57,0,0,0,57,12,0,45,6,51,2,55,57,0,0,0,57,0
Gudha Gorji,0,0,0,11,3,0,6,8,0,14,0,0,0,14,0,0,14,1,13,0,14,14,0,0,0,14,0
Dhani Kanika,0,0,0,0,3,0,1,2,0,3,0,0,0,3,0,0,3,0,3,0,3,3,0,0,0,3,0
Chhau,0,0,0,38,19,0,9,47,1,56,1,0,0,57,7,0,50,10,47,7,50,57,0,0,0,57,0
Dhani Kharwasa,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,2,0,2,0,2,2,0,0,0,2,0
Dhani Barki,0,0,0,31,7,0,16,22,0,38,0,0,0,38,0,0,38,2,36,1,37,38,0,0,0,38,0
Bajawa,0,0,0,48,9,0,22,35,0,57,0,0,0,57,2,0,55,8,49,0,57,57,0,0,0,57,0
Bas Bajawa,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
Nagli Deepsingh,0,0,0,53,4,0,11,42,4,57,0,0,0,57,7,0,50,13,44,2,55,57,0,0,0,57,0
Baragaon,0,0,0,46,10,0,22,33,1,56,0,0,2,53,4,0,51,8,48,2,54,56,0,0,0,56,0
Doodi Nagar,0,0,0,38,19,0,16,41,0,57,0,0,0,57,6,0,51,13,44,8,49,57,0,0,0,57,0
Posana,0,0,0,34,6,0,12,28,0,40,0,0,0,40,14,0,26,4,36,1,39,40,0,0,0,40,0
Basri,0,0,0,13,4,0,10,7,0,17,0,0,0,17,7,0,10,0,17,0,17,17,0,0,0,17,0
Chhapoli,0,0,0,12,15,0,22,4,1,25,2,0,1,26,0,0,27,15,12,21,6,27,0,0,0,27,0
Nangal,0,0,0,15,12,0,22,5,0,26,1,0,0,27,0,0,27,16,11,20,7,27,0,0,0,27,0
Naharwari,0,0,0,7,3,0,9,1,0,10,0,0,0,10,0,0,10,4,6,7,3,10,0,0,0,10,0
Pachlangi,0,0,0,16,11,0,25,2,0,27,0,0,0,27,0,0,27,12,15,22,5,27,0,0,0,27,0
Sarai,0,0,0,7,5,0,3,9,0,11,1,0,1,11,0,0,12,9,3,11,1,11,1,0,0,12,0
Manaksas,0,0,0,20,7,0,24,3,0,27,0,0,0,27,0,0,27,21,6,24,3,27,0,0,0,27,0
Jahaz,0,0,0,20,7,0,24,3,0,27,0,0,0,27,0,0,27,21,6,24,3,27,0,0,0,27,0
Dhanawata,0,0,0,9,9,0,17,1,0,18,0,0,0,18,0,0,18,13,5,18,0,18,0,0,0,18,0
Jaitpura,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,3,0,3,0,3,0,0,0,3,0
Gura,0,0,0,16,11,0,25,2,0,27,0,0,0,27,0,0,27,12,15,22,5,27,0,0,0,27,0
Surpura,0,0,0,5,10,0,4,11,0,15,0,0,0,15,0,0,15,10,5,15,0,15,0,0,0,14,1
Chak Jodhpura,0,0,0,5,14,0,5,14,0,18,1,0,0,19,0,0,19,12,7,18,1,18,1,0,0,18,1
Jodhpura,0,0,0,7,1,0,2,6,0,8,0,0,1,7,0,0,8,7,1,8,0,8,0,0,0,8,0
Bagoli,0,0,0,16,11,0,25,2,0,27,0,0,0,27,0,0,27,12,15,22,5,27,0,0,0,27,0
Mandawara,0,0,0,9,8,0,16,1,0,17,0,0,0,17,0,0,17,8,9,15,2,17,0,0,0,17,0
Chak Nangal,0,0,0,5,4,0,9,0,0,9,0,0,0,9,0,0,9,9,0,9,0,9,0,0,0,9,0
Ponkh,0,0,0,19,2,0,21,0,0,21,0,0,7,14,0,0,21,18,3,20,1,21,0,0,0,21,0
