village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Talod,0,0,34,31,3,0,20,14,0,28,6,3,12,19,0,0,34,30,4,21,13,29,5,6,28,34,0
Mahekal,0,0,34,31,3,0,11,23,0,32,2,0,8,26,0,0,34,32,2,21,13,31,3,6,28,34,0
Karmipura,0,0,33,32,1,0,17,16,0,26,7,1,7,25,0,0,33,31,2,19,14,33,0,11,22,33,0
Lalani Muvadi,0,0,34,25,8,1,8,26,0,32,2,1,14,19,0,0,34,30,4,28,6,33,1,5,29,34,0
Gadhavad,0,0,34,25,9,0,32,2,0,30,4,3,12,19,0,0,34,31,3,29,5,33,1,5,29,34,0
Ankhol,0,0,34,33,1,0,30,4,0,26,8,1,20,13,0,0,34,34,0,25,9,32,2,5,29,34,0
Badodara,0,0,34,26,8,0,24,10,0,30,4,0,20,14,0,0,34,31,3,24,10,34,0,2,32,34,0
Semaliya,0,1,32,26,7,0,11,22,0,29,4,4,18,11,0,0,33,32,1,23,10,32,1,1,32,33,0
Mokamni Muvadi,0,0,22,20,2,0,13,9,0,14,8,4,18,0,0,0,22,21,1,15,7,21,1,5,17,22,0
Mudhasana,0,0,33,28,5,0,19,14,0,26,7,2,13,18,0,0,33,32,1,15,18,30,3,9,24,33,0
Valiyampura,0,0,44,39,5,0,16,28,0,37,7,0,19,25,0,0,44,43,1,35,9,43,1,6,38,44,0
Nani Shiholi,0,0,33,32,1,0,21,12,0,27,6,1,11,21,0,0,33,30,3,24,9,29,4,5,28,33,0
Balisana,0,0,33,31,2,0,27,6,0,24,9,3,8,22,0,0,33,30,3,19,14,32,1,1,32,33,0
Sultanpur,0,0,34,30,4,0,15,19,0,30,4,0,11,23,1,0,33,31,3,26,8,33,1,4,30,34,0
Gulab Ni Muvadi,0,0,33,28,5,0,26,7,0,18,15,1,9,23,1,0,32,32,1,28,5,30,3,6,27,33,0
Mahadevpura (Mahiyal),0,0,7,7,0,0,2,5,0,6,1,1,4,2,0,0,7,6,1,5,2,6,1,3,4,7,0
Dhadh Vasna,0,0,33,30,3,0,9,24,0,27,6,6,20,7,0,0,33,31,2,25,8,27,6,7,26,33,0
Madhavgadh,0,0,33,33,0,0,27,6,0,27,6,4,7,22,0,0,33,30,3,17,16,32,1,3,30,33,0
Rojhad,0,0,34,29,5,0,16,17,1,29,5,2,20,12,1,0,33,33,1,29,5,32,2,1,33,34,0
Gambhirpura,0,0,33,28,5,0,21,12,0,24,9,0,11,22,0,0,33,31,2,24,9,29,4,5,28,33,0
Rupal,0,0,34,33,1,0,9,25,0,28,6,0,19,15,1,0,33,30,4,24,10,32,2,6,28,34,0
Chhatrisa,0,0,33,29,3,1,19,14,0,22,11,1,7,25,0,0,33,30,3,19,14,32,1,1,32,33,0
Harsol,0,0,34,33,1,0,13,21,0,33,1,0,7,27,0,0,34,31,3,24,10,33,1,8,26,34,0
Modhuka,0,0,34,30,4,0,20,14,0,30,4,1,10,23,0,0,34,33,1,18,16,31,3,4,30,34,0
Punsri,0,1,33,33,1,0,17,17,0,30,4,2,11,21,0,0,34,30,4,18,16,30,4,4,30,34,0
Gulabpura,0,1,32,26,6,1,20,13,0,30,3,2,12,19,0,0,33,28,5,20,13,31,2,6,27,33,0
Gundiya,0,1,33,30,4,0,14,20,0,23,11,2,13,19,0,0,34,32,2,14,20,32,2,6,28,34,0
Mota Chekhla,0,0,34,33,1,0,12,22,0,25,9,1,18,15,1,0,33,33,1,24,10,32,2,9,25,34,0
Antrolivas Punjaji,0,0,34,34,0,0,32,2,0,30,4,1,14,19,0,0,34,31,3,20,14,31,3,2,32,34,0
Dadarda,0,0,33,33,0,0,29,4,0,27,6,1,11,21,0,0,33,26,7,16,17,29,4,4,29,33,0
Motesari,0,0,34,33,1,0,25,9,0,27,7,1,6,27,0,0,34,31,3,20,14,30,4,11,23,34,0
Ahmedpura,0,0,34,31,3,0,8,26,0,25,9,3,23,8,0,0,34,32,2,17,17,30,4,5,29,34,0
Mohanpur,0,0,34,31,3,0,13,21,0,24,10,3,16,15,0,0,34,33,1,28,6,31,3,6,28,34,0
Kathwada,0,0,34,31,3,0,21,13,0,29,5,2,17,15,0,0,34,32,2,24,10,30,4,5,29,34,0
Navalpur,0,0,33,29,4,0,21,12,0,30,3,5,11,17,0,0,33,29,4,23,10,30,3,3,30,33,0
Malvan,0,0,33,31,2,0,17,16,0,31,2,2,8,23,1,0,32,29,4,18,15,28,5,5,28,33,0
Charanvata,0,0,33,33,0,0,18,14,1,32,1,1,13,19,0,0,33,24,9,18,15,31,2,8,25,33,0
Kabodra,0,0,34,26,8,0,11,22,1,32,2,3,16,15,0,0,34,29,5,26,8,30,4,5,29,34,0
Boriya Becharaji,0,0,34,33,1,0,19,15,0,30,4,2,10,22,0,0,34,31,3,24,10,33,1,3,31,34,0
