village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gundikhan,0,0,34,34,0,0,29,5,0,32,2,0,16,18,0,0,34,30,4,22,12,34,0,5,29,34,0
Chhatrang,0,0,22,22,0,0,0,22,0,20,2,0,6,16,0,0,22,18,4,14,8,22,0,0,22,22,0
Kathiya,0,0,11,10,1,0,9,2,0,10,1,1,4,6,0,0,11,11,0,8,3,11,0,2,9,11,0
Khandhora,0,0,22,22,0,0,14,8,0,20,2,4,12,6,0,0,22,18,4,15,7,22,0,0,22,22,0
Choliya,0,0,25,25,0,0,2,23,0,19,6,1,13,11,0,0,25,20,5,20,5,25,0,1,24,25,0
Demti,0,0,22,22,0,0,13,9,0,19,3,0,7,15,0,0,22,19,3,17,5,21,1,3,19,22,0
Kharaniya,0,0,5,4,1,0,2,3,0,5,0,1,1,3,0,0,5,5,0,5,0,5,0,0,5,5,0
Ganva,0,0,23,23,0,0,16,7,0,18,5,0,7,16,0,0,23,20,3,20,3,22,1,5,18,23,0
Ganer,0,0,38,33,5,0,28,10,0,33,5,0,18,20,0,0,38,32,6,21,17,37,1,2,36,38,0
Kalakhetara,0,0,22,22,0,0,15,7,0,20,2,0,9,13,0,0,22,21,1,14,8,22,0,1,21,22,0
Delvada (Chhochhar),0,0,22,22,0,0,11,11,0,21,1,1,12,9,0,0,22,19,3,17,5,22,0,4,18,22,0
Kajavas,0,0,22,21,1,0,21,1,0,20,2,0,9,13,0,0,22,20,2,13,9,22,0,2,20,22,0
Dedka,0,0,3,3,0,0,1,2,0,2,1,0,3,0,0,0,3,3,0,3,0,3,0,0,3,3,0
Ganchhali,0,0,22,21,1,0,11,11,0,21,1,0,15,7,0,0,22,22,0,18,4,22,0,4,18,22,0
Chhochhar,0,0,22,22,0,0,1,21,0,19,3,0,9,13,0,0,22,18,4,17,5,20,2,1,21,22,0
Chandrana,0,0,22,22,0,0,21,1,0,17,5,0,3,19,0,0,22,18,4,16,6,21,1,0,22,22,0
Amba Mahuda,0,0,22,18,4,0,2,20,0,21,1,0,8,14,0,0,22,21,1,19,3,21,1,2,20,22,0
Bahara,0,0,22,19,3,0,0,22,0,20,2,0,6,16,0,0,22,22,0,17,5,22,0,4,18,22,0
Bedi,0,0,22,21,1,0,4,18,0,17,5,0,3,19,0,0,22,18,4,16,6,22,0,2,20,22,0
Ambasar,0,0,4,4,0,0,2,2,0,4,0,0,0,4,0,0,4,4,0,4,0,4,0,0,4,4,0
Ajavas,0,0,22,19,3,0,0,22,0,21,1,1,7,14,0,0,22,17,5,15,7,19,3,1,21,22,0
Golvada,0,0,23,20,3,0,19,4,0,23,0,0,12,11,0,0,23,15,8,8,15,23,0,1,22,23,0
Dotad,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
Anjani,0,0,14,12,2,0,6,8,0,13,1,0,3,11,0,0,14,13,1,12,2,13,1,0,14,14,0
Dantral,0,0,5,5,0,0,0,5,0,4,1,0,3,2,0,0,5,5,0,3,2,4,1,0,5,5,0
Dantiya,0,0,22,21,1,0,5,17,0,18,4,0,10,12,0,0,22,20,2,20,2,22,0,0,22,22,0
Chhatrang,0,0,33,32,1,0,6,26,1,28,5,1,13,19,1,0,32,29,4,21,12,33,0,5,28,33,0
Kathiya,0,0,33,31,2,0,25,8,0,26,7,1,12,20,0,0,33,32,1,21,12,33,0,6,27,33,0
Khandhora,0,0,33,32,1,0,22,11,0,30,3,4,15,14,0,0,33,29,4,20,13,33,0,4,29,33,0
Choliya,0,0,36,35,1,0,6,30,0,29,7,1,19,16,0,0,36,31,5,28,8,36,0,5,31,36,0
Demti,0,1,40,38,3,0,25,16,0,38,3,1,15,25,0,0,41,38,3,28,13,39,2,3,38,41,0
Kharaniya,0,0,34,31,3,0,20,14,0,32,2,2,10,22,2,0,32,33,1,27,7,34,0,6,28,34,0
Ganva,0,0,35,35,0,0,22,13,0,25,10,1,9,25,0,0,35,32,3,26,9,34,1,10,25,35,0
Ganer,0,2,47,43,6,0,35,14,0,44,5,3,19,27,0,0,49,43,6,29,20,48,1,6,43,49,0
Kalakhetara,0,0,33,33,0,0,19,14,0,31,2,0,15,18,2,0,31,32,1,21,12,33,0,4,29,33,0
Delvada (Chhochhar),0,0,34,34,0,0,16,18,0,33,1,1,13,20,0,0,34,29,5,27,7,34,0,7,27,34,0
Kajavas,0,0,33,32,1,0,27,6,0,30,3,0,12,21,0,0,33,29,4,21,12,33,0,5,28,33,0
Dedka,0,0,33,30,3,0,19,14,0,31,2,0,17,16,1,0,32,29,4,29,4,33,0,4,29,33,0
Ganchhali,0,0,34,32,2,0,17,17,0,33,1,0,17,17,0,0,34,34,0,29,5,34,0,8,26,34,0
