village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Sonegaon,0,0,10,3,7,0,3,7,0,0,10,0,9,1,0,0,10,0,,10,0,4,6,8,2,5,5,10,0
Hausitola,0,4,107,16,92,3,12,99,0,9,102,13,92,6,0,0,111,0,,108,3,32,79,96,15,42,69,110,1
Chichgaon,0,6,85,22,66,3,3,88,0,1,90,0,49,42,0,0,91,0,,85,6,2,89,58,33,3,88,91,0
Salangtola,0,0,23,4,19,0,3,20,0,13,10,0,21,2,0,0,22,0,,19,4,2,21,19,4,6,17,23,0
Kalpathari,0,10,100,22,88,0,8,102,0,44,66,6,90,14,0,0,110,0,,110,0,12,98,15,95,40,70,110,0
Kawaditola,0,6,31,4,21,12,26,11,0,29,8,27,9,1,0,1,36,0,,37,0,17,20,36,1,7,30,37,0
Tedha,0,3,105,28,80,0,0,108,0,35,73,15,87,6,2,0,106,0,,108,0,13,95,69,39,35,73,108,0
Bagholi,0,8,91,30,69,0,8,91,0,0,99,3,63,33,0,0,99,0,,99,0,26,73,69,30,20,79,99,0
Pathari,0,0,106,29,67,10,11,95,0,19,87,11,57,38,0,0,106,0,,103,3,19,87,104,2,8,98,105,1
Mohgaon Bk.(Dhundatola),0,5,58,8,41,14,31,32,0,25,38,33,23,7,0,1,62,0,,62,1,41,22,62,1,8,55,63,0
Nonitola,0,1,30,8,23,0,3,28,0,0,31,0,27,4,0,0,31,0,,31,0,14,17,29,2,0,31,31,0
Ghumarra,0,2,18,2,18,0,2,18,0,1,19,0,18,2,0,0,20,0,,20,0,6,14,19,1,0,20,20,0
Bagadbandh,0,1,9,1,9,0,0,10,0,2,8,0,9,1,0,0,10,0,,10,0,1,9,2,8,0,10,10,0
Silegaon,0,30,51,51,28,2,40,41,0,27,54,44,33,4,0,3,78,0,,81,0,53,28,59,22,21,60,81,0
Mundipar,0,1,20,1,20,0,2,19,0,0,21,0,18,3,0,0,21,0,,21,0,10,11,21,0,0,21,21,0
Katangi,0,1,1,1,1,0,1,1,0,0,2,0,2,0,0,0,2,0,,2,0,1,1,1,1,0,2,2,0
Tumkheda Bk.,0,1,19,3,17,0,4,16,0,0,20,0,20,0,0,0,20,0,,20,0,0,20,19,1,0,20,20,0
Sarvatola,0,8,38,1,26,19,26,20,0,23,23,23,21,2,0,0,46,0,,41,5,27,19,46,0,4,42,46,0
Palkheda,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Ramatola,0,0,40,5,35,0,3,37,0,4,36,0,32,8,0,0,40,0,,40,0,12,28,40,0,0,40,40,0
Kalimati,0,13,98,15,96,0,4,107,0,2,109,0,94,17,0,0,111,0,,111,0,46,65,105,6,0,111,111,0
Kawalewada,0,2,8,0,10,0,0,10,0,2,8,0,10,0,0,0,10,0,,10,0,0,10,10,0,0,10,10,0
Dawdipar,0,0,26,4,22,0,4,22,0,0,26,0,22,4,0,0,26,0,,26,0,4,22,26,0,0,26,26,0
Asalpani,0,2,20,4,18,0,3,19,0,1,21,0,18,4,0,0,22,0,,22,0,5,17,22,0,0,22,22,0
Soni,0,0,44,8,32,4,2,42,0,0,44,0,34,10,0,0,44,0,,43,1,10,34,43,1,0,44,44,0
Palewada,0,1,17,1,17,0,1,17,0,0,18,0,17,1,0,0,18,0,,18,0,8,10,17,1,0,18,18,0
Ghoti,0,0,9,0,9,0,0,9,0,0,9,0,8,1,0,0,9,0,,9,0,4,5,9,0,0,9,9,0
Hirapur,0,1,19,5,15,0,2,18,0,4,16,0,15,5,0,0,20,0,,20,0,6,14,16,4,0,20,20,0
Menghatola,0,1,20,0,21,0,0,21,0,3,18,0,19,2,0,0,21,0,,21,0,1,20,21,0,0,21,21,0
Pindkepar,0,6,30,1,18,17,19,17,0,30,6,24,12,0,1,0,35,0,,36,0,21,15,31,5,10,26,36,0
Chanditola,0,0,26,6,20,0,1,25,0,0,26,0,23,3,0,0,26,0,,26,0,10,16,22,4,0,26,26,0
Mhasgaon,0,0,30,3,23,4,1,29,0,0,30,0,17,13,0,0,30,0,,27,3,1,29,26,4,0,30,28,2
Malpuri,0,0,24,0,15,9,0,24,0,0,24,0,17,7,0,0,24,0,,23,1,0,24,24,0,0,24,24,0
Nawargaon,0,0,26,5,21,0,0,26,0,2,24,0,16,10,0,0,26,0,,25,1,0,26,14,12,0,26,26,0
Timezari,0,7,24,0,20,11,20,11,0,21,10,20,6,5,0,1,30,0,,27,4,12,19,29,2,4,26,31,0
Bamhani,0,15,29,0,5,39,41,3,0,37,7,44,0,0,0,6,38,0,,39,5,27,17,44,0,17,27,44,0
Garada,0,7,14,0,14,7,18,3,0,21,0,20,0,1,0,1,20,0,,20,1,12,9,21,0,4,17,21,0
Zanjiya,0,0,8,1,5,2,0,8,0,0,8,0,4,4,0,0,8,0,,7,1,0,8,7,1,0,8,8,0
Shaharwani,0,0,26,10,16,0,1,25,0,3,23,0,17,9,0,0,26,0,,0,26,0,26,16,10,0,26,26,0
Saitola,0,0,9,0,6,3,0,9,0,0,9,0,6,3,0,0,9,0,,8,1,0,9,7,2,0,9,9,0
Kurhadi,0,12,11,3,6,14,14,9,0,14,9,23,0,0,0,3,20,0,,23,0,11,12,23,0,4,19,23,0
Gondekhari,0,0,9,0,5,4,0,9,0,0,9,0,6,3,0,0,9,0,,8,1,0,9,8,1,0,9,9,0
