village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Permili,0,0,153,3,70,80,5,146,2,63,90,12,92,49,0,3,150,0,,26,127,23,130,68,85,125,28,12,141
Welgur S,0,0,19,0,9,10,0,19,0,7,12,2,13,4,0,1,18,0,,1,18,1,18,6,13,17,2,0,19
Metigudam,0,0,25,4,13,8,5,20,0,12,13,1,17,7,0,0,25,0,,12,13,5,20,16,9,19,6,8,17
Chhallewada,1,0,97,0,47,51,0,98,0,40,58,10,49,39,0,25,73,0,,15,83,9,89,50,48,77,21,7,91
Rajaram,0,0,20,0,10,10,0,20,0,8,12,4,10,6,0,4,16,0,,0,20,0,20,4,16,20,0,0,20
Rampur Chak,0,0,3,1,1,1,1,2,0,1,2,0,2,1,0,0,3,0,,1,2,1,2,3,0,1,2,1,2
Mahagaon Kh,1,1,155,6,41,110,9,78,70,83,74,45,76,36,16,0,140,0,,67,90,38,119,107,50,79,75,82,75
Abanpalli (m),0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,0,1,1,0,1,0,0,1,0,1
Yedranga,0,0,25,0,9,16,0,25,0,10,15,2,12,11,0,6,19,0,,4,21,2,23,12,13,21,4,0,25
Rajpur Patch,1,0,107,0,52,56,2,106,0,52,56,4,62,42,0,0,108,0,,26,82,14,94,44,64,86,22,11,97
Marpalli,0,0,7,0,3,4,0,7,0,2,5,1,5,1,0,1,6,0,,0,7,1,6,1,6,7,0,0,7
Burukmalampalli,0,0,26,0,7,19,0,26,0,15,11,2,14,10,1,7,18,0,,5,21,4,22,9,17,20,6,3,23
Arenda,0,0,50,0,25,25,1,49,0,23,27,2,28,20,0,0,50,0,,13,37,6,44,21,29,39,11,5,45
Kasampalli M.,0,0,50,1,18,31,2,48,0,27,23,2,25,23,0,12,38,0,,4,46,6,44,21,29,44,6,2,48
Kishtapur Welgur,0,0,26,0,13,13,0,26,0,7,19,6,15,5,0,6,20,0,,0,26,0,26,6,20,24,2,0,26
Khandala S,0,0,10,0,4,6,0,10,0,3,7,1,6,3,0,0,10,0,,0,10,1,9,4,6,8,2,0,10
Joganguda (Dechali),0,0,26,0,10,16,0,26,0,12,14,2,12,12,0,0,26,0,,3,23,3,23,9,17,21,5,1,25
Chandra S,0,1,101,0,9,93,0,86,16,54,48,36,36,30,0,0,102,0,,85,17,21,81,99,3,0,102,92,10
Jimmalgatta S,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,,0,1,0,1,0,1,0,1,0,1
Bori,0,0,70,0,1,69,1,67,2,22,48,23,24,23,0,0,70,0,,56,13,11,59,69,0,21,48,66,3
