village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chargaon (Kudamaili),1,8,27,13,23,0,16,20,0,36,0,10,9,16,0,9,26,9,27,25,11,32,2,23,13,22,14
Sukhram,0,14,46,17,43,0,15,45,0,60,0,22,19,19,0,13,47,12,48,23,37,45,11,25,35,49,11
Chakdahi Ryt.,0,21,28,7,42,0,27,22,0,49,0,19,16,14,0,4,43,8,41,22,27,44,2,23,26,17,32
Shankarganj,0,8,19,10,17,0,12,15,0,27,0,9,8,10,0,4,23,9,18,15,12,19,5,14,13,14,13
Chandahara,0,8,12,8,12,0,9,11,0,20,0,7,7,6,0,5,15,8,12,8,12,16,3,8,12,11,9
Gadadeori Mal.,0,15,62,22,55,0,27,47,3,76,1,22,23,32,0,14,63,30,47,34,43,64,8,42,35,50,27
Kubri Kalan,0,48,24,14,57,1,49,20,3,72,0,46,12,14,0,5,67,11,61,53,19,60,10,55,17,25,47
Lalipur,0,4,17,9,12,0,3,18,0,21,0,5,5,11,0,4,17,4,17,14,7,17,0,14,7,16,5
Maili (Pathara),0,30,56,30,54,2,44,43,0,85,2,33,22,31,2,19,64,27,60,38,49,75,11,47,40,33,54
Kuda Maili,0,22,68,23,67,0,34,55,1,91,0,25,32,33,1,24,63,24,67,42,49,73,9,51,40,68,23
Partala,0,10,16,7,19,0,10,16,0,26,0,14,3,9,0,3,23,4,22,5,21,18,4,14,12,16,10
Jujhari,0,38,54,22,67,3,42,50,0,92,0,43,21,28,1,11,80,33,59,45,47,87,3,38,54,33,59
Boriya Ryt.,1,33,59,31,62,0,41,50,2,93,0,31,23,39,3,18,71,19,74,56,37,85,3,50,43,53,40
Khinha Ryt.,0,56,79,54,80,1,45,86,5,135,2,69,34,32,0,11,121,54,83,62,74,122,9,60,77,46,91
Bijegaon (Khamhariya),0,61,89,45,104,1,56,91,3,148,2,45,50,55,7,37,103,62,88,88,62,130,14,97,53,69,81
Malkhanpani,0,2,9,5,6,0,5,6,0,11,0,4,4,3,0,4,7,3,8,6,5,6,2,4,7,10,1
Deodongri Ryt.,0,5,47,19,32,1,20,32,0,52,0,9,15,28,0,15,37,7,45,39,13,41,5,30,22,38,14
Bijegaon (Manegaon),0,6,16,9,13,0,7,14,1,21,1,5,12,5,0,3,19,9,13,11,11,15,2,12,10,12,10
Kubri Khurd,0,3,3,1,5,0,4,2,0,6,0,3,1,2,0,0,6,1,5,3,3,5,1,3,3,2,4
Gwara Mal. (Madogarh),0,1,6,4,3,0,5,2,0,7,0,2,2,3,0,1,6,1,6,4,3,4,3,5,2,4,3
Majhgaon (Meli),0,26,48,16,58,0,49,25,0,74,0,19,32,23,0,12,62,17,57,45,29,61,12,31,43,59,15
Gujar Sani,0,1,6,3,4,0,3,4,0,7,0,0,1,6,0,2,5,4,3,6,1,6,0,6,1,5,2
Simariya Ryt.,0,12,19,12,19,0,14,17,0,31,0,8,8,15,0,8,23,1,30,16,15,25,3,17,14,23,8
Deori Kalan (Babaliya),0,12,52,26,38,0,29,35,0,64,0,13,23,28,0,20,44,13,51,40,24,56,4,29,35,46,18
Mukas Kalan,0,9,49,31,27,0,24,34,0,58,0,11,16,31,0,25,33,5,53,39,19,55,0,37,21,45,13
Gadadeori Ryt.,0,16,24,21,19,0,19,21,0,40,0,13,11,16,0,12,28,10,30,22,17,36,1,28,12,24,16
Singhanpuri(Tilgaon)),0,4,11,7,8,0,5,10,0,15,0,5,6,4,0,2,13,5,10,11,4,13,0,11,4,8,7
Kodara Alias Chauki,0,23,43,32,34,1,24,43,0,66,1,21,19,26,0,21,44,28,39,40,27,60,1,32,35,32,35
Seoni Mal.,0,8,8,9,7,0,10,6,0,16,0,3,10,3,0,8,8,2,14,12,4,15,0,10,6,12,4
Ghughari F.V.,0,23,68,14,77,0,28,54,8,79,12,29,39,23,0,4,87,36,55,42,49,79,12,50,41,72,19
Ahirwara,0,1,7,3,5,0,3,5,0,8,0,1,3,4,0,2,6,1,7,4,4,4,2,5,3,6,2
Babaliya Mal.,0,12,25,8,29,0,17,20,0,37,0,9,17,11,0,9,27,8,28,24,13,29,4,21,16,28,8
Barbati,0,6,10,3,11,2,10,6,0,16,0,7,5,4,0,2,14,7,9,8,8,14,1,5,11,4,12
Padariya Mal.,0,11,8,4,14,1,6,12,1,19,0,16,2,1,0,2,17,6,13,9,10,19,0,8,11,0,19
Tarwani(Dobhi),0,12,47,32,27,0,42,17,0,59,0,12,17,30,0,15,44,14,45,39,20,39,20,30,29,42,17
Ghughari (Singhanpuri),0,5,5,2,8,0,3,7,0,10,0,4,3,3,0,1,9,2,8,2,8,10,0,6,4,3,7
Harra Tikur,0,3,2,1,4,0,1,4,0,5,0,0,2,3,0,2,3,0,5,3,2,5,0,4,1,5,0
Majhgaon (Banar),0,8,42,28,22,0,24,26,0,50,0,8,21,21,0,12,38,19,31,33,17,45,4,30,20,31,19
Bhainswahi (Khinha),0,5,5,5,5,0,1,9,0,10,0,1,5,4,0,6,4,0,10,8,2,10,0,6,4,10,0
Kodara,0,3,15,7,11,0,10,8,0,18,0,4,6,8,0,7,11,7,11,11,7,18,0,12,6,10,8
Jeora (Khinha),0,2,17,9,9,1,7,11,1,19,0,3,6,10,0,7,11,5,14,10,9,16,2,11,8,13,6
Padritalai,0,27,43,23,47,0,32,37,1,70,0,6,31,33,1,35,34,12,58,48,22,55,8,32,38,50,20
Kachadi (Kachhari),0,27,38,20,45,0,40,23,2,64,1,13,23,29,1,19,45,17,48,36,29,54,9,28,37,40,25
Khamhariya (Bijegaon),0,11,18,12,17,0,15,14,0,29,0,7,14,8,0,8,21,8,21,20,9,20,9,14,15,21,8
Salaiya (Gwara),0,72,65,53,84,0,50,87,1,137,1,61,35,38,4,21,107,38,103,66,73,133,5,63,76,42,99
Paundi Ryt. (Naijhar),0,2,8,3,7,0,3,7,0,10,0,0,3,7,1,3,6,1,9,7,3,9,0,4,6,7,3
Dargarh,0,0,6,2,4,0,1,5,0,6,0,0,1,5,0,1,5,0,6,4,2,6,0,4,2,5,1
Dalakhapa,0,3,5,1,7,0,4,4,0,8,0,0,3,5,0,5,3,1,7,6,2,6,1,6,2,6,2
Amdara,0,20,19,6,33,0,25,14,0,39,0,4,17,18,2,20,17,9,30,15,24,33,4,18,21,25,14
Dobhi (Salhepani),0,9,10,8,11,0,7,12,0,19,0,10,2,7,0,4,14,5,14,14,5,17,1,8,11,12,7
Khairi,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1
Chhapra Ryt.(Mukas),0,8,17,5,20,0,8,17,0,25,0,3,16,6,0,15,10,3,22,20,5,23,2,16,9,22,3
Banar,0,6,2,1,7,0,6,1,1,8,0,6,0,2,0,1,6,5,3,3,5,5,3,5,3,4,4
Maldha,0,2,3,1,4,0,4,1,0,5,0,1,2,2,0,0,5,0,5,1,4,5,0,3,2,2,3
Phadki Mal.(Fadki Mal.),0,0,2,1,1,0,1,1,0,2,0,0,0,2,0,0,2,0,2,0,2,2,0,1,1,1,1
Dobha F.V.,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
Salhepani (Dobhi),0,5,11,1,15,0,8,8,0,16,0,6,4,6,0,1,14,1,15,10,6,13,3,13,3,12,4
Dadargaon,0,3,4,2,5,0,3,3,1,7,0,0,4,3,0,3,4,0,7,5,2,7,0,4,3,5,2
Kewlari F.V.,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0
Naijhar Mal.,0,1,2,1,2,0,1,2,0,4,0,0,2,1,0,2,1,1,3,1,3,3,0,2,2,2,2
Hanimatta,0,16,21,15,22,0,16,21,0,36,1,3,19,15,0,19,18,6,31,24,13,32,3,21,16,25,12
Deori (Khairi),0,8,9,9,8,0,13,4,0,17,0,7,6,4,0,2,14,5,12,5,12,15,2,8,9,7,10
Saha,0,5,16,7,14,0,16,5,0,21,0,5,6,10,1,2,18,3,18,18,3,11,10,12,9,15,6
Chimka Tola F.V.,0,1,2,0,3,0,1,2,0,3,0,0,2,1,0,0,3,0,3,1,2,2,0,1,2,2,1
Tilgaon,0,7,10,10,7,0,10,7,0,17,0,5,5,7,0,4,13,8,9,8,9,14,3,8,9,5,12
Chiraidongari,0,3,6,6,3,0,3,6,0,9,0,1,4,4,0,2,7,1,8,1,8,7,2,2,7,5,4
Mathar,1,1,2,2,2,0,2,2,0,4,0,1,1,2,0,0,4,3,1,4,0,4,0,1,3,2,2
Bamhani(Partala),0,14,13,12,15,0,20,7,0,26,1,14,5,8,0,2,25,6,21,13,14,21,5,14,13,20,7
Bhawal,0,3,16,10,9,0,6,13,0,19,0,3,4,12,0,8,11,4,15,14,5,17,0,7,12,16,3
Gadhar,0,6,5,7,2,2,2,9,0,11,0,7,3,1,0,0,11,11,0,6,5,11,0,5,6,0,11
Malara,0,1,2,1,2,0,1,2,0,3,0,1,1,1,0,0,3,2,2,4,0,4,0,1,3,2,2
Mangalganj,0,4,15,7,12,0,9,10,0,19,0,4,5,10,0,4,15,1,18,12,7,17,0,9,10,15,4
Keriwah,0,11,39,18,32,0,25,22,3,48,2,12,24,14,0,7,43,8,42,16,34,44,6,11,39,29,21
Sajpani F.V.,0,3,7,3,7,0,4,5,1,9,1,4,5,1,0,0,10,2,8,2,8,8,2,6,4,9,1
Mukas Khurd,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Barbaspur (Bamhni),0,8,8,6,10,0,7,9,0,15,1,9,2,5,0,1,15,3,13,8,8,16,0,10,6,14,2
Kumha,0,1,4,2,3,0,4,1,0,5,0,2,2,1,0,0,5,2,3,4,1,3,2,3,2,3,2
Manegaon,0,6,6,3,9,0,5,7,0,12,0,3,5,4,0,0,12,5,7,6,6,12,0,7,5,7,5
Kunda,0,4,7,4,7,0,6,5,0,11,0,4,4,3,0,0,11,4,7,6,5,8,3,7,4,10,1
Patha,0,4,2,2,4,0,3,3,0,5,1,4,1,1,0,0,6,2,4,4,2,5,1,4,2,3,3
Tikariya (Narayanganj),0,0,5,4,1,0,5,0,0,5,0,1,1,3,0,0,5,0,5,4,1,2,3,5,0,5,0
Madogarh,0,3,5,3,5,0,5,3,0,8,0,3,3,2,0,0,8,4,4,5,3,6,2,5,3,4,4
Patahara (Patehara),0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
Baronchi F.V.,0,1,1,1,1,0,1,1,0,2,0,2,0,0,0,0,2,0,2,0,2,2,0,1,1,2,0
Kikariya(Pipariya),0,3,1,2,2,0,1,3,0,4,0,3,1,0,0,0,4,2,2,4,0,3,1,3,1,3,1
