village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Bamunkura,22,121,0,112,25,6,5,119,19,141,2,52,60,31,0,7,136,0,,141,2,130,13,143,0,3,140,127,16
Kodamtala,1,22,0,6,9,8,0,12,11,22,1,2,6,15,0,0,23,0,,23,0,15,8,21,2,0,23,23,0
Helagari,21,115,0,48,61,27,7,92,37,115,21,69,59,8,0,35,101,0,,132,4,123,13,136,0,5,131,126,10
Jardulpara,15,38,0,25,15,13,7,33,13,41,12,26,23,4,0,10,43,0,,51,2,48,5,53,0,3,50,49,4
Kaslatari Pt.II,2,21,0,12,9,2,1,19,3,18,5,11,11,1,0,7,16,0,,22,1,20,3,23,0,1,22,21,2
Athiabari,14,50,0,20,30,14,4,44,16,56,8,28,25,11,0,22,42,0,,63,1,54,10,63,1,13,51,54,10
Salmara,8,35,0,15,20,8,6,27,10,39,4,18,22,3,0,12,31,0,,42,1,38,5,42,1,2,41,38,5
Gutipara,47,39,7,38,40,15,5,67,21,77,16,54,22,17,0,24,69,1,,93,0,69,24,88,5,0,93,91,2
Chawamari,8,58,0,23,33,10,5,38,23,55,11,28,36,2,0,22,44,0,,64,2,61,5,66,0,2,64,58,8
Khanabari Poneoraini,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Kawanbari,16,1,0,16,1,0,0,1,16,17,0,17,0,0,0,0,17,0,,17,0,1,16,17,0,0,17,1,16
Sadhuvasa Pt.III,6,9,0,7,7,1,3,10,2,15,0,7,8,0,0,9,6,0,,15,0,14,1,15,0,0,15,14,1
Jogirmohal Pt.II,1,9,0,4,3,3,0,7,3,9,1,2,1,7,0,0,10,0,,10,0,6,4,7,3,7,3,10,0
Kaslatari Pt.I,1,4,0,4,0,1,1,3,1,5,0,3,2,0,0,3,2,0,,5,0,4,1,5,0,0,5,5,0
Charuavita,1,6,0,1,4,2,0,3,4,5,2,2,4,1,0,3,4,0,,7,0,6,1,6,1,0,7,7,0
Natunlaupara,4,23,0,9,11,7,3,18,6,25,2,12,15,0,0,9,18,0,,27,0,23,4,27,0,0,27,25,2
