village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Vopari,0,0,0,7,2,0,5,4,0,9,0,0,0,9,2,0,7,0,9,7,2,8,1,0,0,9,0
Seeriyari,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
Bansor,0,0,0,2,1,0,2,1,0,2,1,0,0,3,2,0,1,0,3,2,1,3,0,0,0,3,0
Bornari,0,0,0,0,2,0,1,1,0,2,0,0,0,2,0,0,2,0,2,1,1,2,0,0,0,2,0
Kolpura,0,0,0,1,2,0,1,2,0,3,0,0,0,3,0,0,3,0,3,2,1,3,0,0,0,3,0
Basni Jojawar,0,0,0,5,1,0,5,1,0,6,0,0,0,6,2,0,4,0,6,6,0,6,0,0,0,6,0
Chatra Ka Gura,0,0,0,2,5,0,3,4,0,7,0,0,0,7,4,0,3,1,6,5,2,7,0,0,0,7,0
Gura Durga,0,0,0,1,3,0,2,2,0,4,0,0,0,4,0,0,4,0,4,1,3,4,0,0,0,4,0
Dhanla,0,0,0,3,5,0,4,4,0,7,1,0,0,8,2,0,6,1,7,2,6,8,0,0,0,8,0
Jojawar,0,0,0,2,8,0,4,6,0,8,2,0,0,10,1,0,9,0,10,7,3,9,1,0,0,10,0
Malsa Baori,0,0,0,10,9,0,12,7,0,19,0,0,0,19,10,0,9,1,18,12,7,19,0,0,0,19,0
Banta,0,0,0,7,3,0,8,2,0,10,0,0,0,10,4,0,6,0,10,7,3,10,0,0,0,10,0
Ranawas,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
Gura Ramsingh,0,0,0,3,2,0,4,1,0,5,0,0,0,5,3,0,2,0,5,2,3,5,0,0,0,5,0
Deoli (Auwa),0,0,0,1,2,0,1,2,0,3,0,0,0,3,1,0,2,0,3,1,2,3,0,0,0,3,0
Gadana,0,0,0,5,5,0,2,8,0,10,0,0,0,10,3,0,7,0,10,5,5,10,0,0,0,10,0
Kharchi,0,0,0,2,6,0,3,5,0,8,0,0,0,8,4,0,4,0,8,6,2,8,0,0,0,8,0
Jadan Khalsa,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,0,4,0,4,2,2,4,0,0,0,4,0
Guranawa,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
Gura Keshar Singh,0,0,0,2,3,0,1,4,0,5,0,0,0,5,2,0,3,0,5,3,2,5,0,0,0,5,0
Bari,0,0,0,2,0,0,0,2,0,2,0,0,0,2,1,0,1,0,2,2,0,2,0,0,0,2,0
Chirpatiya,0,0,0,3,3,0,3,3,0,6,0,0,0,6,3,0,3,0,6,1,5,6,0,0,0,6,0
Jadan Jageer,0,0,0,6,2,0,2,6,0,8,0,0,0,8,3,0,5,0,8,5,3,8,0,0,0,8,0
Gopawas,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
Marwar Junction (CT),0,0,0,2,0,0,1,1,0,2,0,0,0,2,1,0,1,1,1,2,0,2,0,0,0,2,0
Karoliya,0,0,0,1,1,0,2,0,0,2,0,0,0,2,1,0,1,0,2,1,1,2,0,0,0,2,0
Narsinghpura,0,0,0,3,0,0,2,1,0,3,0,0,0,3,1,0,2,0,3,2,1,3,0,0,0,3,0
Dhundhala,0,0,0,3,6,0,5,4,0,9,0,0,0,9,0,0,9,0,9,0,9,9,0,0,0,9,0
Hingola Kalan,0,0,0,8,2,0,5,5,0,10,0,0,1,9,7,0,3,0,10,10,0,10,0,0,0,10,0
Nawa Gura,0,0,0,2,2,0,3,1,0,4,0,0,0,4,3,0,1,0,4,3,1,4,0,0,0,4,0
Panchetiya,0,0,0,4,7,0,6,5,0,11,0,0,0,11,4,0,7,0,11,8,3,11,0,0,0,11,0
Dhamli,0,0,0,8,3,0,7,4,0,11,0,0,0,11,7,1,3,0,11,6,5,11,0,0,0,11,0
Shekhawas,0,0,0,3,7,0,6,4,0,10,0,0,0,10,4,0,6,0,10,3,7,10,0,0,0,10,0
Sawrad,0,0,0,3,3,0,4,2,0,6,0,0,0,6,0,0,6,0,6,0,6,6,0,0,0,6,0
Chaukariya,0,0,0,2,3,0,5,0,0,5,0,0,0,5,2,0,3,0,5,5,0,5,0,0,0,5,0
Kantaliya,0,0,0,4,4,0,5,3,0,8,0,0,0,8,0,0,8,0,8,0,8,8,0,0,0,8,0
Dingor,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
Bhimaliya,0,0,0,4,3,0,5,2,0,7,0,0,0,7,2,0,5,7,0,4,3,7,0,0,0,7,0
Sinla,0,0,0,6,8,0,10,4,0,14,0,0,0,14,3,0,11,10,4,8,6,13,1,0,0,14,0
Gura Durjan,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
Bali,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
Barsa,0,0,0,4,5,0,4,5,0,9,0,0,0,9,3,0,6,9,0,4,5,9,0,0,0,9,0
Karari,0,0,0,4,6,0,10,0,0,9,1,0,0,10,3,0,7,10,0,9,1,10,0,0,0,10,0
Bhagwanpura,0,0,0,0,2,0,1,1,0,2,0,0,0,2,0,0,2,2,0,2,0,2,0,0,0,2,0
Bithora Kalan,0,0,0,5,2,0,1,6,0,7,0,0,0,7,0,0,7,7,0,6,1,7,0,0,0,7,0
