village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Indrokon Ki Dhani,0,0,0,7,3,0,5,5,0,9,1,0,0,10,0,0,10,6,,0,10,1,9,10,0,0,0,10,0
Mandli Darjiyan,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Doodiya,0,0,0,3,1,0,3,1,0,4,0,0,0,4,0,0,4,0,,0,4,1,3,4,0,0,0,4,0
Dhabar,0,0,0,4,0,0,2,2,0,4,0,0,0,4,2,0,2,0,,0,4,0,4,4,0,0,0,4,0
Aratiya,0,0,0,2,1,0,2,1,0,3,0,0,0,3,1,0,2,0,,0,3,0,3,3,0,0,0,3,0
Gajangarh,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Sanwalta Khurd,0,0,0,3,2,0,4,1,0,5,0,0,0,5,3,0,2,0,,0,5,0,5,5,0,0,0,5,0
Dhundali,0,0,0,3,3,0,5,1,0,6,0,0,0,6,0,0,6,0,,0,6,2,4,6,0,0,0,5,1
Vayad,0,0,0,7,3,0,9,1,0,10,0,0,0,10,2,0,8,1,,0,10,8,2,10,0,0,0,10,0
Umkali,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,,0,1,1,0,1,0,0,0,1,0
Chenda,0,0,0,8,1,0,4,5,0,9,0,0,0,9,1,0,8,2,,1,8,4,5,9,0,0,0,9,0
Dholeriya Jagir,0,0,0,6,1,0,5,2,0,7,0,0,0,7,2,0,5,0,,0,7,6,1,7,0,0,0,7,0
Dungar Pur,0,0,0,7,3,0,2,8,0,10,0,0,0,10,0,0,10,0,,0,10,6,4,10,0,0,0,9,1
Gelawas,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,3,2,,0,3,2,1,3,0,0,0,3,0
Bhakriwala,0,0,0,6,1,0,4,3,0,7,0,0,0,7,5,0,2,0,,0,7,0,7,7,0,0,0,7,0
Kanawas,0,0,0,0,2,0,0,2,0,2,0,0,0,2,1,0,1,0,,0,2,0,2,2,0,0,0,2,0
Kharda,0,0,0,4,5,0,5,4,0,8,1,0,0,9,0,0,9,0,,0,9,0,9,9,0,0,0,9,0
Sawaipura,0,0,0,4,2,0,3,3,0,6,0,0,0,6,0,0,6,0,,0,6,0,6,6,0,0,0,6,0
Chotila,0,0,0,3,1,0,1,3,0,4,0,0,0,4,0,0,4,0,,0,4,0,4,4,0,0,0,4,0
Rampura,0,0,0,1,2,0,2,1,0,3,0,0,0,3,1,0,2,0,,1,2,0,3,3,0,0,0,3,0
Kalali,0,0,0,4,3,0,4,3,0,6,1,0,0,7,3,0,4,0,,0,7,1,6,7,0,0,0,7,0
Sanwalta Kalan,0,0,0,3,1,0,2,2,0,3,1,0,0,4,1,0,3,0,,0,4,2,2,4,0,0,0,4,0
Lalki,0,0,0,2,0,0,2,0,0,2,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Singari,0,0,0,5,5,0,6,4,0,10,0,0,0,10,1,0,9,1,,0,10,3,7,10,0,0,0,10,0
Beethoo,0,0,0,6,4,0,4,6,0,10,0,0,0,10,3,0,7,6,,0,10,0,10,10,0,0,0,10,0
Garwara,0,0,0,5,2,0,5,2,0,7,0,0,0,7,1,0,6,0,,2,5,0,7,7,0,0,0,7,0
Rana,0,0,0,7,3,0,6,4,0,10,0,0,0,10,1,0,9,5,,0,10,9,1,10,0,0,0,10,0
Kulthana,0,0,0,4,5,0,3,6,0,9,0,0,0,9,4,0,5,0,,1,8,7,2,9,0,0,0,9,0
Pati,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Dholeriya Sasan,0,0,0,2,1,0,1,2,0,3,0,0,0,3,0,0,3,0,,0,3,2,1,3,0,0,0,3,0
Saji,0,0,0,2,0,0,1,1,0,2,0,0,0,2,0,0,2,0,,0,2,1,1,2,0,0,0,2,0
Sonailakha,0,0,0,4,4,0,3,5,0,8,0,0,0,8,1,0,7,2,,0,8,1,7,8,0,0,0,8,0
Murdiya,0,0,0,2,1,0,0,2,1,3,0,0,0,3,0,0,3,0,,0,3,1,2,3,0,0,0,3,0
Lambra,0,0,0,4,3,0,3,4,0,7,0,0,0,7,2,0,5,5,,1,6,5,2,7,0,0,0,7,0
Diwandi,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,,0,3,0,3,3,0,0,0,3,0
Khutani,0,0,0,3,2,0,3,2,0,5,0,0,0,5,0,0,5,0,,0,5,3,2,5,0,0,0,5,0
Mandawas,0,0,0,16,5,0,12,9,0,21,0,0,0,21,5,0,16,0,,2,19,10,11,21,0,0,0,21,0
Bagariya,0,0,0,3,1,0,4,0,0,4,0,0,0,4,1,0,3,0,,1,3,3,1,4,0,0,0,4,0
Neembli Urra,0,0,0,5,3,0,6,2,0,7,1,0,0,8,3,0,5,0,,1,7,1,7,8,0,0,0,8,0
Malwa,0,0,0,3,2,0,5,0,0,5,0,0,0,5,3,0,2,0,,5,0,1,4,5,0,0,0,5,0
