village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Titirgaon,1,58,147,14,132,60,64,129,13,7,199,3,85,118,0,7,199,200,6,87,119,204,0,83,123,193,12
Kalcha,0,60,140,13,139,48,39,155,6,108,91,1,78,121,0,12,188,194,6,93,107,194,6,70,130,196,4
Ghatpadmoor,1,57,148,11,172,23,53,150,3,99,107,1,57,148,0,26,180,196,9,137,69,204,2,70,136,203,3
Kurandi,0,74,137,20,163,28,39,161,11,160,51,5,81,125,0,20,191,206,5,105,106,205,6,85,126,201,10
Babusemra,1,78,132,18,137,56,52,151,8,128,83,1,105,105,0,9,202,201,10,110,100,206,5,90,121,200,11
Badebadam,0,1,2,0,3,0,1,2,0,2,1,0,0,3,0,0,3,3,0,3,0,3,0,1,2,3,0
Kumhali,1,25,36,4,42,16,20,40,2,12,50,0,37,25,0,0,62,62,0,24,38,62,0,30,32,61,1
Bagraur,0,2,4,1,4,1,1,4,1,2,4,0,4,2,0,0,6,5,1,5,1,6,0,1,5,5,1
Jatam,0,25,66,12,67,12,42,49,0,71,20,6,55,30,0,0,91,91,0,58,33,91,0,63,28,91,0
Dongam,0,8,18,5,14,7,11,15,0,20,6,2,18,6,0,0,26,26,0,17,9,26,0,17,9,26,0
Jiragaon,0,42,90,16,88,28,68,64,0,121,11,12,81,39,0,0,132,132,0,106,26,132,0,105,27,132,0
