village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dhania Bheti Gaon,56,22,3,33,31,17,5,54,22,70,11,61,12,8,0,27,54,0,,81,0,71,10,81,0,0,81,77,4
Batadraba Bar Bheti,75,359,9,159,189,95,20,333,90,432,11,83,33,327,0,47,396,0,,443,0,408,35,443,0,0,443,412,31
Bhumura Guri,129,433,6,265,248,55,113,334,121,564,4,136,53,379,0,115,453,0,,568,0,486,82,567,1,16,552,531,37
Khairamari,24,226,1,40,92,119,10,220,21,251,0,26,26,199,0,18,233,0,,251,0,181,70,251,0,0,251,238,13
Salaguri Gaon,100,169,11,75,122,83,7,217,56,273,7,109,20,151,0,61,219,0,,280,0,232,48,280,0,0,280,272,8
Saharia Gaon,46,178,3,39,108,80,15,190,22,225,2,50,10,167,0,31,196,0,,227,0,184,43,227,0,0,227,210,17
Chamaka Gaon,18,518,0,188,233,115,66,347,123,533,3,21,35,480,0,26,510,0,,535,1,190,346,511,25,6,530,487,49
Batadraba Barhisa,54,117,5,31,68,77,36,128,12,147,29,58,7,111,0,26,150,0,,176,0,101,75,176,0,0,176,135,41
Kadamani Gaon,16,287,2,91,88,126,2,160,143,304,1,16,3,286,0,15,290,0,,305,0,233,72,305,0,0,305,255,50
Amlakhi Gaon,149,337,12,216,215,67,31,336,131,496,2,166,24,308,0,81,417,0,,498,0,370,128,484,14,3,495,457,41
Sala Pathar,96,133,8,87,101,49,9,159,69,219,18,103,12,122,0,69,168,0,,237,0,191,46,237,0,0,237,191,46
Auniati Satra,161,144,7,113,142,57,23,233,56,312,0,174,26,112,0,93,219,0,,312,0,297,15,312,0,0,312,289,23
Rampur Pam,5,232,2,139,83,17,6,148,85,234,5,5,25,209,0,15,224,0,,239,0,91,148,224,15,103,136,203,36
Dhupa Guri Kachari Gaon,52,51,3,58,32,16,4,60,42,106,0,56,15,35,0,32,74,0,,106,0,97,9,106,0,2,104,99,7
Upar Dumdumia,15,16,1,18,8,6,3,17,12,32,0,17,4,11,0,15,17,0,,32,0,24,8,32,0,1,31,31,1
Ahom Gaon,13,196,0,153,41,15,0,79,130,207,2,19,27,163,0,6,203,0,,208,1,95,114,185,24,7,202,189,20
Tuk-Tuki,13,4,1,6,8,4,0,13,5,18,0,14,0,4,0,7,11,0,,18,0,16,2,18,0,0,18,16,2
Aphala Pathar,7,63,0,20,33,17,1,63,6,70,0,8,1,61,0,4,66,0,,70,0,35,35,62,8,1,69,68,2
Rampur Satra,17,281,0,237,51,10,3,87,208,298,0,29,59,210,0,48,250,0,,292,6,72,226,285,13,14,284,264,34
Dhupa Guri Gaon,2,46,0,15,19,14,0,16,32,48,0,3,5,40,0,0,48,0,,48,0,26,22,44,4,1,47,46,2
Auniati Kheraj,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Rajabari Grant,7,6,0,8,3,2,2,6,5,13,0,9,2,2,0,6,7,0,,13,0,13,0,13,0,0,13,13,0
Magurmari,3,126,0,44,42,43,2,37,90,129,0,4,9,116,0,7,122,0,,129,0,61,68,111,18,3,126,120,9
Batamari,0,279,0,171,79,29,1,82,196,274,5,2,24,253,0,12,267,0,,273,6,163,116,248,31,233,46,254,25
Dhakaya Basti,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
Bali Satra,0,140,0,81,52,7,18,94,28,140,0,0,7,133,0,1,139,0,,140,0,83,57,122,18,1,139,137,3
Bher Bheri,0,5,0,5,0,0,0,2,3,5,0,2,0,3,0,0,5,0,,5,0,1,4,5,0,1,4,2,3
