village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Panki,0,8,0,4,4,0,0,8,0,8,0,5,2,0,0,0,8,8,0,8,0,8,0,0,0,0,0
Sunri,0,18,0,5,13,0,0,18,0,18,0,14,4,0,0,0,18,18,0,18,0,18,0,1,0,0,0
Tetrain,0,5,0,1,4,0,0,5,0,5,0,5,0,0,0,0,5,5,0,5,0,5,0,0,0,0,0
Sarauna,0,2,0,1,1,0,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0
Parasia,0,3,0,1,2,0,0,3,0,3,0,3,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0
Ratanpur,0,14,0,6,8,0,0,13,1,12,2,6,7,1,0,0,14,13,0,14,0,14,0,0,0,1,0
Karar,0,78,0,32,44,2,0,72,6,73,5,38,35,3,0,0,75,75,3,77,1,77,1,1,0,1,0
Nawa Garh,0,20,0,8,12,0,0,20,0,20,0,9,8,2,0,0,20,20,0,20,0,19,0,0,0,0,0
Dhub,0,5,0,1,4,0,0,5,0,5,0,2,3,0,0,1,4,5,0,5,0,4,0,0,0,0,0
Bahera,0,27,1,19,9,1,0,28,1,29,1,10,16,1,0,0,18,29,0,30,0,30,0,0,0,1,0
Kelwa,0,13,0,4,9,0,0,13,0,13,0,9,4,0,0,0,13,13,0,13,0,13,0,0,0,0,0
Nima Chak,0,45,0,12,33,0,0,45,0,45,0,33,12,0,0,0,45,45,0,45,0,45,0,0,0,0,0
Baida,0,8,0,7,1,0,0,8,0,8,0,5,3,0,0,0,8,8,0,8,0,7,0,0,0,0,0
Mangarpur,0,29,0,18,11,0,0,29,0,29,0,13,14,0,0,0,29,29,0,29,0,29,0,0,0,0,0
Chandarpur,0,4,0,2,2,0,0,4,0,4,0,3,1,0,0,0,4,3,1,4,0,4,0,0,0,0,0
Saraidih,0,2,0,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,2,0,2,0,0,0,0,0
Naudiha,0,8,0,4,4,0,0,8,0,8,0,7,1,0,0,0,6,8,0,8,0,8,0,0,0,0,0
Gongo,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
Dandar Kalan,0,41,0,11,30,0,0,41,0,41,0,20,15,2,0,0,41,39,2,41,0,41,0,0,0,0,0
Baniadih,0,2,0,1,1,0,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0
Nawdiha,0,27,0,8,22,0,0,30,0,30,0,15,10,0,0,0,21,31,0,31,0,31,0,0,0,0,0
Kunwai,0,17,0,5,12,0,0,17,0,17,0,12,5,0,0,0,17,17,0,17,0,17,0,0,0,0,0
Maduli,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
Barwadih,0,2,0,1,1,0,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0
Kamat,0,6,0,1,5,0,0,6,0,6,0,4,2,0,0,0,6,6,0,6,0,6,0,0,0,0,0
Biru,0,2,0,1,1,0,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0
Mahe,0,7,0,2,5,0,0,7,0,7,0,4,3,0,0,0,7,7,0,7,0,7,0,0,0,0,0
Harlaung,0,18,0,6,12,0,0,18,0,18,0,13,5,0,0,0,18,18,0,18,0,17,0,0,0,0,0
Irgu,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
Bela,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
Pakariya,0,2,0,1,1,0,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0
Sakaldeepa,0,3,0,1,2,0,0,3,0,3,0,1,0,2,0,0,3,3,0,3,0,3,0,0,0,0,0
Basdiha,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
