village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Khirhar,0,56,27,46,36,1,9,72,2,67,16,37,31,15,0,0,83,82,1,43,40,75,8,65,18,67,16
Harlakhi,0,52,38,36,47,7,10,80,0,84,6,30,43,17,0,0,90,89,1,40,50,71,18,53,37,72,18
Gopalpur,0,112,33,74,41,30,21,88,36,117,28,62,65,18,0,0,145,145,0,81,64,143,2,119,26,142,3
Sisauni,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Baingra,0,8,0,4,3,1,0,8,0,8,0,5,3,0,0,0,8,8,0,5,3,8,0,7,1,6,2
Gangaur,0,47,36,34,31,18,6,74,3,81,2,25,39,19,2,0,81,81,2,52,31,78,5,43,40,78,5
Balwaha,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Hurrahi,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
Pipraun,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Hatwaria,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
