village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Guthlai,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Kirpurakalan,0,6,1,0,2,5,7,0,0,5,2,6,1,0,0,0,7,7,0,7,0,7,0,2,5,7,0
Athana,0,7,9,0,8,8,11,5,0,11,5,10,6,0,0,0,16,14,2,14,2,16,0,5,11,16,0
Dhaneriya,0,7,0,0,2,5,6,1,0,6,1,7,0,0,0,0,7,5,2,6,1,7,0,0,7,7,0
Hanmantiya,0,8,5,0,5,8,13,0,0,12,1,11,2,0,0,0,13,13,0,13,0,12,0,1,12,13,0
Meghpura,0,9,13,0,11,11,16,6,0,20,2,12,10,0,0,0,22,20,2,19,3,22,0,9,13,22,0
Gotha,0,0,2,0,1,1,1,1,0,1,1,0,2,0,0,0,2,1,1,1,1,2,0,2,0,2,0
Bawalnai,0,60,80,1,92,47,86,54,0,82,58,75,65,0,0,0,140,127,14,88,52,141,0,60,80,141,0
Lodh,0,1,3,0,2,2,4,0,0,2,2,2,1,1,0,0,4,3,1,4,0,4,0,0,4,4,0
Bawaljuni,0,28,20,0,18,30,44,5,0,42,10,33,14,0,0,0,47,49,6,53,2,55,0,7,46,55,0
Kelukheda,0,7,10,0,7,10,15,2,0,12,5,13,4,0,0,0,17,16,1,16,1,17,0,3,14,17,0
Jagpur (Bordiya),0,7,12,0,7,12,10,9,0,17,2,12,7,0,0,0,19,13,6,19,0,19,0,1,18,19,0
Umar,0,15,14,0,7,22,21,8,0,27,2,19,10,0,0,0,29,27,2,24,5,29,0,11,18,29,0
Kankariyatalai,0,7,11,0,3,15,12,6,0,17,1,12,6,0,0,0,18,15,3,15,3,18,0,3,15,18,0
Modi,0,5,3,0,3,5,6,3,0,8,1,5,3,0,0,0,8,6,3,8,1,9,0,1,8,9,0
Mawada,0,0,3,0,2,1,3,0,0,3,0,0,3,0,0,0,3,3,0,3,0,3,0,0,3,3,0
Hathipura,0,3,1,0,3,1,2,2,0,3,1,3,1,0,0,0,4,2,2,2,2,4,0,1,3,4,0
Bordiya,0,7,9,0,7,9,8,8,0,8,8,11,5,0,0,0,16,14,2,13,3,16,0,2,14,16,0
Manpura,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Jetliya,0,9,8,0,4,13,8,9,0,15,2,13,4,0,0,0,17,15,2,17,0,17,0,0,17,17,0
Kesharpura Kalan,0,5,5,0,4,6,9,1,0,8,2,6,4,0,0,0,10,9,1,9,1,10,0,3,7,10,0
Damodarpura,0,10,10,0,16,4,15,5,0,15,5,13,7,0,0,0,20,16,4,16,4,20,0,11,9,20,0
Barkheda Kamaliya,0,5,3,0,4,4,8,0,0,8,0,7,1,0,0,0,8,6,2,7,1,8,0,1,7,8,0
Kandka,0,10,7,0,14,3,9,8,0,9,8,13,4,0,0,0,17,13,4,12,5,17,0,7,10,17,0
Borkhedi,0,8,14,0,17,5,17,5,0,15,7,13,9,0,0,0,22,20,2,16,6,20,2,4,18,22,0
Akli,0,8,13,0,8,13,18,3,0,20,1,11,10,0,0,0,21,16,5,21,0,21,0,4,17,21,0
Khor (CT),0,45,60,0,50,55,78,27,0,65,40,58,45,2,0,0,105,89,16,80,25,105,0,26,79,105,0
Nayagaon,0,36,34,0,36,34,55,15,0,54,16,49,21,0,0,0,70,62,8,59,11,70,0,13,57,70,0
Dehpur,0,21,17,0,28,10,38,0,0,34,4,26,12,0,0,0,38,38,0,35,3,38,0,6,32,38,0
Badhawa,0,9,8,0,11,6,15,2,0,13,4,11,6,0,0,0,17,16,1,14,3,17,0,4,13,17,0
Luhariya Chundawat,0,10,26,0,26,10,17,19,0,16,20,16,20,0,0,0,36,34,2,25,11,35,0,21,15,36,0
Chanwadiya Jat,0,8,12,0,12,8,12,8,0,12,8,9,10,1,0,0,20,20,0,14,6,20,0,7,13,20,0
Paldakheda,0,60,107,0,121,46,89,78,0,74,93,82,83,2,0,0,167,149,18,105,62,166,0,94,73,167,0
