village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dhamori Bk.,1,0,109,64,40,6,104,5,1,110,0,0,35,75,0,0,110,18,,1,109,5,105,110,0,91,19,110,0
Abdulpur,0,0,10,10,0,0,9,1,0,10,0,0,5,5,0,0,10,0,,0,10,0,10,10,0,3,7,8,2
Rahimpur,0,0,10,8,2,0,9,1,0,10,0,0,3,7,3,0,7,0,,0,10,1,9,10,0,7,3,10,0
Ranjangaon Narhari,0,0,10,10,0,0,9,1,0,10,0,0,2,8,1,0,9,0,,0,10,3,7,10,0,5,5,1,9
Solegaon,0,0,14,14,0,0,9,5,0,14,0,0,4,10,2,0,12,1,,0,14,2,12,14,0,6,8,14,0
Siddhapur,0,0,10,10,0,0,8,2,0,10,0,0,8,2,2,0,8,0,,0,10,0,10,10,0,8,2,10,0
Shirodi,0,0,20,18,2,0,17,3,0,20,0,0,11,9,1,0,19,0,,0,20,0,20,20,0,11,9,18,2
Dhoregaon,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,,0,1,0,1,1,0,1,0,1,0
Bhalgaon,0,0,10,10,0,0,7,3,0,10,0,0,3,7,0,0,10,0,,0,10,2,8,10,0,2,8,10,0
Bolegaon,0,0,10,9,1,0,7,3,0,10,0,0,8,2,0,0,10,0,,0,10,0,10,10,0,7,3,10,0
Jakhmatha,0,0,10,10,0,0,8,2,0,10,0,0,0,10,2,0,8,0,,0,10,3,7,10,0,7,3,8,2
Jamgaon,0,0,10,10,0,0,8,2,0,10,0,0,4,6,0,0,10,0,,0,10,1,9,10,0,5,5,9,1
Pakhora,0,0,10,10,0,0,10,0,0,10,0,0,3,7,0,0,10,0,,0,10,3,7,10,0,6,4,6,4
Aurangpur,0,0,30,27,3,0,25,5,0,30,0,0,5,25,0,0,30,0,,0,30,13,17,30,0,15,15,26,4
Rajangaon pol,0,0,6,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,,0,6,2,4,6,0,3,3,3,3
Pahadpur,0,0,4,4,0,0,1,3,0,4,0,0,1,3,0,0,4,0,,0,4,0,4,4,0,1,3,3,1
Padampur,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,1,1,0
Kolghar,0,0,30,30,0,0,26,4,0,30,0,0,3,27,0,0,30,0,,0,30,11,19,30,0,7,23,26,4
Jambhala,0,0,98,97,1,0,78,19,1,98,0,0,34,64,16,0,82,0,,0,98,2,96,98,0,68,30,87,11
Bagadi,0,0,93,59,26,8,48,37,8,93,0,0,12,81,0,0,93,0,,0,93,13,80,93,0,84,9,88,5
Butte Wadgaon,0,3,30,0,31,2,31,2,0,32,1,0,0,33,0,0,33,0,,9,24,2,31,32,0,31,2,33,0
Khadak Waghalgaon,0,0,10,10,0,0,8,2,0,10,0,0,3,7,2,0,8,0,,0,10,2,8,10,0,5,5,10,0
Singpur,0,0,13,13,0,0,9,4,0,13,0,0,7,6,2,0,11,0,,1,12,2,11,13,0,8,5,10,3
Rajura,0,0,12,11,0,1,11,1,0,12,0,0,1,11,0,0,12,0,,0,12,4,8,12,0,2,10,12,0
Manjari,0,0,10,9,1,0,6,4,0,10,0,0,4,6,1,0,9,0,,0,10,1,9,10,0,4,6,10,0
Mudhesh Wadgaon,0,0,10,10,0,0,8,2,0,10,0,0,5,5,2,0,8,0,,0,10,2,8,10,0,5,5,8,2
Wahegaon,0,0,10,9,1,0,8,2,0,10,0,0,3,7,1,0,9,0,,0,10,2,8,10,0,3,7,10,0
Bhendala,0,0,115,20,50,45,104,8,3,110,5,0,12,103,2,0,113,0,,0,115,23,92,115,0,22,93,113,2
Warkhed,0,0,90,89,1,0,86,2,2,90,0,0,3,87,1,0,89,0,,0,90,18,72,90,0,52,38,90,0
Shendurwada,0,0,10,10,0,0,6,4,0,10,0,0,9,1,0,0,10,0,,0,10,1,9,10,0,3,7,10,0
Kaigaon,0,0,5,5,0,0,3,2,0,5,0,0,4,1,0,0,5,0,,0,5,1,4,5,0,1,4,5,0
Ambelohal,0,4,87,90,1,0,55,36,0,91,0,0,0,91,0,0,91,0,,0,91,41,50,91,0,54,37,91,0
