village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Stationdhana,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Brahamanwada,0,0,4,0,4,0,3,1,0,4,0,0,4,0,0,0,4,0,,4,0,0,4,4,0,4,0,4,0
Malegaon,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Barchhi,0,0,4,0,3,1,1,3,0,2,2,0,0,4,0,0,4,0,,4,0,0,4,4,0,2,2,4,0
Kehalpur,0,0,103,2,85,16,31,72,0,58,45,0,53,50,0,0,103,0,,92,11,26,77,103,0,64,39,103,0
Dangariya,0,0,12,0,9,3,4,8,0,7,5,0,6,6,0,0,12,0,,12,0,4,8,12,0,7,5,12,0
Sonegaon,0,0,30,0,26,4,9,21,0,14,16,0,17,13,0,0,30,0,,29,1,12,18,30,0,19,11,30,0
Umariya,0,0,18,0,15,3,7,11,0,12,6,0,10,8,0,0,18,0,,18,0,2,16,18,0,11,7,18,0
Dodawani,0,0,85,8,72,5,27,55,3,84,1,0,44,41,0,0,85,0,,79,6,23,62,85,0,69,16,85,0
Jambada Bujurg,0,3,122,12,94,19,28,94,3,103,22,2,72,51,0,0,125,0,,117,8,26,99,122,3,105,20,125,0
Boduddhana,0,0,6,0,5,1,1,5,0,5,1,0,4,2,0,0,6,0,,6,0,0,6,6,0,5,1,6,0
Rajegaon,0,0,22,0,17,5,9,13,0,13,9,0,13,9,0,0,22,0,,21,1,8,14,22,0,15,7,22,0
Borgaon,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Kondhar Khapa,0,9,159,41,83,44,68,98,2,147,21,14,84,70,5,0,163,0,,150,18,83,85,164,4,126,42,168,0
Kutkhedi,0,0,24,2,19,3,5,19,0,21,3,0,14,10,0,0,24,0,,23,1,8,16,24,0,13,11,24,0
