village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dhanaula (311),0,0,0,0,0,0,0,0,0,0,0,0,5,111,0,0,116,0,,0,0,0,0,0,0,0,0,0,0
Mansoorpur (294),0,0,0,0,0,0,0,0,0,0,0,0,10,154,0,2,163,0,,0,0,0,0,0,0,0,0,0,0
Bilaspur (317),0,0,0,0,0,0,0,0,0,0,0,0,21,132,0,0,153,0,,0,0,0,0,0,0,0,0,0,0
Burj (181),0,0,0,0,0,0,0,0,0,0,0,0,56,60,0,0,116,0,,0,0,0,0,0,0,0,0,0,0
Maheshpura (305),0,0,0,0,0,0,0,0,0,0,0,0,13,52,0,0,65,0,,0,0,0,0,0,0,0,0,0,0
Jatana Uncha (298),0,0,0,0,0,0,0,0,0,0,0,0,5,62,0,0,67,0,,0,0,0,0,0,0,0,0,0,0
Amrala (303),0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,37,0,,0,0,0,0,0,0,0,0,0,0
Sohavi (180),0,0,0,0,0,0,0,0,0,0,0,0,17,84,0,0,101,0,,0,0,0,0,0,0,0,0,0,0
Ajner (205),0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,62,0,,0,0,0,0,0,0,0,0,0,0
Lohar Majra Khurd (182),0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,,0,0,0,0,0,0,0,0,0,0
Sidhupur Khurd (287),0,0,0,0,0,0,0,0,0,0,0,0,2,72,0,1,73,0,,0,0,0,0,0,0,0,0,0,0
Raipur Raian (290),0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,17,0,,0,0,0,0,0,0,0,0,0,0
Jatana Niwan (297),0,0,0,0,0,0,0,0,0,0,0,0,3,97,0,0,100,0,,0,0,0,0,0,0,0,0,0,0
Amargarh (293),0,0,0,0,0,0,0,0,0,0,0,0,15,88,0,0,103,0,,0,0,0,0,0,0,0,0,0,0
Sanghol (310),0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,75,0,,0,0,0,0,0,0,0,0,0,0
