village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Salaiya,0,2,12,2,11,1,4,10,0,12,2,2,12,0,0,0,14,14,0,2,12,14,0,7,7,14,0
Juwadi,0,0,9,0,8,1,4,5,0,7,2,0,6,3,0,0,9,9,0,1,8,9,0,8,1,9,0
Pandhara,0,0,16,3,12,1,3,12,1,13,3,1,11,4,0,0,16,16,0,6,10,16,0,11,5,15,1
Jajbodi,0,0,29,0,23,6,11,18,0,20,9,0,14,15,1,0,28,28,1,0,29,28,0,25,4,27,2
Chhuri,0,10,124,15,109,11,43,92,2,104,33,12,82,39,0,0,130,131,7,49,89,132,3,110,27,138,0
Sitakamath (Sitakamat),0,0,24,0,19,5,12,12,0,19,5,1,15,8,0,0,24,24,0,5,19,24,0,22,2,24,0
Ranipur,0,1,12,1,11,1,3,10,0,13,0,1,7,5,0,0,13,13,0,1,12,13,0,11,2,13,0
Chikhali Amdhana,0,0,26,5,18,3,2,24,0,15,11,0,20,6,0,0,26,25,1,11,15,24,2,19,7,26,0
Hira Wadi,0,0,56,2,49,5,33,23,0,44,12,1,38,17,0,0,53,57,0,18,39,57,0,57,0,57,0
Amthana Ryt,0,2,70,11,52,9,4,67,1,50,22,1,45,26,0,0,72,72,0,27,45,70,2,51,21,72,0
Ratamati,0,1,53,13,40,1,6,47,1,42,12,10,32,12,0,0,54,53,1,33,21,52,2,42,12,54,0
Dolidhana,0,0,83,3,68,13,19,64,2,61,24,1,48,33,0,0,81,84,1,48,37,85,0,71,14,84,1
Medhapani,0,0,7,0,6,1,2,5,0,7,0,0,6,1,0,0,7,7,0,4,3,7,0,6,1,7,0
Bajjarwada,0,6,58,10,44,10,20,44,0,46,18,3,39,22,0,0,63,64,0,27,37,63,1,54,10,64,0
Pisajhodi,0,1,165,10,112,44,46,120,1,125,42,5,74,87,0,0,162,166,1,74,93,165,2,144,23,166,1
Chhuri,0,0,55,0,43,16,14,45,0,52,8,0,25,29,0,0,54,60,0,21,39,60,0,57,2,60,0
Kuppa,0,0,3,0,3,0,2,1,0,3,0,0,3,0,0,0,3,3,0,2,1,3,0,3,0,3,0
Mardwani Mal,0,0,9,0,8,1,6,3,0,8,1,0,3,6,0,0,9,9,0,5,4,9,0,9,0,9,0
Mahendrawadi,0,8,149,36,109,12,44,110,3,116,41,18,96,43,0,0,157,157,0,71,86,154,3,125,32,156,1
Mardwani Ryt,0,0,3,0,3,0,1,2,0,3,0,0,0,3,0,0,3,3,0,2,1,3,0,3,0,3,0
Mehakar (Mehakal),0,0,21,8,12,1,3,18,0,10,10,1,13,7,0,0,21,21,0,6,15,20,1,13,8,21,0
Kuhi,0,1,69,15,51,4,22,44,4,56,14,3,51,16,1,0,69,69,1,26,44,68,2,44,26,69,1
Jangda,0,0,13,0,13,0,8,5,0,9,4,0,8,5,0,0,13,13,0,6,7,13,0,9,4,13,0
Keriya,0,1,34,2,32,1,25,9,1,25,10,4,21,10,0,0,35,35,0,10,25,35,0,32,3,35,0
Siwanpat,0,0,24,5,19,0,4,20,0,17,7,0,18,6,0,0,24,24,0,12,12,24,0,14,10,24,0
Nimpani,0,0,14,0,11,3,4,10,0,10,4,0,6,8,0,0,14,14,0,7,7,14,0,10,4,14,0
