village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Narayanpur,3,10,0,11,2,0,5,6,2,13,0,8,5,0,0,5,8,0,,13,0,8,5,13,0,2,11,5,8
Naogach,0,6,2,8,0,0,3,1,4,8,0,1,5,2,0,2,6,0,,8,0,8,0,8,0,0,8,0,8
Dograsani,1,56,7,64,0,0,21,36,7,64,0,19,38,7,0,11,53,0,,64,0,55,9,64,0,9,54,16,48
Photamari,0,4,1,4,1,0,2,2,1,5,0,0,4,1,0,1,4,0,,5,0,4,1,5,0,2,3,0,5
Paschim Chutiakhor,7,82,9,76,22,0,15,32,51,90,8,37,51,10,0,42,56,0,,98,0,66,32,98,0,10,88,21,77
Dakshin Besarbari,1,13,0,13,1,0,1,11,2,14,0,5,9,0,0,0,14,0,,14,0,12,2,14,0,3,11,4,10
Bhagabati,1,11,2,12,2,0,9,3,2,14,0,6,6,2,0,8,6,0,,14,0,10,4,14,0,2,12,2,12
Dalua,9,21,2,26,6,0,4,26,2,24,8,23,7,2,0,23,9,0,,32,0,22,10,32,0,2,30,19,13
Balarampur,0,4,0,3,1,0,0,3,1,4,0,2,2,0,0,1,3,0,,4,0,3,1,4,0,0,4,1,3
Bhotamari,62,113,4,102,71,6,9,148,22,156,23,132,43,4,0,155,24,0,,179,0,85,94,159,20,49,130,46,133
Purba Dangapara,0,2,0,1,1,0,2,0,0,2,0,2,0,0,0,1,1,0,,2,0,1,1,2,0,0,2,2,0
Chitalghata,2,9,4,3,11,1,2,12,1,15,0,6,5,4,0,10,5,0,,15,0,11,4,15,0,5,10,9,6
Bhata,1,2,0,2,1,0,2,1,0,3,0,1,2,0,0,2,1,0,,3,0,3,0,3,0,0,3,3,0
Jiakhorigacha,1,4,0,2,1,2,2,2,1,5,0,2,2,1,0,5,0,0,,5,0,4,1,5,0,1,4,4,1
Paschim Mokarandapur,1,4,0,2,3,0,0,2,3,5,0,4,1,0,0,5,0,0,,5,0,1,4,5,0,0,5,1,4
Jiakhori,1,2,0,2,0,1,1,0,2,3,0,3,0,0,0,2,1,0,,3,0,1,2,3,0,3,0,2,1
Dakshin Jaypura,1,18,1,3,13,4,1,19,0,20,0,2,17,1,0,18,2,0,,20,0,19,1,20,0,4,16,17,3
Damodarkhuri,4,27,4,7,23,5,3,31,1,35,0,12,19,4,0,25,10,0,,35,0,25,10,35,0,9,26,26,9
Boalmari,3,13,2,2,15,1,2,16,0,18,0,5,11,2,0,16,2,0,,18,0,15,3,18,0,5,13,13,5
Bara Damaodarpur,0,2,0,0,2,0,0,2,0,2,0,1,1,0,0,2,0,0,,2,0,1,1,2,0,0,2,2,0
Chhota Panchmauz,0,3,0,0,2,1,0,3,0,3,0,2,1,0,0,2,1,0,,3,0,3,0,3,0,1,2,0,3
Dakshin Mohangachh,0,2,3,0,5,0,2,2,1,5,0,0,2,3,0,3,2,0,,5,0,4,1,5,0,2,3,3,2
Mahadevpur,2,9,0,2,7,2,3,7,1,11,0,3,8,0,0,10,1,0,,11,0,6,5,11,0,7,4,10,1
Purbba Chutiakhor,31,69,6,47,53,6,9,83,14,92,14,71,30,5,0,91,15,0,,107,0,63,44,106,1,23,83,64,43
Choagari,2,10,4,4,11,1,3,13,0,16,0,3,9,4,0,12,4,0,,16,0,14,2,16,0,7,9,9,7
Dakshin Damorgachh,0,2,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0,0,,2,0,2,0,2,0,0,2,2,0
Katgaon,3,35,5,6,30,7,9,34,0,43,0,9,28,6,0,25,18,0,,43,0,37,6,43,0,7,36,30,13
Ramkrishnapur,1,7,0,2,2,4,0,8,0,8,0,3,5,0,0,3,5,0,,8,0,7,1,8,0,2,6,6,2
Khochabari,2,0,0,2,0,0,0,2,0,1,1,2,0,0,0,2,0,0,,2,0,0,2,2,0,0,2,1,1
Uttar Dhamorgachh,8,10,1,14,5,0,2,17,0,14,5,17,1,1,0,17,2,0,,19,0,11,8,19,0,2,17,13,6
Rajabhim,9,26,0,20,15,0,5,29,1,26,9,35,0,0,0,32,3,0,,35,0,27,8,35,0,8,27,21,14
