village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Savreji,0,0,100,2,88,10,0,89,11,99,1,3,26,71,0,0,100,0,,100,0,100,0,100,0,99,1,100,0
Jigna Mishra,0,0,100,8,80,12,0,92,8,92,8,4,23,73,0,0,100,0,,100,0,99,1,100,0,98,2,100,0
Sakrapar,1,0,99,0,92,8,0,85,15,90,10,1,34,65,0,0,100,0,,100,0,100,0,99,0,99,1,100,0
Kamhriya,0,0,100,3,88,9,0,95,5,89,11,2,22,76,2,0,98,0,,99,1,100,0,100,0,100,0,100,0
Ghati Khas,0,0,100,3,88,9,0,90,10,95,5,1,25,74,1,0,99,0,,98,2,100,0,100,0,100,0,100,0
Alawalpur,0,0,100,1,90,9,0,85,15,94,6,3,28,69,0,0,100,1,,100,0,99,1,100,0,100,0,100,0
Mahurao,0,0,100,6,82,12,1,92,7,91,9,3,32,65,1,0,99,0,,99,1,95,5,99,0,98,2,100,0
Devghat,0,0,100,7,84,9,0,89,11,94,6,0,22,78,1,0,99,0,,99,1,99,1,100,0,99,1,100,0
Gopalpur,0,0,100,4,87,9,0,92,8,94,6,1,26,73,0,0,100,0,,100,0,99,1,99,1,98,2,100,0
Dulha Chhapar,0,0,100,2,86,12,0,93,7,96,4,2,31,67,0,0,100,0,,99,1,94,6,100,0,100,0,100,0
