village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Lahagra,0,7,93,67,33,0,0,100,0,23,77,0,7,93,0,0,100,0,,53,47,97,3,100,0,100,0,55,45
Sujapur,0,4,96,84,15,1,0,100,0,40,60,0,4,96,0,0,100,0,,13,87,76,24,100,0,99,1,86,14
Jasnawali Khurd,0,14,86,77,23,0,0,100,0,28,72,0,15,85,0,0,100,0,,13,87,91,9,99,1,98,2,100,0
Dhamera Kirat,0,1,99,84,16,0,0,100,0,34,66,0,1,99,0,0,100,0,,18,82,69,31,100,0,100,0,88,12
Jasnawali Kalan,0,6,94,40,51,9,0,100,0,14,86,0,6,94,0,0,100,0,,20,80,74,26,100,0,97,3,89,11
Naglashekh,0,1,99,30,64,6,0,100,0,21,79,0,1,99,0,0,100,0,,44,56,86,14,100,0,99,1,84,16
Shahnagar,0,3,97,41,48,11,0,98,2,23,77,1,3,96,0,1,99,1,,38,62,81,19,99,1,94,6,82,18
Luharli,0,11,89,26,63,11,0,90,10,26,74,0,12,88,0,0,100,0,,49,51,79,21,100,0,95,5,99,1
Ahmadpurtanda,0,9,91,23,61,16,0,100,0,16,84,0,9,91,0,0,100,0,,29,71,49,51,100,0,96,4,91,9
Barari,0,6,94,39,56,5,0,95,5,19,81,0,4,96,0,0,100,0,,53,47,90,10,100,0,97,3,100,0
