village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Jalalpur,0,0,45,26,19,0,14,30,1,45,0,0,0,45,0,0,45,43,2,0,45,45,0,0,0,45,0
Udpuri,0,0,12,11,1,0,3,9,0,12,0,0,0,12,0,0,12,12,0,0,12,12,0,0,0,12,0
Sadpuri,0,0,28,20,7,1,12,15,1,28,0,0,0,28,0,0,28,23,5,0,28,28,0,0,0,28,0
Raipur Khurd,0,0,3,2,1,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,3,0,0,0,3,0
Bhatpura,0,0,17,12,5,0,2,15,0,17,0,0,0,17,0,0,17,17,0,0,17,17,0,0,0,17,0
Thekri,0,0,15,12,3,0,0,15,0,15,0,0,0,15,0,0,15,13,2,1,14,15,0,0,0,15,0
Rustampur,0,0,2,2,0,0,0,2,0,2,0,0,0,2,0,0,2,2,0,0,2,2,0,0,0,2,0
Teski,0,0,15,14,1,0,0,13,2,15,0,0,0,15,0,0,15,14,1,1,14,15,0,0,0,15,0
Laharwara,0,0,15,8,7,0,3,12,0,15,0,0,0,15,0,0,15,13,2,0,15,15,0,0,0,15,0
Sihawali,0,0,28,21,7,0,2,22,4,28,0,0,0,28,0,0,28,27,1,1,27,28,0,0,0,28,0
Berroo,0,0,60,53,7,0,12,46,2,60,0,0,0,60,2,0,58,50,10,0,60,60,0,0,0,60,0
Khesti,0,0,60,53,7,0,23,35,2,60,0,1,0,59,1,0,59,55,5,2,58,60,0,0,0,60,0
Rasiya,0,0,30,28,2,0,10,20,0,30,0,0,0,30,1,0,29,24,6,2,28,30,0,0,0,30,0
Poonchhri,0,0,90,70,20,0,22,68,0,90,0,2,0,88,0,0,90,72,18,5,85,90,0,0,0,88,2
Bajahera,0,0,16,15,1,0,1,15,0,16,0,0,0,16,0,0,16,14,2,1,15,16,0,0,0,16,0
Khakhawali,0,0,57,48,9,0,24,33,0,57,0,0,0,57,0,0,57,49,8,4,53,57,0,0,0,57,0
Moondoti,0,0,44,35,9,0,21,23,0,44,0,0,0,44,1,0,43,38,6,0,44,44,0,0,0,44,0
Peeraka,0,0,2,1,1,0,2,0,0,2,0,0,0,2,0,0,2,1,1,0,2,2,0,0,0,2,0
Seekri Chak No. 1,0,0,60,54,6,0,21,39,0,60,0,0,0,60,0,0,60,55,5,1,59,60,0,0,0,60,0
Alamshah,0,0,33,24,9,0,10,22,1,33,0,0,0,33,0,0,33,18,15,12,21,33,0,0,0,33,0
Baghaka,0,0,17,16,1,0,8,9,0,17,0,0,0,17,1,0,16,10,7,7,10,15,2,0,0,17,0
Akbarpur Faujdar,0,0,10,10,0,0,6,4,0,10,0,0,0,10,0,0,10,3,7,6,4,10,0,0,0,10,0
Bayari,0,0,24,22,2,0,5,19,0,24,0,0,0,24,0,0,24,23,1,0,24,24,0,0,0,24,0
Palka,0,0,36,30,6,0,8,28,0,36,0,0,0,36,0,0,36,36,0,2,34,36,0,0,0,36,0
Gulpara,0,0,60,47,13,0,8,49,3,60,0,0,0,60,1,0,59,21,39,25,35,60,0,0,0,59,1
Jhanjhar,0,0,60,49,11,0,9,49,2,60,0,0,0,60,4,0,56,48,12,1,59,60,0,0,0,60,0
Chirawal Goojar,0,0,60,47,13,0,33,27,0,60,0,0,0,60,0,0,60,54,6,0,60,60,0,0,0,60,0
Chak Cheluwa,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
Thoon,0,0,61,59,2,0,21,40,0,61,0,0,0,61,0,0,61,58,3,3,58,61,0,0,0,61,0
Jalooki,0,0,60,52,8,0,16,44,0,60,0,0,0,60,0,0,60,52,8,0,60,60,0,0,0,60,0
Hayatpur,0,1,9,7,3,0,0,10,0,10,0,0,1,9,0,0,10,8,2,0,10,10,0,0,0,10,0
Bas Dayana,0,0,49,42,7,0,2,46,1,49,0,0,0,49,0,0,49,43,6,0,49,49,0,0,0,49,0
Bas Burja,0,1,60,43,17,1,28,32,1,59,2,0,0,61,1,0,60,54,7,7,54,61,0,0,0,61,0
