village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Asonda,0,33,142,4,74,97,102,57,16,1,174,18,65,92,2,46,127,1,,141,29,127,43,160,10,116,59,163,7
Arjuni,0,2,104,7,63,36,105,1,0,1,105,79,24,3,1,27,78,0,,89,17,44,62,106,0,33,73,103,3
Limatra,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Nandeli,0,0,4,0,2,2,0,4,0,0,4,0,1,3,0,0,4,0,,4,0,3,1,3,1,2,2,4,0
Amaldiha,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
Sakreli Kalan,0,14,106,89,30,1,39,81,0,0,120,119,1,0,2,3,115,0,,44,75,4,115,60,60,2,118,119,0
Achanakpur,0,21,440,68,285,108,76,353,32,2,459,194,132,135,0,58,403,2,,431,26,113,344,449,8,151,310,450,7
Sarjuni,0,1,32,3,22,8,33,0,0,0,33,28,5,0,0,30,3,0,,26,7,13,20,33,0,9,24,32,1
Nagrda,1,28,168,0,77,120,0,196,1,1,196,45,67,85,1,17,179,0,,190,4,36,158,182,12,116,81,191,3
Lawsara,0,35,165,18,150,32,193,7,0,0,200,52,79,69,0,3,197,0,,200,0,132,68,200,0,77,123,199,1
