village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dhurala (159),0,0,0,427,117,0,0,470,74,535,9,0,1,543,1,0,543,144,400,519,25,544,0,0,0,422,122
Chhanni (192),0,0,0,158,66,0,0,211,13,223,1,0,0,224,0,0,224,47,177,199,25,224,0,0,0,113,111
Chapra (156),0,0,0,155,58,2,0,204,11,215,0,0,0,215,0,0,215,40,175,203,12,212,3,0,0,166,49
Thakar Pura (15),0,0,0,932,246,4,0,1062,120,1172,10,0,0,1182,0,0,1182,342,840,1011,171,1182,0,0,0,944,238
Chudiala (191),0,0,0,349,88,1,0,415,22,436,2,0,0,438,0,0,438,50,388,427,11,437,1,0,0,310,128
Langar (193),0,0,0,245,68,0,0,279,34,307,6,0,0,313,0,0,313,14,299,297,16,313,0,0,0,214,99
Tepla (133),0,0,0,350,130,0,0,425,55,474,6,0,0,480,0,0,480,78,402,449,31,480,0,0,0,410,70
Kakar Kunda (10),0,0,0,127,266,192,40,45,500,581,4,0,1,584,8,0,577,56,529,363,222,388,197,0,0,295,290
Subga (217),0,0,0,744,202,2,0,880,68,925,23,0,0,948,0,0,948,118,830,936,12,947,1,0,0,707,241
Harra (198),0,0,0,150,39,0,0,170,19,189,0,0,0,189,0,0,189,20,169,164,25,189,0,0,0,95,94
Fatehpur (73),0,0,0,159,45,0,0,184,20,204,0,0,0,204,0,0,204,15,189,181,23,203,1,0,0,89,115
Haldari (194),0,0,0,363,108,0,0,426,45,471,0,0,0,471,0,0,471,8,463,391,80,469,2,0,0,161,310
Jharu Majra (77),0,0,0,211,46,0,0,234,23,254,3,0,0,257,0,0,257,24,233,233,24,257,0,0,0,201,56
Paplotha (91),0,0,0,1053,0,0,243,548,262,1053,0,0,0,1053,0,0,1053,316,737,875,178,1012,41,0,0,829,224
Kalpi (136),0,0,0,153,53,0,0,192,14,205,1,0,0,206,0,0,206,23,183,171,35,206,0,0,0,199,7
