village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Pegdapalli(Basaguda),0,0,96,2,85,9,31,64,1,61,35,42,26,28,0,0,96,0,,84,12,69,27,92,4,75,21,95,1
Sitanagaram(Jajalguda),0,0,43,0,40,3,10,30,3,36,7,21,10,12,0,0,43,0,,42,1,31,12,41,2,39,4,43,0
Kambalpeta,0,0,40,0,37,3,14,26,0,36,4,28,5,7,0,1,39,1,,35,5,30,10,38,2,35,5,40,0
Tarud,0,0,40,0,36,4,7,30,3,28,12,16,12,12,0,0,40,0,,39,1,26,14,40,0,25,15,40,0
Bardali,0,0,200,0,192,8,83,101,16,94,106,72,65,63,0,1,199,1,,166,34,155,45,192,8,163,37,199,1
Bangapalli,0,0,131,2,121,8,55,62,14,59,72,47,43,41,0,0,131,0,,109,22,114,17,126,5,90,41,131,0
Muttapur,0,0,56,0,55,1,28,23,5,9,47,18,22,16,0,0,56,0,,43,13,37,19,53,3,26,30,56,0
Bhatpalli,0,0,142,0,126,16,29,90,23,95,47,44,44,54,0,0,142,0,,128,14,110,32,135,7,107,35,142,0
Timed,0,0,68,0,52,16,22,35,11,23,45,16,25,27,0,0,68,0,,50,18,44,24,66,2,40,28,65,3
Chandur,0,0,40,0,30,10,13,24,3,25,15,11,11,18,0,0,40,0,,26,14,39,1,40,0,26,14,40,0
Anchoda,0,0,23,1,22,0,9,12,2,10,13,5,9,9,0,0,23,0,,21,2,21,2,23,0,16,7,23,0
Dudheda,0,0,37,2,32,3,14,20,3,10,27,9,14,14,0,0,37,0,,35,2,36,1,37,0,25,12,37,0
Pegdapalli,0,0,104,0,93,11,30,63,11,79,25,40,32,32,0,0,104,1,,98,6,68,36,95,9,97,7,104,0
Pegdapalli (Kottaguda),0,0,41,0,40,1,17,21,3,18,23,9,19,13,1,0,40,0,,28,13,23,18,39,2,27,14,40,1
Angampalli,0,0,100,0,91,9,28,64,8,98,2,49,29,22,0,0,100,0,,88,12,73,27,96,4,95,5,98,2
Raiguda,0,0,27,0,25,2,7,17,3,18,9,9,10,8,0,0,27,0,,25,2,22,5,25,2,22,5,27,0
Somanpalli,0,0,20,0,17,3,3,17,0,16,4,9,6,5,0,0,20,0,,16,4,11,9,20,0,17,3,20,0
Dhangol,0,0,17,0,15,2,2,14,1,16,1,11,4,2,0,0,17,0,,17,0,14,3,17,0,15,2,17,0
