village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Diwana (5),0,0,100,96,104,0,120,57,23,199,1,1,13,186,19,0,181,195,5,181,19,179,20,76,123,113,87
Gumthala Garhu (139),0,0,100,0,187,9,114,62,20,187,9,2,120,74,21,0,175,195,1,184,12,196,0,64,35,196,0
Bakhli (11),0,0,100,99,100,1,123,62,15,194,6,2,43,155,54,0,146,190,10,180,19,189,8,56,143,138,62
Bhor Saidan (157),0,0,109,38,115,55,131,74,3,198,10,9,41,158,96,0,112,199,9,164,42,194,6,83,65,134,74
Sarsa (17),0,0,102,0,104,99,133,65,5,203,0,0,6,197,97,0,106,199,4,151,52,200,0,97,5,202,1
Bibipur Kalan (50),0,0,95,1,101,92,50,122,22,193,1,6,19,168,1,0,193,177,17,176,18,185,6,75,20,190,4
Mangna (57),0,0,101,1,119,84,57,94,53,150,54,1,19,184,28,1,175,202,2,176,28,195,6,66,35,167,37
Zulmat (15),0,0,100,101,13,85,129,40,30,199,0,0,7,192,59,0,140,110,89,175,23,197,0,100,99,187,12
Urnaicha (14),0,0,101,0,103,4,45,61,1,102,5,0,66,41,0,0,107,107,0,81,26,107,0,78,23,101,6
Biloch Pura (46),0,0,101,6,103,91,117,64,19,177,23,0,15,184,27,0,172,200,0,193,7,196,3,62,38,194,6
Ramgarh Rod(60),0,0,95,102,92,0,112,65,17,187,7,0,11,183,37,0,157,180,14,190,4,194,0,66,128,190,4
Sarswati Khera (34),0,0,97,0,92,97,127,54,8,181,8,0,51,138,21,0,168,182,7,174,15,187,0,59,38,186,3
Jhiwerheri (36),0,0,100,100,100,0,109,60,31,198,2,0,18,181,16,0,184,199,1,173,27,200,0,10,190,170,30
Harigarh Bhorakh (17),1,0,100,1,20,158,23,124,32,155,24,1,6,172,36,0,143,177,2,177,2,165,14,65,36,137,42
Karah Sahib (3),0,0,100,99,100,1,77,107,16,186,14,0,10,190,4,0,196,197,3,173,27,190,10,77,123,173,27
Jakhwala (20),1,0,99,78,10,114,124,76,2,200,2,5,38,159,43,0,159,193,9,166,36,192,10,79,99,135,67
ARNAICHA,0,0,0,1,93,0,44,50,0,77,17,1,75,18,0,0,94,94,0,90,4,93,1,0,0,92,2
Bhorak,0,0,2,29,0,0,24,3,2,27,2,0,18,11,0,0,29,27,2,28,1,27,0,2,27,23,6
