village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dewarchaur Kham,0,19,392,195,215,7,243,145,29,313,104,295,56,66,0,139,278,0,,45,372,313,104,406,10,403,14,73,344
Chandani Chowk Ghurdaura,0,6,142,52,89,9,71,76,3,65,85,111,30,9,0,2,148,0,,21,129,74,76,112,37,150,0,15,135
Halduchaur Parma,0,0,70,42,26,2,66,3,1,36,34,23,46,1,1,1,68,0,,0,70,67,3,69,1,69,1,21,49
Haldu Pokhra Nayak,0,0,80,8,59,16,37,42,4,7,76,78,3,2,0,0,83,0,,18,65,5,78,54,29,83,0,0,83
Isainagar No1,0,0,36,2,34,11,6,41,0,6,41,47,0,0,0,0,47,0,,0,47,9,38,42,5,47,0,0,47
Nathupur Padli,0,0,40,0,40,13,2,51,0,0,53,53,0,0,0,0,53,0,,8,45,3,50,47,6,53,0,0,53
Lakhan Mandi,0,0,139,15,108,16,72,64,3,23,116,128,8,3,0,0,139,0,,50,89,32,107,100,39,139,0,0,139
Malla Pachauliya,1,0,112,6,100,7,28,84,1,23,90,113,0,0,0,0,113,0,,45,68,16,97,74,39,113,0,0,113
Talla Pachaunia,0,0,52,17,34,1,13,36,3,43,9,36,11,5,0,1,51,0,,0,52,38,14,51,1,49,3,8,44
Ratanpur Negi,0,0,77,5,58,14,11,65,1,7,70,77,0,0,0,0,77,0,,32,45,9,68,66,11,77,0,0,77
Banskhera Iswaridatt,0,0,48,6,41,1,29,17,2,10,38,44,4,0,0,0,48,0,,31,17,23,25,41,7,48,0,0,48
Halduchaur Jairam,0,0,55,31,23,1,48,5,2,32,23,19,36,0,0,1,54,0,,1,54,53,2,54,1,54,1,3,52
Bachipur,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,0
