village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Paharpur,0,0,35,35,0,0,2,33,0,23,12,4,16,15,4,0,31,35,0,35,0,35,0,35,0,35,0
Damri Tola,0,0,16,14,2,0,0,16,0,8,8,3,13,0,0,0,16,15,1,16,0,16,0,12,4,16,0
Khaira,0,0,15,15,0,0,0,15,0,11,4,1,14,0,0,0,15,15,0,15,0,15,0,14,1,15,0
Hardi Chhapra,0,0,22,22,0,0,0,22,0,14,8,0,22,0,0,0,22,22,0,22,0,22,0,18,4,22,0
Banni,0,0,22,22,0,0,0,22,0,20,2,3,5,14,2,0,20,21,1,22,0,22,0,18,4,21,1
Bangra,0,0,15,15,0,0,0,15,0,13,2,6,3,6,2,0,13,15,0,15,0,15,0,14,1,15,0
Hariram-Ka-Tola,0,0,16,16,0,0,0,16,0,13,3,4,12,0,0,0,16,16,0,16,0,16,0,13,3,16,0
Rampur,0,0,22,22,0,0,2,20,0,14,8,2,20,0,0,0,22,22,0,22,0,22,0,18,4,22,0
Tetarpur,0,0,19,18,1,0,0,19,0,11,8,3,8,8,0,0,19,19,0,18,1,19,0,18,1,19,0
Chainpur,0,0,23,23,0,0,0,23,0,13,10,0,22,1,0,0,23,23,0,23,0,23,0,23,0,23,0
Baldiha,0,0,9,9,0,0,2,7,0,7,2,1,2,6,0,0,9,9,0,9,0,9,0,9,0,9,0
Shahpur,0,0,5,5,0,0,0,5,0,2,3,2,2,1,0,0,5,5,0,5,0,5,0,5,0,5,0
Khanpur,0,0,11,11,0,0,0,11,0,9,2,1,10,0,0,0,11,11,0,11,0,11,0,9,2,11,0
