village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Ghutkandar,0,3,3,1,3,2,0,5,1,4,2,0,5,1,0,1,5,0,,6,0,2,4,6,0,3,3,6,0
Jiapani,0,28,54,2,50,30,0,64,18,35,47,0,44,38,0,33,49,0,,82,0,63,19,82,0,12,70,82,0
Amrapara,0,17,19,11,17,8,4,22,10,17,19,0,15,21,0,12,24,0,,36,0,31,5,35,1,15,21,36,0
Rajbandh,0,3,3,2,3,1,0,4,2,2,4,0,2,4,0,3,3,0,,6,0,6,0,6,0,2,4,6,0
Benagaria,0,5,14,0,10,9,0,13,6,9,10,0,11,8,0,11,8,0,,19,0,13,6,19,0,5,14,19,0
Telengapara,0,5,25,1,21,8,0,15,15,15,15,1,20,9,0,18,12,0,,30,0,20,10,30,0,12,18,30,0
Latbeda,0,6,9,0,9,6,0,11,4,6,9,0,10,5,0,5,10,0,,15,0,9,6,15,0,3,12,15,0
Jamugaria,0,12,14,0,20,6,0,23,3,11,15,0,17,9,0,6,20,0,,26,0,19,7,26,0,1,25,26,0
Jamkandar,0,4,15,1,12,6,0,10,9,9,10,1,14,4,0,10,9,0,,19,0,10,9,19,0,8,11,19,0
Jhurko,0,10,34,2,28,14,0,22,22,20,24,2,32,10,0,24,20,0,,44,0,27,17,44,0,17,27,44,0
Sidhadangal,0,18,29,0,34,13,0,37,10,19,28,0,29,18,0,18,29,0,,47,0,36,11,47,0,5,42,47,0
Banspahari,0,16,7,0,16,7,0,13,10,13,10,2,14,7,0,8,15,0,,23,0,15,8,23,0,11,12,23,0
Hansapathar,0,20,66,3,59,24,0,45,41,40,46,3,61,22,0,46,40,0,,86,0,54,32,86,0,34,52,86,0
Kadar Pokhar,0,6,8,0,8,6,0,10,4,8,6,1,5,8,0,4,10,0,,14,0,11,3,14,0,3,11,14,0
Bakijor,0,6,17,0,12,11,0,17,6,10,13,0,13,10,0,13,10,0,,23,0,16,7,23,0,5,18,23,0
Jhikara,0,3,13,0,11,5,0,10,6,7,9,0,10,6,0,10,6,0,,16,0,12,4,16,0,4,12,16,0
Bankijor,0,2,1,0,3,0,0,1,2,1,2,0,1,2,0,0,3,0,,3,0,3,0,3,0,2,1,3,0
Kend Pahari,0,0,3,0,1,2,0,3,0,0,3,0,1,2,0,3,0,0,,3,0,3,0,3,0,0,3,3,0
Gumropahar,0,6,3,0,7,2,0,6,3,3,6,0,4,5,0,1,8,0,,9,0,9,0,9,0,1,8,9,0
Kalyanpur,0,3,6,0,5,4,0,3,6,6,3,1,6,2,0,3,6,0,,9,0,5,4,9,0,4,5,9,0
Litiapahar,0,1,1,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,,2,0,1,1,2,0,0,2,2,0
Langopahari,0,43,71,0,79,35,0,95,19,50,64,2,71,41,0,43,71,0,,114,0,82,32,114,0,10,104,114,0
Phulsahari,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Thakarantala,0,1,5,0,3,3,0,5,1,1,5,0,2,4,0,3,3,0,,6,0,5,1,6,0,1,5,6,0
Asta Kandar,0,3,5,0,5,3,0,7,1,2,6,0,4,4,0,3,5,0,,8,0,8,0,8,0,1,7,8,0
Talpamar,0,2,6,0,6,2,0,4,4,2,6,0,2,6,0,2,6,0,,8,0,6,2,8,0,2,6,8,0
Behrapahari,0,4,4,0,5,3,0,7,1,3,5,0,4,4,0,2,6,0,,8,0,7,1,8,0,1,7,8,0
Palasi,0,8,13,0,14,7,0,13,8,10,11,2,8,11,0,8,13,0,,21,0,14,7,21,0,2,19,21,0
Asna,0,7,7,0,9,5,0,10,4,5,9,0,7,7,0,4,10,0,,14,0,11,3,14,0,2,12,14,0
Narainpur,0,4,4,0,5,3,0,3,5,0,8,0,0,8,0,3,5,0,,8,0,8,0,8,0,1,7,8,0
Maluti,0,0,7,0,2,5,0,1,6,3,4,0,5,2,0,4,3,0,,7,0,6,1,7,0,4,3,7,0
Lutiapahar,0,7,6,0,8,5,0,9,4,4,9,0,4,9,0,4,9,0,,13,0,12,1,13,0,2,11,13,0
Goradangal,0,8,11,0,14,5,0,17,2,7,12,0,12,7,0,5,14,0,,19,0,14,5,19,0,13,6,19,0
Kuspahari,0,4,1,0,3,2,0,4,1,1,4,0,3,2,0,1,4,0,,5,0,5,0,5,0,1,4,5,0
Simalti,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Dudhichua,0,3,15,1,10,7,0,7,11,10,8,2,12,4,0,11,7,0,,18,0,9,9,18,0,9,9,18,0
Chandangaria,0,1,1,0,1,1,0,0,2,2,0,1,1,0,0,1,1,0,,2,0,0,2,2,0,2,0,2,0
Jhunki,0,17,34,0,31,20,0,39,12,18,33,1,23,27,0,20,31,0,,51,0,36,15,51,0,5,46,51,0
Kendpahari,0,4,4,0,5,3,0,5,3,2,6,0,5,3,0,2,6,0,,8,0,7,1,8,0,1,7,8,0
Bhelatanr,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Kharipahar,0,3,5,0,6,2,0,5,3,2,6,0,4,4,0,4,4,0,,8,0,7,1,8,0,0,8,8,0
Sirudiha Urf Siruraydih,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,,1,0,0,1,1,0,1,0,1,0
Amarpani,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Telbula,0,4,11,1,6,8,0,8,7,5,10,1,8,6,0,7,8,0,,15,0,8,7,15,0,5,10,15,0
Kalapani,0,3,13,1,8,7,0,8,8,7,9,1,10,5,0,8,8,0,,16,0,9,7,16,0,5,11,16,0
Baramasia,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
Goldaha,0,3,1,0,3,1,0,3,1,1,3,0,2,2,0,1,3,0,,4,0,4,0,4,0,0,4,4,0
Kalipathar,0,1,3,0,2,2,0,2,2,0,4,0,0,4,0,2,2,0,,4,0,4,0,4,0,1,3,4,0
Tarachua,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,,1,0,0,1,1,0,1,0,1,0
Mejhianpara,0,2,5,0,4,3,0,7,0,4,3,0,5,2,0,2,5,0,,7,0,4,3,7,0,1,6,7,0
Purpahar,0,4,2,0,2,4,0,4,2,1,5,0,3,3,0,2,4,0,,6,0,5,1,6,0,2,4,6,0
Banskandari,0,0,4,0,2,2,0,4,0,2,2,0,1,3,0,2,2,0,,4,0,2,2,4,0,0,4,4,0
Ghailapathar,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Amchua,0,0,2,0,2,0,0,1,1,1,1,0,2,0,0,1,1,0,,2,0,1,1,2,0,0,2,2,0
Gamra,0,7,12,0,12,7,0,15,4,7,12,0,10,9,0,8,11,0,,19,0,15,4,19,0,1,18,19,0
