village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Sakroha (294),0,0,6,2,4,0,3,3,0,0,0,6,0,0,0,0,6,6,0,6,0,6,0,0,0,6,0
Nagchala (219),0,0,20,6,9,5,8,11,1,0,0,15,2,3,0,1,19,20,0,17,3,20,0,0,0,20,0
Bhangrotu (221),0,9,193,49,88,65,97,94,11,0,0,163,15,23,0,0,201,197,5,194,8,195,3,0,0,185,17
Chhatru (218),0,0,77,18,30,29,27,44,6,0,0,31,14,32,0,0,77,73,4,73,4,75,2,0,0,67,10
Khandla (292),0,0,41,0,20,21,16,18,7,0,0,28,7,6,0,0,39,39,2,40,1,41,0,0,0,39,2
Darbathu (235),0,1,10,0,8,3,5,6,0,0,0,9,1,1,0,0,11,10,1,9,2,11,0,0,0,11,0
Ratti (193),0,2,94,14,44,38,44,40,12,0,0,83,8,5,0,0,96,95,1,93,3,96,0,0,0,91,5
Tawan (231),0,3,42,9,19,17,16,28,1,0,0,38,5,2,0,0,45,45,0,41,4,44,1,0,0,42,3
Jarlu (227),0,1,19,2,11,7,14,6,1,0,0,17,0,1,0,0,15,25,0,22,0,24,1,0,0,24,1
Kathyahun (175),0,0,4,1,2,1,3,1,0,0,0,2,1,1,0,0,4,4,0,4,0,4,0,0,0,4,0
Balt (182),1,4,16,3,12,6,3,11,7,0,0,21,0,0,0,0,21,21,0,21,0,21,0,0,0,21,0
Sayoli (224),0,3,80,7,38,38,41,31,11,0,0,62,11,10,0,1,82,83,0,80,3,83,0,0,0,80,3
Dohandi (217),0,6,82,16,45,27,41,45,3,0,0,81,4,3,0,1,87,88,1,87,2,86,3,0,0,85,4
Gurkotha (155),0,1,20,1,4,16,1,3,17,0,0,20,1,0,0,1,20,21,0,21,0,21,0,0,0,20,1
Riur (122),0,0,30,16,13,1,18,10,2,1,0,25,2,3,0,0,30,30,0,28,2,30,0,0,0,29,1
Dasehra (162),0,1,21,2,9,11,9,8,5,0,0,21,1,0,0,2,20,22,0,20,2,22,0,0,0,21,1
Gora Gagal (214),0,0,111,20,53,38,8,47,56,0,0,50,15,46,0,0,111,66,45,70,41,83,28,0,0,81,30
Rathoa (212),0,0,12,3,5,4,3,8,1,0,0,6,3,3,0,0,12,12,0,10,2,11,1,0,0,12,0
Khudi (156),0,0,12,0,5,7,6,3,3,0,0,12,0,0,0,0,12,11,1,12,0,12,0,0,0,12,0
Bair Kot (167),0,0,8,0,5,3,2,0,6,0,0,7,1,0,0,0,8,8,0,8,0,8,0,0,0,8,0
Tyambla (172),0,8,7,3,5,7,4,8,3,0,0,14,0,1,0,4,11,15,0,12,3,15,0,0,0,15,0
Bushaihr (194),0,0,22,5,10,7,6,14,2,0,0,19,2,1,0,0,22,21,1,22,0,22,0,0,0,17,5
Lohara (234),0,0,3,1,1,1,2,1,0,0,0,3,0,0,0,0,3,3,0,2,1,3,0,0,0,3,0
Kummi (230),0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Luhardi (120),0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
