village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Bheraldi,88,246,0,181,153,0,43,284,7,334,0,178,156,0,0,237,97,334,0,315,19,334,0,0,334,311,23
Gaher Pam,85,150,0,197,38,0,16,88,131,235,0,130,93,12,0,192,43,235,0,223,12,235,0,0,235,220,15
Majkuchi,23,101,0,80,44,0,9,114,1,124,0,65,59,0,0,90,34,124,0,120,4,124,0,0,124,109,15
Major Gaon,69,179,0,162,86,0,17,156,75,248,0,128,107,13,0,134,114,248,0,237,11,248,0,0,248,232,16
Radhakuchi Habi,51,161,0,126,86,0,24,182,6,212,0,114,98,0,0,158,54,212,0,201,11,212,0,0,212,199,13
Kahibari,100,237,0,192,145,0,31,264,42,337,0,179,152,6,0,201,136,337,0,321,16,337,0,0,337,309,28
Kumulli Para (Kumulia Para),84,370,0,321,133,0,32,328,94,454,0,201,228,25,0,358,96,454,0,426,28,454,0,0,454,421,33
Khankarpara,101,307,0,404,4,0,1,251,156,408,0,191,199,18,0,9,399,408,0,387,21,408,0,0,408,379,29
Hajipara,45,243,0,288,0,0,19,265,4,288,0,113,149,26,0,7,281,288,0,270,18,288,0,0,288,273,15
Banbaria,13,58,0,40,31,0,0,1,70,71,0,31,40,0,0,0,71,71,0,69,2,71,0,0,71,69,2
Batikuriha,20,43,0,59,4,0,6,48,9,63,0,34,13,16,0,14,49,63,0,61,2,63,0,0,63,58,5
Baniara Para,40,205,0,151,94,0,0,1,244,245,0,118,127,0,0,1,244,245,0,231,14,245,0,0,245,232,13
Bahmura,44,119,0,157,6,0,2,106,55,163,0,77,70,16,0,8,155,163,0,152,11,163,0,0,163,148,15
Gandhi,41,10,0,49,2,0,2,39,10,51,0,46,4,1,0,51,0,51,0,48,3,51,0,0,51,46,5
Debradi (Debrodi),0,27,0,27,0,0,1,8,18,27,0,0,0,27,0,0,27,27,0,26,1,27,0,0,27,25,2
Bhayraguri Pam,2,19,0,21,0,0,0,20,1,21,0,10,10,1,0,0,21,21,0,19,2,21,0,0,21,18,3
Datta Kuchi,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Jaher Pam (Johar Pam),118,63,0,170,11,0,15,162,4,181,0,132,32,17,0,94,87,181,0,175,6,181,0,0,181,45,136
Dangarkuchi,0,26,0,23,3,0,0,0,26,26,0,0,2,24,0,0,26,26,0,23,3,26,0,0,26,25,1
Joypur,37,50,0,84,3,0,2,78,7,87,0,61,14,12,0,21,66,87,0,81,6,87,0,0,87,79,8
Garemara Gaon,39,275,0,293,21,0,8,273,33,314,0,50,42,222,0,27,287,314,0,294,20,314,0,0,314,288,26
Garemara Pathar,69,48,0,110,7,0,1,72,44,117,0,76,13,28,0,0,117,117,0,108,9,117,0,0,117,111,6
Deuri Kuchi,15,58,0,71,2,0,4,60,9,73,0,30,25,18,0,0,73,73,0,70,3,73,0,0,73,70,3
Itarbheta,7,15,0,22,0,0,2,20,0,22,0,14,6,2,0,0,22,22,0,20,2,22,0,0,22,20,2
Hatijana,8,120,0,125,3,0,13,112,3,128,0,44,55,29,0,9,119,128,0,119,9,128,0,0,128,121,7
Panichilla,8,1,0,9,0,0,0,7,2,9,0,8,1,0,0,8,1,9,0,7,2,9,0,0,9,8,1
Nunmati,12,16,0,27,1,0,1,26,1,28,0,20,8,0,0,2,26,28,0,28,0,28,0,0,28,28,0
Tatikuchi,96,99,0,172,23,0,16,172,7,195,0,127,59,9,0,89,106,195,0,184,11,195,0,0,195,0,195
Taparbori,61,63,0,119,5,0,11,111,2,124,0,74,32,18,0,21,103,124,0,122,2,124,0,0,124,63,61
