village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Rautkheda,0,0,100,7,51,42,100,0,0,91,9,2,55,43,0,1,99,77,23,93,7,100,0,71,29,100,0
Phulwal,1,1,94,24,44,28,96,0,0,86,10,1,45,50,0,0,96,87,9,88,8,96,0,69,27,96,0
Pethwadaj,0,0,160,18,85,57,160,0,0,96,64,11,74,75,0,0,160,134,26,147,13,160,0,108,52,160,0
Panshevadi,0,0,159,20,73,66,157,1,1,92,67,2,73,84,0,0,159,109,50,146,13,159,0,115,44,159,0
Navrangpura,0,0,59,6,34,19,57,0,2,0,59,0,33,26,0,0,59,53,6,57,2,59,0,48,11,59,0
Kurla,0,0,100,10,50,40,98,0,2,66,34,4,48,48,0,0,100,93,7,87,13,100,0,61,39,99,1
Katkalmba,0,0,60,11,33,16,60,0,0,0,60,0,30,30,0,0,60,50,10,57,3,59,1,38,22,60,0
Kalka,0,0,59,9,36,14,59,0,0,10,49,2,29,28,0,0,59,23,36,50,9,59,0,53,6,59,0
Halda,0,0,199,20,94,85,198,0,1,142,57,0,100,99,1,0,198,138,61,173,26,199,0,152,47,199,0
Datala,0,0,60,17,30,13,60,0,0,0,60,0,33,27,0,0,60,56,4,58,2,60,0,42,18,60,0
Chikhali,0,0,60,15,28,17,58,0,2,1,59,1,29,30,0,1,57,48,12,54,6,60,0,45,15,60,0
Bolka,0,0,60,4,36,20,60,0,0,0,60,0,35,25,0,0,60,32,28,50,10,60,0,48,12,60,0
Abulaga,0,0,47,8,27,12,47,0,0,0,47,0,23,24,1,0,46,36,11,47,0,47,0,45,2,47,0
Talyachiwadi,0,0,101,8,56,37,100,1,0,88,13,1,53,47,1,0,100,0,101,79,22,101,0,92,9,101,0
Babulgaon,0,0,60,7,25,28,59,0,1,54,6,0,25,35,0,0,60,53,7,43,17,60,0,56,4,60,0
