village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Minminiya,0,133,69,21,181,0,196,4,2,73,129,15,98,89,11,0,191,162,40,170,32,195,1,189,13,201,1
Dadu Tola,0,11,14,5,20,0,25,0,0,10,15,2,11,12,0,0,25,17,8,18,7,25,0,24,1,25,0
Bodalpani,0,33,32,7,58,0,62,3,0,18,47,9,32,24,0,2,63,62,3,49,16,65,0,64,1,65,0
Shitalpani,1,92,76,16,153,0,168,0,1,47,121,24,78,67,0,37,132,160,9,121,48,166,0,165,4,169,0
Jamunpani,0,69,52,12,108,1,121,0,0,50,71,23,46,52,0,0,121,118,3,88,33,121,0,119,2,120,1
Machhiya Konha,0,13,10,2,21,0,23,0,0,9,14,2,17,4,0,1,22,19,4,19,4,22,0,23,0,23,0
Daganiya,0,60,49,12,97,0,109,0,0,27,82,26,46,37,1,0,108,105,4,68,41,106,1,106,3,109,0
Taro,0,52,49,10,91,0,96,4,1,33,68,12,45,44,0,0,101,100,1,80,20,100,0,100,1,101,0
Chhapari,0,98,68,8,157,1,162,4,0,48,118,52,64,50,1,0,165,166,0,150,16,163,0,161,5,166,0
Diyabar,1,25,13,2,37,0,37,2,0,11,28,6,27,6,0,0,38,38,1,34,5,38,0,38,1,39,0
Lata,1,110,89,7,193,0,199,1,0,51,148,26,93,81,0,0,200,181,19,128,72,190,0,193,7,200,0
