village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Juni Dhari Gundali,0,1,36,27,8,2,23,9,5,29,8,8,17,12,0,0,37,7,30,4,33,37,0,7,30,36,1
Gorakhpur,0,2,35,33,2,2,18,13,6,27,10,8,20,9,0,0,37,23,14,3,34,37,0,6,31,26,11
Parab Vavdi,0,3,32,32,2,1,23,6,6,30,5,8,21,6,0,0,35,20,15,7,28,35,0,4,31,8,27
Sardarpar,1,1,34,34,1,1,22,9,5,28,8,9,22,5,0,0,36,3,33,5,31,36,0,8,28,15,21
Patla,0,2,39,40,0,1,32,4,5,31,10,7,24,10,0,0,41,7,34,8,33,41,0,8,33,23,18
Dholwa,0,1,30,31,0,0,19,6,6,22,9,7,19,5,0,0,31,18,13,8,23,31,0,6,25,15,16
Morwada,0,0,39,36,1,2,22,12,5,28,11,11,22,6,0,0,39,7,32,8,31,39,0,3,36,13,26
Nana Gujariya,0,1,28,24,3,2,10,15,4,23,6,3,21,5,0,0,29,17,12,6,23,29,0,3,26,22,7
Pipaliya Tadka,1,1,30,27,4,1,15,15,2,27,5,6,21,5,0,0,32,11,21,12,20,32,0,2,30,23,9
Mendpara,0,0,51,43,6,2,45,1,5,45,6,9,31,11,0,0,51,5,46,5,46,51,0,8,43,21,30
Mota Gujariya,0,2,42,35,7,2,18,21,5,36,8,5,26,13,0,0,44,33,11,12,32,44,0,1,43,24,20
Navi Dhari Gundali,1,3,33,29,5,3,27,6,4,32,5,12,21,4,0,0,37,27,10,7,30,37,0,4,33,36,1
Bhesan,0,0,37,32,5,0,20,9,8,33,4,3,26,8,0,0,37,25,12,2,35,37,0,3,34,28,9
Hadmatiya Vishal,0,6,40,43,2,1,40,1,5,35,11,15,24,7,0,0,46,13,33,6,40,46,0,9,36,19,27
Umrali,1,0,26,23,2,2,6,10,11,22,5,3,19,5,0,0,27,5,22,9,18,27,0,2,25,17,10
Chhodvadi,0,1,55,49,4,3,39,3,14,44,12,3,40,13,0,0,56,47,9,10,46,56,0,6,50,16,40
Rafaliya,1,1,35,34,3,0,17,12,8,34,3,3,21,13,0,0,37,10,27,11,26,37,0,5,32,17,20
Vandarvad,0,2,25,23,4,0,15,9,3,23,4,8,11,8,0,0,27,3,24,12,15,27,0,1,26,19,8
Chanaka,0,1,36,32,1,4,17,10,10,34,3,6,21,10,0,0,37,12,25,8,29,37,0,6,31,32,5
Ranpur,0,6,31,35,0,2,31,2,4,34,3,9,16,12,0,0,37,15,22,4,33,37,0,7,30,14,23
Nava Vaghaniya,0,0,11,9,2,0,3,4,4,9,2,3,7,1,0,0,11,2,9,0,11,11,0,4,7,6,5
Hadmatiya Khajuri,0,3,33,26,7,3,21,10,5,31,5,5,18,13,0,0,36,2,34,7,29,36,0,5,31,21,15
Dudhala,0,0,37,32,5,0,31,2,4,31,6,5,24,8,0,0,37,19,18,3,34,37,0,4,33,26,11
Paswala,0,0,37,29,4,4,32,0,5,34,3,5,23,9,0,0,37,10,27,5,32,37,0,6,31,36,1
Bamangadh,0,1,36,32,3,2,23,3,11,27,10,6,23,8,0,0,37,21,16,3,34,37,0,5,32,37,0
Kharachiya,0,1,34,23,12,0,19,7,9,28,7,2,25,8,0,0,35,12,23,7,28,35,0,10,25,31,4
Barwala,0,1,36,36,0,1,20,12,5,27,10,5,23,9,0,0,37,11,26,9,28,37,0,7,30,33,4
Galath,0,2,35,26,7,4,26,2,9,25,12,3,25,9,0,0,37,21,16,6,31,37,0,3,34,23,14
Samatpara,0,0,39,30,4,5,30,5,4,30,9,7,26,6,0,0,39,21,18,4,35,39,0,5,34,28,11
Damrala,0,3,34,30,2,5,25,5,7,25,12,6,21,10,0,0,37,2,35,8,29,37,0,7,30,37,0
Kariya,0,1,35,29,3,4,16,0,20,30,6,5,25,6,0,0,36,26,10,4,32,36,0,5,31,36,0
Chuda,0,3,33,28,2,6,23,7,6,28,8,6,22,8,0,0,36,11,25,11,25,36,0,2,34,25,11
Mandva,1,2,36,31,7,1,31,0,8,31,8,3,22,14,0,0,39,19,20,8,31,39,0,3,36,4,35
Sankrola,0,3,32,32,2,1,17,10,8,25,10,9,23,3,0,0,35,29,6,9,26,35,0,3,32,26,9
Malida,0,1,36,28,7,2,28,0,9,28,9,6,21,10,0,0,37,4,33,7,30,37,0,3,34,23,14
Sukhpur,0,3,32,29,4,2,23,5,7,28,7,7,23,5,0,0,35,10,25,2,33,35,0,3,32,35,0
Gorviyali,0,2,34,34,0,2,23,10,3,29,7,4,21,11,0,0,36,0,36,12,24,36,0,4,32,29,7
Hadmatiya Khakhra,0,2,33,27,5,3,18,11,6,28,7,5,23,7,0,0,35,6,29,10,25,35,0,7,28,31,4
Khambhaliya,0,2,35,27,10,0,29,2,6,33,4,4,23,10,0,0,37,14,23,7,30,37,0,4,33,22,15
Bhatgam,0,1,39,34,3,3,17,11,12,32,8,10,24,6,0,0,40,3,37,14,26,40,0,9,31,36,4
