village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Sawaleshwar,0,0,85,0,25,60,70,15,0,28,57,17,44,24,0,0,85,0,85,0,85,85,0,0,85,72,13
Wirawade Bk,0,0,85,0,25,60,78,5,2,26,59,2,15,68,0,0,85,0,85,0,85,85,0,0,85,26,59
Hivare,0,0,83,0,53,30,73,9,1,1,82,0,5,78,0,0,83,0,83,0,83,83,0,0,83,61,22
Bhoire,0,0,117,4,41,73,76,40,2,44,74,4,51,62,0,0,114,0,118,5,113,116,2,3,115,82,36
Bitle,1,0,84,0,22,63,68,17,0,34,51,15,29,41,0,0,85,0,85,0,85,85,0,0,85,67,18
Khuneshwar,0,0,38,2,32,4,10,28,0,0,38,2,9,27,0,0,38,0,38,9,29,29,9,11,27,2,36
Hingani(Nipani),0,0,10,0,10,0,1,8,1,1,9,1,4,5,0,0,10,0,10,2,8,8,2,5,5,1,9
Khandali,0,0,85,0,23,62,64,15,6,17,68,0,32,53,0,0,85,21,64,17,68,85,0,28,57,84,1
Konheri,0,0,98,4,15,79,79,11,8,9,89,0,34,64,0,0,98,14,84,67,31,98,0,0,98,96,2
Dhokbabhulgaon,0,0,95,0,12,83,62,31,2,0,95,1,2,92,0,0,95,4,91,62,33,95,0,0,95,82,13
Arbali,1,0,84,0,3,82,70,14,1,1,84,0,40,45,0,0,85,13,72,43,42,81,4,2,83,85,0
Kharkatne,0,0,90,0,13,77,73,17,0,2,88,21,31,38,0,0,90,10,80,35,55,88,2,3,87,89,1
Ankoli,0,0,10,0,10,0,5,5,0,0,10,0,0,10,0,0,10,0,10,9,1,9,0,0,10,9,1
Kamti Bk,0,0,10,0,10,0,3,7,0,0,10,0,0,10,1,0,9,0,10,10,0,10,0,0,10,8,2
Maslechaudhari,0,0,40,0,40,0,20,20,0,0,40,0,0,40,0,0,40,1,39,39,1,40,0,0,40,40,0
Angar,0,0,10,0,10,0,6,4,0,0,10,0,0,10,0,0,10,0,10,10,0,10,0,0,10,10,0
Ashti,0,0,11,0,10,1,7,4,0,0,11,0,0,11,0,0,11,0,11,11,0,11,0,0,11,11,0
Penur,0,0,10,0,10,0,4,5,1,0,10,0,0,10,0,0,10,0,10,10,0,10,0,0,10,10,0
Sohale,0,0,10,0,10,0,4,6,0,0,10,0,0,10,1,0,9,0,10,10,0,10,0,0,10,10,0
Degaon (Vakuj),0,0,51,6,43,2,31,18,2,5,46,0,17,34,0,0,51,1,50,31,20,51,0,1,50,46,5
Sidhdewadi,0,0,10,0,10,0,5,5,0,0,10,0,0,10,0,0,10,0,10,10,0,10,0,0,10,10,0
Bhairowadi,0,6,0,0,6,0,0,6,0,5,1,3,3,0,0,0,6,0,6,5,1,6,0,6,0,0,6
Morvanchi,0,8,3,0,11,0,2,9,0,11,0,7,2,2,0,0,11,4,7,6,5,9,2,8,3,4,7
Mangaoli,1,7,7,0,14,1,5,9,1,11,4,6,4,5,0,0,15,0,15,7,8,12,3,7,8,2,13
Diksal,1,15,3,0,19,0,2,17,0,13,6,5,14,0,0,0,19,2,17,8,11,14,5,11,8,0,19
Lamboti,0,1,11,0,3,9,2,9,1,1,11,4,6,2,0,0,12,2,10,5,7,12,0,4,8,4,8
Waluj,0,16,4,0,19,1,0,18,2,10,10,7,13,0,0,1,19,2,18,8,12,13,7,10,10,0,20
Shirapur (Solapur),0,8,1,0,8,1,0,8,1,9,0,6,3,0,0,0,9,0,9,6,3,4,5,7,2,0,9
Narkhed,0,25,7,0,26,6,0,31,1,16,16,9,19,4,0,0,32,0,32,16,16,23,9,23,9,2,30
Wadwal,0,0,10,3,7,0,7,2,1,4,6,0,7,3,0,0,10,0,10,1,9,10,0,0,10,9,1
Mohol,0,0,8,3,5,0,5,2,1,4,4,0,5,3,0,0,8,0,8,1,7,8,0,0,8,7,1
Ekurke,0,0,10,3,7,0,7,2,1,3,7,0,7,3,0,0,10,0,10,1,9,10,0,0,10,8,2
