village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Bamna,0,35,18,40,12,1,11,40,2,44,9,3,18,32,0,0,52,7,,48,5,28,25,24,28,33,20,50,3
Badarkha,0,18,54,38,33,1,25,44,3,68,4,1,15,56,14,0,58,8,,69,3,15,57,47,24,26,46,71,1
Nimghana,0,8,48,39,17,0,24,32,0,51,5,2,14,40,1,0,55,1,,55,1,11,45,42,10,21,35,56,0
Nand,0,6,21,19,7,1,6,19,2,20,7,2,12,13,0,0,27,4,,27,0,10,17,21,5,20,7,24,3
Pareshwar,0,13,88,47,52,2,18,76,7,86,15,4,30,67,6,3,90,23,,93,9,30,72,73,28,36,66,93,9
Sujawani,0,5,39,38,1,5,0,42,2,37,7,2,35,7,0,0,44,27,,38,6,32,12,43,1,42,2,42,2
Rupepur,0,90,60,119,30,1,50,80,20,139,11,10,43,97,2,0,146,3,,144,6,23,127,75,73,50,100,146,4
Padora,0,52,33,69,13,4,16,61,9,82,4,11,15,55,1,2,74,8,,79,8,36,51,37,50,34,53,85,2
Dulhai,0,36,49,65,17,3,8,67,9,80,5,6,33,46,0,1,83,18,,66,20,31,55,59,26,51,35,80,6
Dargawan,0,1,18,17,2,0,1,17,1,12,7,1,9,9,0,0,19,1,,17,2,3,16,19,0,13,6,19,0
Umri Kalan,1,26,67,73,14,7,4,80,10,81,13,7,57,30,5,2,86,51,,78,16,56,38,86,8,78,16,88,6
Himmatpur,0,5,14,14,4,1,2,16,1,15,4,1,6,12,0,0,19,2,,18,1,6,13,13,5,9,10,16,2
Khairwas,0,2,26,23,3,2,0,25,3,22,6,5,16,7,0,0,28,7,,22,6,9,19,28,0,20,8,26,2
Manpura,2,40,70,86,17,9,25,71,16,98,14,8,62,42,1,2,107,44,,91,22,54,58,77,34,77,35,107,6
Dhala,1,91,90,145,26,12,22,137,24,152,31,29,64,87,1,1,176,54,,157,26,97,83,148,31,131,52,159,24
Badarwas,0,56,50,95,11,1,16,85,6,101,6,10,41,55,0,0,101,21,,100,7,50,57,71,35,76,31,102,5
Umri Khurd,0,3,33,35,1,0,0,34,2,28,8,0,20,16,1,0,35,2,,34,2,12,24,34,1,29,7,35,1
Bachron,0,32,62,54,40,0,21,68,5,81,13,1,33,60,1,2,91,7,,89,5,26,68,63,31,36,58,92,2
Nadna,0,22,22,38,5,1,4,35,5,35,9,3,23,18,1,1,42,12,,42,2,22,22,38,6,33,11,41,3
Bhayawan,0,8,8,14,2,0,2,12,2,16,0,1,4,11,1,0,15,5,,16,0,7,9,10,6,11,5,15,1
Shergarh,0,1,3,4,0,0,0,4,0,4,0,1,3,0,0,0,4,0,,4,0,1,3,4,0,1,3,4,0
Rautora,0,6,15,16,5,0,3,18,0,19,2,3,3,15,0,0,20,0,,19,2,10,11,13,7,11,10,21,0
Sadmyapur,0,1,9,8,2,0,1,9,0,9,1,0,2,8,0,0,10,0,,10,0,4,6,9,0,6,4,10,0
Labheda,1,20,58,67,9,3,5,61,13,62,17,9,51,19,0,1,77,35,,74,6,49,31,65,13,56,23,74,6
