village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Pardi,0,0,54,0,17,37,54,0,0,0,54,1,3,50,53,0,1,1,,36,18,50,4,54,0,47,7,54,0
Wadner Bhujang,0,4,56,53,7,0,59,1,0,1,59,0,30,30,0,0,60,1,,5,55,0,60,60,0,0,60,60,0
Walmikpur,0,1,69,70,0,0,69,0,1,0,70,0,20,50,1,0,69,1,,13,57,18,52,67,0,3,67,70,0
Donoda,0,0,84,84,0,0,82,2,0,0,84,0,8,76,0,0,84,0,,27,57,4,80,84,0,3,81,84,0
Kushta Bk.,0,1,58,59,0,0,58,0,1,27,32,0,8,51,0,0,59,0,,20,39,13,46,59,0,2,57,59,0
Borgaon Dori,0,0,60,39,20,1,59,0,1,0,60,0,4,56,0,0,60,0,,45,15,4,56,60,0,12,48,60,0
Rayani,1,30,41,71,1,0,70,0,2,21,51,2,39,31,9,0,63,1,,3,69,30,42,68,0,44,28,72,0
Asadpur,0,0,60,40,20,0,54,6,0,1,59,1,16,43,7,0,53,0,,29,31,17,43,54,5,14,46,60,0
Sawali Kh,0,0,74,62,12,0,55,18,1,0,74,0,23,51,0,0,74,0,,11,63,43,31,73,0,5,69,74,0
Isegaon,0,0,58,41,17,0,58,0,0,0,58,0,20,38,0,0,58,0,,25,33,25,33,58,0,6,52,58,0
Nijampur,0,1,57,42,14,2,57,1,0,0,58,0,4,54,0,0,58,1,,18,40,25,33,58,0,5,53,58,0
