village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chutiakari,183,48,12,78,109,56,22,158,63,212,31,191,22,30,0,74,169,1,,243,0,205,38,207,36,239,4,240,3
Sonari Gaon,195,63,10,102,105,61,27,184,57,231,37,207,30,31,0,74,194,1,,268,0,227,41,239,29,143,125,265,3
Choudang Gaon No.2,212,77,15,126,126,52,25,217,62,263,41,225,31,48,0,86,218,1,,304,0,245,59,261,43,300,4,299,5
Gandhia Gaon,208,62,14,110,107,67,20,203,61,241,43,216,30,38,0,83,201,3,,284,0,237,47,245,39,27,257,283,1
Kamalabaria Gaon (OG),11,1,0,5,4,3,0,11,1,11,1,11,0,1,0,2,10,0,,12,0,10,2,8,4,0,12,4,8
Charingia Gaon,205,73,15,113,113,67,20,202,71,264,29,223,30,40,0,92,201,4,,293,0,240,53,253,40,3,290,290,3
Kumar Gaon,9,3,0,1,7,4,1,10,1,10,2,9,3,0,0,0,12,0,,12,0,9,3,11,1,6,6,6,6
Sonari Gaon (OG),11,3,2,6,4,6,2,7,7,15,1,11,1,4,0,5,11,0,,16,0,12,4,15,1,16,0,16,0
Majgaon (Majgayan Gaon),208,80,13,121,111,69,29,200,72,263,38,222,29,50,0,87,214,5,,301,0,238,63,252,49,222,79,294,7
Bamun Gaon,316,80,14,154,162,94,36,276,98,345,65,334,33,43,0,131,279,2,,410,0,282,128,357,53,151,259,156,254
Baghmoria,206,57,22,96,126,63,20,208,57,242,43,219,27,39,0,82,203,0,,285,0,239,46,243,42,28,257,282,3
Bahek Gaon,218,88,10,106,128,82,19,207,90,265,51,236,38,42,0,102,214,1,,316,0,257,59,276,40,2,314,308,8
Guhain Gaon,252,72,19,153,127,63,33,239,71,301,42,269,16,58,0,104,239,1,,343,0,244,99,300,43,122,221,126,217
Ajan Bamun Gaon,16,37,0,10,33,10,1,4,48,53,0,22,21,10,0,36,17,0,,53,0,26,27,48,5,1,52,40,13
Kahar Gaon,230,70,19,123,137,59,28,225,66,277,42,245,23,51,0,80,239,6,,319,0,260,59,268,51,92,227,309,10
Ratanpur Gaon,73,24,3,39,45,16,6,71,23,93,7,82,7,11,0,25,75,0,,100,0,78,22,84,16,52,48,42,58
Hazari Gaon,20,313,0,69,178,86,4,45,284,333,0,42,70,221,0,170,163,0,,333,0,264,69,297,36,3,330,323,10
Pakimuri Habi Gaon,37,231,0,53,124,91,9,35,224,265,3,76,109,83,0,171,97,0,,268,0,176,92,241,27,226,42,246,22
Senchoa Gaon,12,54,0,14,26,26,1,5,60,65,1,21,27,18,0,44,22,0,,66,0,50,16,57,9,1,65,66,0
Takela Gaon (Tekla Gaon),88,195,0,83,121,79,10,104,169,280,3,145,89,49,0,138,145,0,,283,0,205,78,264,19,166,117,246,37
Kachamari Pathar,35,133,0,104,64,0,28,136,4,168,0,91,77,0,0,35,133,0,,168,0,155,13,168,0,21,147,159,9
Barhoi Bari Mahajan Gaon (Behabari Mahajan ),21,54,0,11,36,28,0,4,71,75,0,34,24,17,0,48,27,0,,75,0,43,32,67,8,0,75,66,9
Atapam Gaon,288,6,0,250,31,13,21,174,99,269,25,290,2,2,0,113,181,0,,294,0,292,2,294,0,9,285,294,0
Panbari Gaon,24,273,0,52,144,101,3,31,263,283,14,68,125,104,0,177,120,0,,297,0,186,111,274,23,2,295,260,37
Tamuli Bari Gaon (Tamul Bari),75,351,0,82,195,149,8,45,373,420,6,130,174,122,0,214,212,0,,426,0,277,149,373,53,1,425,387,39
Dholajan Grant,102,53,12,84,54,29,10,119,38,145,22,110,22,35,0,81,86,1,,167,0,123,44,151,16,1,166,165,2
Kukurachua Gaon,37,162,1,26,95,79,1,25,174,193,7,59,54,87,0,97,103,0,,200,0,107,93,181,19,164,36,176,24
Dholajan Habi Gaon,27,148,0,46,72,57,4,19,152,173,2,49,68,58,0,92,83,0,,175,0,120,55,157,18,0,175,157,18
Nowsalia Gaon,0,2,0,0,1,1,0,0,2,2,0,0,0,2,0,1,1,0,,2,0,2,0,2,0,0,2,2,0
Nowsolia Gaon (CT),0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,,1,0,0,1,1,0,0,1,1,0
Bam Chuck,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,,1,0,1,0,0,1,0,1,1,0
Balijan Gaon,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Bajal Bari Gaon,0,2,0,0,2,0,0,0,2,2,0,2,0,0,0,2,0,0,,2,0,2,0,2,0,0,2,2,0
Bangal Gaon,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Auria Gaon,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
Chungi Gaon,5,24,0,8,12,9,0,1,28,29,0,7,13,9,0,22,7,0,,29,0,17,12,26,3,0,29,23,6
Hazari Gaon,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
