village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Thatia,0,0,100,2,82,16,0,98,2,72,28,0,0,100,13,0,87,95,5,72,28,100,0,55,45,100,0
Bhadousi,0,0,100,5,78,17,0,90,10,85,15,0,8,92,0,0,100,98,2,81,19,100,0,21,79,100,0
Paithana,0,0,100,7,75,18,0,84,16,89,11,0,1,99,0,0,99,80,20,70,30,100,0,37,63,100,0
Satshar,0,0,100,2,80,18,0,89,11,81,19,1,10,89,1,0,99,89,11,84,16,100,0,52,48,100,0
Nistouli,0,0,100,1,82,17,1,89,10,87,13,1,8,91,0,1,99,96,4,68,32,100,0,45,55,100,0
Tilsara,1,0,99,7,88,5,0,89,11,69,31,1,5,94,0,0,100,80,20,74,26,100,0,56,44,100,0
Bahishar,0,0,100,7,90,3,0,86,14,69,31,1,8,91,0,0,100,92,8,80,20,100,0,69,31,100,0
Balanpur,0,0,100,5,91,4,0,99,1,85,15,0,8,92,0,0,100,100,0,70,30,100,0,56,44,100,0
Malgawan,0,0,100,8,89,3,0,100,0,77,23,4,32,64,1,0,99,100,0,75,25,100,0,53,47,100,0
Roora,0,0,100,7,87,6,0,100,0,78,22,6,27,67,0,0,100,96,4,69,31,100,0,73,27,100,0
