village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Vivare Bk.,0,13,9,22,0,0,22,0,0,0,22,1,9,12,3,0,19,11,11,8,14,22,0,13,9,20,2
Vivare Kh,0,5,6,11,0,0,11,0,0,0,11,1,5,5,3,0,8,0,11,9,2,11,0,4,7,11,0
Nimbol,0,4,82,12,72,2,76,10,0,54,32,0,7,79,2,0,84,33,53,63,23,86,0,73,13,85,1
Khirode Pr. Yawal,0,4,7,11,0,0,10,0,1,0,11,0,3,8,0,0,11,5,6,8,3,11,0,1,10,10,1
Nimbhora Bk.,2,3,9,13,1,0,14,0,0,0,14,2,1,10,3,0,10,1,13,14,0,14,0,8,6,14,0
Bhokari,1,4,6,11,0,0,11,0,0,0,11,2,3,6,0,0,11,1,10,11,0,11,0,2,9,10,1
Thorgavhan,1,14,15,25,5,0,30,0,0,0,30,3,8,19,1,0,29,20,10,16,14,30,0,13,17,30,0
Padale Kh,10,0,0,10,0,0,10,0,0,4,6,10,0,0,0,0,10,0,10,9,1,10,0,5,5,10,0
Padale Bk.,4,3,0,7,0,0,7,0,0,2,5,6,1,0,4,0,3,0,7,7,0,7,0,6,1,7,0
Savkhede Bk.,0,7,5,12,0,0,11,1,0,1,11,2,3,7,0,0,12,11,1,11,1,12,0,2,10,11,1
Jinsi,10,2,10,17,2,3,13,2,7,0,22,11,6,5,1,0,21,5,17,8,14,22,0,16,6,13,9
Khirode Pr.raver,1,10,14,23,2,0,25,0,0,0,25,2,9,14,1,0,24,18,7,23,2,25,0,6,19,25,0
Gulabwadi,9,1,76,11,75,0,78,8,0,55,31,9,1,76,1,0,85,59,27,66,20,86,0,78,8,86,0
Garkhede,0,0,76,2,72,2,71,5,0,59,17,0,0,76,2,0,74,51,25,52,24,76,0,73,3,76,0
Janori,0,7,3,10,0,0,10,0,0,0,10,0,2,8,0,0,10,10,0,8,2,10,0,0,10,10,0
Pal,0,13,22,23,5,7,16,11,8,6,29,15,5,15,3,0,32,16,19,33,2,35,0,34,1,13,22
Sahastraling,0,2,4,3,1,2,2,0,4,0,6,3,1,2,1,0,5,1,5,6,0,6,0,6,0,0,6
Ahirwadi,0,2,77,3,76,0,64,15,0,62,17,0,2,77,1,0,78,50,29,55,24,79,0,77,2,79,0
Wadgaon,0,4,82,10,76,0,75,11,0,59,27,1,8,77,3,0,83,34,52,61,25,86,0,76,10,86,0
Maskawad Bk.,0,0,75,0,75,0,67,8,0,59,16,0,0,75,0,0,75,40,35,50,25,75,0,75,0,75,0
Savkhede Kh.,0,2,81,5,78,0,73,10,0,62,21,1,1,81,0,0,83,39,44,59,24,83,0,79,4,81,2
Morgaon Kh.,0,0,75,0,75,0,67,8,0,59,16,1,0,74,0,0,75,37,38,52,23,75,0,75,0,75,0
Rasalpur,0,1,72,1,72,0,66,7,0,56,17,0,1,72,0,0,73,33,40,50,23,73,0,72,1,73,0
Raver,0,8,82,10,78,2,77,12,1,67,23,7,5,78,2,0,88,41,49,65,25,90,0,89,1,80,10
Kusumbe Bk.,0,4,2,4,2,0,4,0,2,0,6,4,2,0,0,0,6,4,2,6,0,6,0,6,0,0,6
Chinchati,0,5,1,6,0,0,3,1,2,1,5,6,0,0,3,0,3,4,2,6,0,6,0,6,0,0,6
Garbardi,0,25,38,27,32,4,61,2,0,0,63,2,21,40,5,2,56,13,50,34,29,63,0,56,7,63,0
Tidya,11,12,16,27,12,0,37,2,0,4,35,14,13,12,3,0,36,14,25,34,5,39,0,18,21,39,0
Mohamandali (new),0,4,6,6,4,0,10,0,0,0,10,0,3,7,0,0,10,0,10,8,2,10,0,6,4,10,0
Nimdya,0,14,50,55,8,1,64,0,0,0,64,2,8,53,11,0,53,6,58,48,16,63,1,36,28,64,0
Rembhote,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Gahukhede,0,0,2,2,0,0,2,0,0,0,2,0,2,0,0,0,2,0,2,1,1,2,0,0,2,2,0
Gaulkheda,1,27,46,65,7,2,74,0,0,0,74,8,20,46,7,0,67,8,66,46,28,74,0,14,60,74,0
Andharmali,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
