village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Mitawali,0,0,23,0,19,4,22,1,0,14,9,0,0,23,0,0,23,0,,14,9,17,6,23,0,23,0,23,0
Pimpri,0,0,3,0,3,0,3,0,0,3,0,0,0,3,0,0,3,0,,3,0,3,0,3,0,3,0,3,0
Adgaon,0,0,10,0,10,0,10,0,0,10,0,0,0,10,0,0,10,0,,10,0,7,3,10,0,10,0,10,0
Hated Bk.,0,0,12,0,12,0,12,0,0,10,2,0,1,11,0,0,12,0,,9,3,10,2,12,0,12,0,12,0
Kharya Padav,0,0,84,0,76,8,53,31,0,61,23,0,3,81,0,0,84,0,,55,29,60,24,84,0,84,0,84,0
Melane,0,0,24,0,21,3,23,1,0,20,4,0,0,24,0,0,24,0,,0,24,19,5,24,0,24,0,24,0
Shenpani,0,0,62,1,54,7,56,6,0,50,12,0,0,62,0,0,62,0,,40,22,51,11,62,0,62,0,62,0
Mangrul,0,0,12,0,12,0,12,0,0,12,0,0,0,12,0,0,12,0,,9,3,8,4,12,0,12,0,12,0
Badhawani,0,0,13,0,13,0,12,1,0,13,0,0,0,13,0,0,13,0,,10,3,7,6,13,0,13,0,13,0
Badhai,0,0,15,0,15,0,15,0,0,11,4,0,0,15,0,0,15,0,,12,3,14,1,15,0,15,0,15,0
Mulyavtar,0,0,30,0,30,0,28,2,0,23,7,0,1,29,0,0,30,0,,16,14,23,7,30,0,30,0,30,0
Deojhiri,0,0,89,0,85,4,85,4,0,69,20,0,3,86,0,0,89,0,,67,22,74,15,89,0,89,0,89,0
Walaki,0,0,20,0,19,1,20,0,0,18,2,0,1,19,0,0,20,0,,9,11,14,6,20,0,20,0,20,0
Chopda,0,0,25,0,24,1,25,0,0,22,3,0,0,25,0,0,25,0,,4,21,15,10,25,0,25,0,25,0
Akulkhede,0,0,27,0,25,2,27,0,0,21,6,0,1,26,0,0,27,0,,10,17,17,10,27,0,27,0,27,0
Vadgaon Sim,0,0,22,0,22,0,21,1,0,19,3,0,1,21,0,0,22,0,,12,10,12,10,22,0,22,0,22,0
Karjana,0,0,17,0,16,1,17,0,0,11,6,0,1,16,0,0,17,0,,8,9,14,3,17,0,17,0,17,0
Krishnapur (Angurne),0,0,15,0,15,0,13,2,0,10,5,0,0,15,0,0,15,0,,12,3,12,3,15,0,15,0,15,0
Karjane(ma),0,0,12,0,12,0,12,0,0,10,2,0,0,12,0,0,12,0,,7,5,8,4,12,0,12,0,12,0
Bor Ajanti,0,0,6,0,6,0,6,0,0,5,1,0,0,6,0,0,6,0,,4,2,6,0,6,0,6,0,6,0
Ghumawal Kh.,0,0,3,0,3,0,3,0,0,3,0,0,0,3,0,0,3,0,,3,0,3,0,3,0,3,0,3,0
Ghumawal Bk.,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Vele,0,0,79,0,75,4,79,0,0,76,3,0,1,78,0,0,79,0,,45,34,57,22,79,0,79,0,79,0
Vardi,0,0,65,0,61,4,65,0,0,55,10,0,1,64,0,0,65,0,,51,14,53,12,65,0,65,0,65,0
Pargaon,0,0,2,0,2,0,2,0,0,2,0,0,0,2,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Nagalwadi,0,0,2,0,2,0,2,0,0,2,0,0,0,2,0,0,2,0,,2,0,1,1,2,0,2,0,2,0
Majare Hingone,0,0,32,0,32,0,32,0,0,25,7,0,0,32,0,0,32,0,,24,8,29,3,32,0,32,0,32,0
Lasur,0,0,59,0,56,3,59,0,0,53,6,0,1,58,0,0,59,0,,43,16,47,12,59,0,59,0,59,0
Kurvel,0,0,61,0,57,4,59,2,0,48,13,0,2,59,0,0,61,0,,51,10,44,17,61,0,61,0,61,0
Dhanwadi,0,0,27,0,24,3,27,0,0,17,10,0,1,26,0,0,27,0,,15,12,18,9,27,0,27,0,27,0
Devhari,0,0,9,0,9,0,9,0,0,9,0,0,0,9,0,0,9,0,,9,0,9,0,9,0,9,0,9,0
Deogaon,0,0,9,0,9,0,9,0,0,9,0,0,0,9,0,0,9,0,,7,2,8,1,9,0,9,0,9,0
Bidgaon,0,0,56,0,52,4,56,0,0,52,4,0,0,56,0,0,56,0,,39,17,46,10,56,0,56,0,56,0
Vadhoda,0,0,60,0,56,4,60,0,0,59,1,0,5,55,0,0,60,0,,49,11,48,12,60,0,60,0,60,0
Kathora,0,0,28,0,26,2,28,0,0,25,3,0,5,23,0,0,28,0,,20,8,23,5,28,0,28,0,28,0
Gorgawale Bk.,0,0,173,0,169,4,173,0,0,130,43,0,5,168,0,0,173,0,,145,28,140,33,173,0,173,0,173,0
Chaugaon,0,0,104,0,104,0,95,9,0,94,10,0,3,101,0,0,104,0,,60,44,73,31,104,0,104,0,104,0
