village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Hamir Nagar,0,0,0,3,2,0,4,1,0,0,0,0,0,5,4,0,1,0,,0,5,0,5,5,0,0,0,5,0
Subdand,0,0,0,6,4,0,4,6,0,0,0,0,0,10,5,0,5,0,,0,10,0,10,10,0,0,0,10,0
Peeparli,0,0,0,9,5,0,4,10,0,0,0,0,0,14,13,0,1,1,,0,14,0,14,14,0,0,0,14,0
Dadasar,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Feench,0,0,0,14,4,0,16,2,0,0,0,0,0,18,12,0,6,0,,0,18,0,18,18,0,0,0,18,0
Sinli,0,0,0,12,4,0,12,4,0,0,0,0,0,16,8,0,8,0,,0,16,0,16,16,0,0,0,16,0
Rohichan Kalan,0,0,0,15,0,0,10,5,0,0,0,0,0,15,2,0,13,0,,0,15,0,15,15,0,0,0,15,0
Rohichan Khurd,0,0,0,3,1,0,2,2,0,0,0,0,0,4,4,0,0,0,,0,4,0,4,4,0,0,0,4,0
Uttesar,0,0,0,13,5,0,6,12,0,0,0,0,0,18,17,0,1,0,,0,18,0,18,18,0,0,0,18,0
Magrasar,0,0,0,1,2,0,1,2,0,0,0,0,0,3,3,0,0,0,,0,3,0,3,3,0,0,0,3,0
Krishna Nagar,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,,0,3,0,3,3,0,0,0,3,0
Mahadev Nagar,0,0,0,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Senai,0,0,0,2,1,0,2,1,0,0,0,0,0,3,2,0,1,0,,0,3,0,3,3,0,0,0,3,0
Hanuman Nagar,0,0,0,9,4,0,10,3,0,0,0,0,0,13,13,0,0,0,,0,13,0,13,13,0,0,0,13,0
Kadumbanada,0,0,0,9,0,0,7,2,0,0,0,0,0,9,5,0,4,1,,0,9,0,9,9,0,0,0,9,0
Rohila Bhandoo,0,0,0,1,1,0,2,0,0,0,0,0,0,2,1,0,1,0,,0,2,0,2,2,0,0,0,2,0
Thumbali,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Katarda,0,0,0,2,1,0,2,1,0,0,0,0,0,3,1,0,2,0,,0,3,0,3,3,0,0,0,3,0
Dhund,0,0,0,9,0,0,7,2,0,0,0,0,0,9,3,0,6,0,,0,9,0,9,9,0,0,0,9,0
Kanasar,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Loonawas Khara,0,0,0,10,5,0,10,5,0,0,0,0,0,15,15,0,0,0,,0,15,0,15,15,0,0,0,15,0
Sewala,0,0,0,5,3,0,3,5,0,0,0,0,0,8,6,0,2,0,,0,8,0,8,8,0,0,0,8,0
Purkhawas,0,0,0,6,4,0,6,4,0,0,0,0,0,10,10,0,0,0,,0,10,0,10,10,0,0,0,10,0
Dhawa I,0,0,0,12,6,0,13,5,0,0,0,0,0,18,13,0,5,2,,0,18,0,18,18,0,0,0,18,0
Pabu Nara,0,0,0,1,1,0,2,0,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Kerla,0,0,0,4,3,0,7,0,0,0,0,0,0,7,4,0,3,0,,0,7,0,7,7,0,0,0,7,0
Daipara Khichiyan,0,0,0,17,7,0,12,12,0,0,0,0,0,24,21,0,3,0,,0,24,0,24,24,0,0,0,24,0
Badla Nagar,0,0,0,9,0,0,6,3,0,0,0,0,0,9,7,0,2,0,,0,9,0,9,9,0,0,0,9,0
Sherani Nagar,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Khudala,0,0,0,10,2,0,10,2,0,0,0,0,0,12,12,0,0,0,,0,12,0,12,12,0,0,0,12,0
Narnadi,0,0,0,12,6,0,17,1,0,0,0,0,0,18,14,0,4,0,,0,18,0,18,18,0,0,0,18,0
Chicharli,0,0,0,5,3,0,4,4,0,0,0,0,0,8,8,0,0,0,,0,8,0,8,8,0,0,0,8,0
Sawan Nagar,0,0,0,2,0,0,1,1,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Hingola,0,0,0,6,6,0,7,5,0,0,0,0,0,12,12,0,0,0,,0,12,0,12,12,0,0,0,12,0
Rana Nagar,0,0,0,4,1,0,1,4,0,0,0,0,0,5,5,0,0,0,,0,5,0,5,5,0,0,0,5,0
Vishnu Ki Dhani,0,0,0,1,1,0,2,0,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Imam Nagar,0,0,0,1,1,0,2,0,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Khejara Nara,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Chirai Nagar,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Nimbli,0,0,0,9,0,0,7,2,0,0,0,0,0,9,8,0,1,0,,0,9,0,9,9,0,0,0,9,0
Dolanada,0,0,0,6,2,0,5,3,0,0,0,0,0,8,7,0,1,0,,0,8,0,8,8,0,0,0,8,0
Piprali,0,0,0,3,2,0,3,2,0,0,0,0,0,5,4,0,1,0,,0,5,0,5,5,0,0,0,5,0
Karni Nagar,0,0,0,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,,0,2,0,2,2,0,0,0,2,0
Gulab Sagar,0,0,0,3,2,0,5,0,0,0,0,0,0,5,4,0,1,0,,0,5,0,5,5,0,0,0,5,0
Janadesar,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Jatiyasani,0,0,0,7,2,0,9,0,0,0,0,0,0,9,3,0,6,0,,0,9,0,9,9,0,0,0,9,0
Khatawas,0,0,0,4,2,0,2,4,0,0,0,0,0,6,6,0,0,0,,0,6,0,6,6,0,0,0,6,0
Basni Jhoonthan,0,0,0,11,7,0,14,4,0,0,0,0,0,18,15,0,3,0,,0,18,0,18,18,0,0,0,18,0
Loonawas Khurd,0,0,0,3,1,0,1,3,0,0,0,0,0,4,4,0,0,0,,0,4,0,4,4,0,0,0,4,0
Kalijal,0,0,0,16,2,0,10,8,0,0,0,0,0,18,18,0,0,0,,1,17,0,18,18,0,0,0,18,0
Loonawas Charna,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Mehramnagar,0,0,0,5,1,0,5,1,0,0,0,0,0,6,6,0,0,0,,0,6,0,6,6,0,0,0,6,0
Gelawas,0,0,0,4,1,0,2,3,0,0,0,0,0,5,4,0,1,0,,0,5,0,5,5,0,0,0,5,0
Chali,0,0,0,6,3,0,7,2,0,0,0,0,0,9,6,0,3,0,,0,9,0,9,9,0,0,0,9,0
Doli,0,0,0,8,3,0,10,1,0,0,0,0,0,11,9,0,2,1,,0,11,0,11,11,0,0,0,11,0
Loonawas Kalan,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Bhandoo Kalan,0,0,0,3,0,0,3,0,0,1,0,0,0,3,3,0,0,0,,0,3,0,3,3,0,0,0,3,0
Rajeshwar Nagar,0,0,0,3,0,0,1,2,0,0,0,0,0,3,2,0,1,0,,0,3,0,3,3,0,0,0,3,0
Rabariyan,0,0,0,5,4,0,4,5,0,0,0,0,0,9,9,0,0,0,,0,9,0,9,9,0,0,0,9,0
Barliyan,0,0,0,10,3,0,9,4,0,0,0,0,0,13,3,0,10,0,,0,13,0,13,13,0,0,0,13,0
