village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Rajdhara,1,15,6,22,0,0,10,10,2,22,0,9,8,5,0,9,13,22,0,22,0,22,0,13,9,22,0
Saiyadpur,0,1,1,2,0,0,1,1,0,1,1,0,1,1,0,1,1,2,0,2,0,2,0,2,0,2,0
Uttar Rusulpur,0,1,1,2,0,0,2,0,0,2,0,0,1,1,0,2,0,2,0,2,0,2,0,0,2,2,0
Balta,0,13,1,14,0,0,6,8,0,12,2,4,10,0,0,8,6,14,0,13,1,14,0,8,6,14,0
Utrail,0,1,1,2,0,0,0,1,1,2,0,0,1,1,0,0,2,2,0,2,0,2,0,0,2,2,0
Bishnupur,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
Barail,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Kashiara,1,18,0,19,0,0,3,16,0,18,1,8,11,0,0,9,10,19,0,17,2,19,0,9,10,19,0
Badangina,0,7,4,11,0,0,4,4,3,11,0,0,7,4,0,6,5,11,0,11,0,11,0,5,6,11,0
Katla,0,21,16,37,0,0,9,22,6,36,1,9,12,16,0,22,15,37,0,33,4,37,0,14,23,35,2
Samjia,0,10,11,21,0,0,9,12,0,21,0,1,10,10,0,18,3,21,0,21,0,21,0,11,10,21,0
Subarnasahid,0,9,4,13,0,0,2,11,0,13,0,4,5,4,0,8,5,13,0,12,1,13,0,9,4,12,1
Kanura,0,3,0,3,0,0,1,2,0,3,0,0,3,0,0,1,2,3,0,3,0,3,0,3,0,3,0
Chhatma,0,38,10,48,0,0,20,27,1,44,4,10,30,8,0,25,23,48,0,45,3,48,0,15,33,46,2
Biprabhag,0,18,4,22,0,0,8,14,0,20,2,6,13,3,0,12,10,22,0,22,0,22,0,12,10,22,0
Dior,0,5,2,7,0,0,4,3,0,7,0,4,1,2,0,5,2,7,0,7,0,7,0,5,2,7,0
Barail,0,6,12,18,0,0,2,13,3,17,1,2,4,12,0,10,8,18,0,18,0,18,0,9,9,16,2
Jantihari,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Mamudpur,2,33,11,46,0,0,9,35,2,41,5,9,26,11,0,9,37,46,0,44,2,46,0,15,31,46,0
Tulat,0,9,0,9,0,0,2,6,1,9,0,6,3,0,0,7,2,9,0,9,0,9,0,3,6,9,0
Agachha,1,32,6,39,0,0,20,15,4,37,2,14,20,5,0,22,17,39,0,38,1,39,0,16,23,39,0
Angina,0,21,6,27,0,0,20,7,0,24,3,10,11,6,0,18,9,27,0,27,0,27,0,12,15,27,0
Kalna,0,1,1,2,0,0,0,2,0,2,0,0,1,1,0,1,1,2,0,2,0,2,0,2,0,2,0
Jakhirpur,2,20,4,26,0,0,6,20,0,25,1,14,9,3,0,7,19,26,0,25,1,26,0,17,9,26,0
Sitahar,1,15,5,21,0,0,2,17,2,21,0,3,13,5,0,7,14,21,0,21,0,21,0,16,5,21,0
Elendari,0,27,31,58,0,0,7,46,5,57,1,5,22,31,0,24,34,57,1,54,4,58,0,36,22,56,2
Harispur,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Jhara,0,30,20,50,0,0,10,33,7,49,1,9,21,20,0,27,23,50,0,50,0,50,0,36,14,49,1
Batun,5,40,11,56,0,0,19,37,0,56,0,22,24,10,0,33,23,56,0,53,3,56,0,43,13,56,0
Amritapur,0,28,18,43,3,0,3,31,12,46,0,5,25,16,0,27,19,46,0,44,2,46,0,38,8,45,1
Sundartala,0,4,3,7,0,0,1,4,2,6,1,0,4,3,0,4,3,7,0,7,0,7,0,6,1,7,0
Tirali,0,16,15,31,0,0,6,25,0,31,0,0,17,14,0,14,17,31,0,27,4,31,0,21,10,28,3
Puntair,1,0,1,2,0,0,2,0,0,2,0,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0
Mulgaon,1,23,12,36,0,0,10,26,0,36,0,4,20,12,0,14,22,36,0,34,2,36,0,23,13,35,1
Disnagar,0,0,2,2,0,0,1,1,0,2,0,0,0,2,0,0,2,2,0,2,0,2,0,2,0,2,0
Chural Krishnapur,0,2,0,2,0,0,0,2,0,2,0,0,2,0,0,1,1,2,0,2,0,2,0,1,1,2,0
Kajaltor,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Khamar Matizapur,0,17,12,28,1,0,6,15,8,29,0,4,12,13,0,10,19,29,0,27,2,29,0,24,5,29,0
Bodra,0,4,2,6,0,0,1,3,2,6,0,0,4,2,0,5,1,6,0,6,0,6,0,6,0,6,0
Narayanpur,0,5,1,6,0,0,3,3,0,6,0,0,5,1,0,3,3,6,0,5,1,6,0,4,2,6,0
