village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Hatgaon,0,0,72,45,25,2,71,1,0,0,72,0,2,70,0,0,72,0,72,13,59,72,0,0,72,63,9
Bhatori,0,3,69,50,20,2,72,0,0,0,72,0,1,71,0,0,72,0,72,36,36,72,0,0,72,72,0
Bramhi Khurd,1,0,73,42,29,3,74,0,0,2,72,0,0,74,0,0,74,0,74,28,46,74,0,1,73,74,0
Matoda (Vadgaon),0,1,66,46,20,1,67,0,0,0,67,0,3,64,1,0,66,0,67,19,48,67,0,0,67,46,21
Jambha Budruk,0,0,73,64,9,0,71,2,0,0,73,0,0,73,0,0,73,0,73,11,62,73,0,0,73,49,24
Mohakhed,0,0,70,49,21,0,69,0,1,0,70,0,1,69,0,0,70,0,70,19,51,70,0,0,70,43,27
Goregaon,0,0,68,57,11,0,67,1,0,0,68,0,2,66,0,0,68,0,68,19,49,68,0,0,68,65,3
Sangwa,0,0,72,56,16,0,70,2,0,1,71,0,0,72,0,0,72,0,72,7,65,72,0,2,70,48,24
Arkhed,1,0,56,37,19,1,57,0,0,0,57,0,0,57,0,0,57,0,57,5,52,57,0,0,57,41,16
Amatwada,0,0,70,61,9,0,70,0,0,0,70,0,0,70,0,0,70,0,70,24,46,70,0,0,70,26,44
Khaparwada,0,0,25,13,12,0,25,0,0,0,25,2,0,23,0,0,25,0,25,9,16,25,0,0,25,2,23
Siraso 1,0,0,29,26,3,0,28,0,1,0,29,0,0,29,0,0,29,0,29,6,23,29,0,0,29,5,24
Akoli Jahangir,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
Sherwadi,0,0,26,15,11,0,25,1,0,0,26,0,0,26,0,0,26,0,26,8,18,26,0,0,26,2,24
Nimbha,0,0,25,20,5,0,25,0,0,0,25,0,1,24,0,0,25,0,25,3,22,25,0,0,25,6,19
Madhapuri,0,0,24,21,3,0,24,0,0,0,24,0,0,24,0,0,24,0,24,7,17,24,0,0,24,5,19
