village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dalaner Alga Pt.I,6,47,0,53,0,0,0,42,11,53,0,14,34,5,0,0,53,53,0,50,3,53,0,0,53,49,4
Sadhuvasa Pt.I,43,349,0,383,9,0,0,88,304,392,0,85,109,198,0,10,382,392,0,367,25,392,0,0,392,364,28
Borkanda,27,12,1,40,0,0,3,34,3,40,0,33,7,0,0,40,0,40,0,37,3,40,0,0,40,40,0
Sadhuvasa Pt.II,76,121,0,191,6,0,5,119,73,197,0,102,55,40,0,1,196,192,5,182,15,197,0,0,197,190,7
Sadhuvasa Pt.III,10,60,0,70,0,0,0,30,40,70,0,22,24,24,0,2,68,70,0,64,6,70,0,0,70,65,5
Boalkamri Pt.II,38,106,0,144,0,0,9,120,15,144,0,80,56,8,0,112,32,144,0,133,11,144,0,0,144,136,8
Fokiranijhar Pt.I,25,110,0,134,1,0,7,122,6,135,0,65,50,20,0,27,108,135,0,131,4,135,0,0,135,129,6
Baniamari Pt.-V,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Bamuni Pt.II,7,17,0,24,0,0,1,23,0,24,0,16,8,0,0,0,24,24,0,24,0,24,0,0,24,24,0
Bamuni Pt.I,9,39,0,48,0,0,2,41,5,48,0,28,20,0,0,8,40,48,0,46,2,48,0,0,48,46,2
Baniamari Pt.-VI,0,2,0,1,1,0,0,2,0,2,0,0,2,0,0,0,2,2,0,2,0,2,0,0,2,2,0
Dalaner Alga Pt.II,15,40,0,54,1,0,0,37,18,55,0,28,21,6,0,14,41,55,0,48,7,55,0,0,55,48,7
Naichardhup,2,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,2,2,0,1,1,2,0,0,2,2,0
Haldibari Pt.II,23,56,0,76,3,0,0,14,65,79,0,46,20,13,0,0,79,79,0,71,8,79,0,0,79,74,5
Fokiranijhar Pt.II,24,16,0,39,1,0,0,28,12,40,0,26,7,7,0,0,40,40,0,35,5,40,0,0,40,36,4
Tamakabari Pt.I,17,68,0,69,16,0,4,40,41,85,0,33,37,15,0,4,81,85,0,78,7,85,0,0,85,77,8
Sadhuvasa Pt.IV,2,14,0,15,1,0,0,13,3,16,0,11,5,0,0,0,16,16,0,15,1,16,0,0,16,15,1
Polaskandi,6,22,0,25,3,0,0,5,23,28,0,7,7,14,0,1,27,28,0,25,3,28,0,0,28,27,1
Tiapara,9,58,0,64,3,0,3,54,10,67,0,24,13,30,0,21,46,67,0,61,6,67,0,0,67,60,7
