village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Bhadwi Gura,0,0,0,10,17,0,0,27,0,23,4,0,2,25,10,0,17,0,,9,18,0,27,21,6,0,0,0,27
Jhadoli,0,0,0,2,10,0,0,12,0,9,3,0,2,10,0,0,12,0,,8,4,0,12,12,0,0,0,8,4
Bagdunda,0,0,0,5,21,1,0,27,0,21,6,0,2,25,5,0,22,0,,7,20,11,16,27,0,0,0,6,21
Shri Maliyon Ki Madri,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Manna Ji Ka Gura,0,0,0,5,6,0,1,10,0,9,2,0,1,10,0,0,11,0,,9,2,0,11,11,0,0,0,7,4
Bhat Madra,0,0,0,3,1,0,0,4,0,4,0,0,2,2,0,0,4,0,,1,3,0,4,4,0,0,0,0,4
Suthar Madra,0,0,0,1,10,0,0,11,0,9,2,0,0,11,0,0,11,0,,8,3,0,11,11,0,0,0,7,4
Ranawaton Ka Gura,0,0,0,2,13,0,0,15,0,11,4,0,1,14,0,0,15,0,,5,10,4,11,14,1,0,0,3,12
VIJAYBAVRI,0,0,0,10,17,0,0,27,0,20,7,0,2,25,20,0,7,0,,3,24,0,27,22,5,0,0,7,20
Mundawali,0,0,0,2,9,0,0,11,0,11,0,0,2,9,2,0,9,0,,5,6,3,8,11,0,0,0,0,11
Veerpura,0,0,0,7,20,0,1,26,0,22,5,0,1,26,10,0,17,0,,8,19,13,14,26,1,0,0,0,27
Bildiya,0,0,0,1,4,0,0,5,0,6,0,0,0,6,0,0,6,0,,0,6,6,0,6,0,0,0,4,2
Bheoriya,0,0,0,2,3,0,0,6,0,6,0,0,1,5,0,0,6,0,,6,0,6,0,6,0,0,0,6,0
Malariya Kalan,0,0,0,1,3,0,0,4,0,4,0,0,0,4,0,0,4,0,,4,0,4,0,4,0,0,0,4,0
Senwara,0,0,0,2,4,0,0,6,0,6,0,0,0,6,0,0,6,0,,4,2,0,6,6,0,0,0,5,1
Undithal,0,0,0,1,1,0,0,2,0,2,0,0,0,2,0,0,2,0,,2,0,2,0,2,0,0,0,2,0
Mada,0,0,0,6,14,0,0,23,0,12,11,0,3,20,0,0,23,0,,21,2,23,0,23,0,0,0,23,0
Ranan,0,0,0,23,0,0,0,23,0,18,5,0,15,8,5,0,18,0,,2,21,19,4,18,5,0,0,0,23
Bhat,0,0,0,4,6,0,0,10,0,8,2,0,1,9,0,0,10,0,,5,5,5,5,8,2,0,0,5,5
Rawaliya Kalan Chak (1),0,0,0,22,5,0,0,27,0,25,2,0,2,25,2,0,25,0,,1,26,3,24,24,3,0,0,0,27
Chatiya Kheri,0,0,0,4,0,0,0,4,0,4,0,1,2,1,3,0,1,0,,0,4,4,0,4,0,0,0,0,4
Kachhba,0,0,0,12,5,0,1,16,0,13,4,0,1,16,0,0,17,0,,9,8,8,9,16,1,0,0,1,16
Kadechawas,0,0,0,1,2,0,0,3,0,2,1,0,0,3,0,0,3,0,,3,0,3,0,3,0,0,0,3,0
Soorajgarh,0,0,0,12,9,0,0,21,0,18,3,0,2,19,2,0,19,0,,10,11,13,8,21,0,0,0,14,7
Narsinghpura,0,0,0,2,10,0,0,13,0,12,1,0,1,12,0,0,13,0,,13,0,13,0,13,0,0,0,13,0
Madra,0,0,0,5,15,0,0,20,0,13,7,0,2,18,0,0,20,0,,0,20,20,0,20,0,0,0,6,14
Was,0,0,0,3,10,0,0,14,0,13,1,0,1,13,0,0,14,0,,13,1,14,0,14,0,0,0,14,0
Padmaori,0,0,0,3,12,0,0,16,0,12,4,0,2,14,1,0,15,0,,10,6,16,0,16,0,0,0,12,4
Kukara Khera,0,0,0,8,11,0,0,19,0,17,2,0,3,16,5,0,14,0,,0,19,10,9,13,6,0,0,6,13
Bagdada,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Sooran,0,0,0,3,7,0,0,10,0,6,4,0,1,9,0,0,10,0,,0,10,7,3,9,1,0,0,1,9
Chhali,0,0,0,7,8,0,0,15,0,8,7,0,1,14,0,0,15,0,,13,2,15,0,15,0,0,0,15,0
Parawali Khurd,0,0,0,3,13,0,0,16,0,13,3,0,2,14,0,0,16,0,,6,10,5,11,14,2,0,0,0,16
Jaswant Garh,0,0,0,4,10,0,0,14,0,12,2,0,1,13,0,0,14,0,,0,14,13,1,13,1,0,0,0,14
Lambi Semal,0,0,0,3,14,0,0,18,0,12,6,0,1,17,0,0,18,0,,18,0,18,0,18,0,0,0,18,0
Malawari,0,0,0,1,7,0,0,8,0,3,5,0,0,8,1,0,7,0,,0,8,0,8,5,3,0,0,2,6
Ajaypura,0,0,0,2,1,0,0,3,0,3,0,0,0,3,0,0,3,0,,0,3,3,0,3,0,0,0,1,2
Rawliya Khurd,0,0,0,16,11,0,0,27,0,23,4,0,2,25,0,0,27,0,,3,24,4,23,24,3,0,0,0,27
Khera,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,0,1,1,0,1,0,0,0,0,1
Sameeja,0,0,0,16,11,0,1,26,0,23,4,0,2,25,12,0,15,0,,0,27,15,12,26,1,0,0,15,12
Morwal,0,0,0,7,20,0,0,27,0,19,8,0,1,26,1,0,26,0,,3,24,22,5,26,1,0,0,24,3
Gogunda (CT),0,0,0,13,14,0,1,26,0,19,8,0,2,25,0,0,27,0,,7,20,17,10,25,2,0,0,19,8
Nal,0,0,0,10,17,0,1,26,0,25,2,0,1,26,1,0,26,0,,7,20,27,0,27,0,0,0,15,12
Dadiya,0,0,0,12,13,0,0,25,0,19,6,0,2,23,0,0,25,0,,7,18,25,0,24,1,0,0,15,10
Jeerai,0,0,0,13,9,0,0,22,0,15,7,0,2,20,1,0,21,0,,1,21,19,3,19,3,0,0,11,11
Majawari,0,0,0,25,2,0,0,27,0,19,8,0,2,25,9,0,18,0,,14,13,26,1,26,1,0,0,17,10
Majawad,0,0,0,4,1,0,0,5,0,4,1,0,0,5,0,0,5,0,,0,5,5,0,5,0,0,0,5,0
Kalji Ka Gura,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,,0,2,2,0,2,0,0,0,2,0
Bharodi,0,0,0,6,21,0,0,27,0,25,2,0,3,24,1,0,26,0,,6,21,18,9,26,1,0,0,25,2
Obra Kalan,0,0,0,2,1,0,0,3,0,1,2,0,0,3,0,0,3,0,,2,1,2,1,2,1,0,0,3,0
Ambawa,0,0,0,2,4,0,0,6,0,5,1,0,2,4,0,0,6,0,,6,0,6,0,6,0,0,0,6,0
Sandar,0,0,0,5,14,0,0,19,0,13,6,0,2,17,0,0,19,0,,8,11,4,15,19,0,0,0,1,18
Madri,0,0,0,3,5,0,0,8,0,4,4,0,1,7,0,0,8,0,,1,7,2,6,8,0,0,0,2,6
Obra Khurd,0,0,0,8,16,0,0,24,0,15,9,0,2,22,0,0,24,0,,7,17,13,11,17,7,0,0,9,15
Chheepala,0,0,0,1,26,0,0,27,0,21,6,0,1,26,3,0,24,0,,0,27,22,5,27,0,0,0,1,26
Naya Was,0,0,0,7,14,0,0,21,0,13,8,0,3,18,0,0,21,0,,19,2,21,0,21,0,0,0,21,0
Semtal,0,0,0,2,20,0,1,21,0,16,6,0,2,20,0,0,22,0,,0,22,21,1,21,1,0,0,0,22
