village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Nana Bhukhiya,0,0,0,16,4,0,10,10,0,20,0,6,11,3,0,0,20,9,11,15,5,20,0,0,0,20,0
Pachor,0,0,0,2,2,0,2,2,0,4,0,2,1,1,0,0,4,2,2,3,1,4,0,0,0,4,0
Samisera,0,0,0,4,2,0,0,6,0,6,0,1,3,2,0,0,6,6,0,5,1,6,0,0,0,6,0
Nawa Tapra,0,0,0,11,1,0,4,8,0,12,0,5,0,7,0,0,12,12,0,2,10,12,0,0,0,12,0
Bori,0,0,0,3,3,0,3,3,0,6,0,3,2,1,0,0,6,5,1,0,6,6,0,0,0,6,0
Poonchhiya Wara,0,0,0,3,4,0,3,4,0,7,0,3,3,1,0,0,7,7,0,4,3,7,0,0,0,7,0
Chhapra,0,0,0,14,2,0,8,8,0,16,0,8,1,7,0,0,16,14,2,8,8,16,0,0,0,16,0
Khandora,0,0,0,10,10,0,10,10,0,20,0,11,5,4,0,0,20,14,6,15,5,20,0,0,0,20,0
Bareth,0,0,0,12,7,0,10,9,0,19,0,7,5,7,0,0,19,19,0,6,13,19,0,0,0,19,0
Dhodiya,0,0,0,16,6,0,10,12,0,22,0,7,4,11,0,0,22,21,1,7,15,22,0,0,0,22,0
Mundri,0,0,0,18,3,0,6,14,1,21,0,9,4,8,0,0,21,20,1,12,9,21,0,0,0,21,0
Patiya Galiya,0,0,0,6,3,0,4,5,0,9,0,5,1,3,0,0,9,7,2,8,1,9,0,0,0,9,0
Kanela,0,0,0,1,3,0,1,3,0,4,0,2,0,2,0,0,4,2,2,2,2,4,0,0,0,4,0
Phalwan,0,0,0,13,7,0,8,12,0,20,0,9,1,10,0,0,20,19,1,13,7,20,0,0,0,19,1
Barkota,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
Dokar,0,0,0,13,6,0,12,7,0,19,0,8,3,8,0,0,19,17,2,2,17,19,0,0,0,19,0
Madkola Makan,0,0,0,11,9,0,8,12,0,20,0,5,5,10,0,0,20,19,1,10,10,20,0,0,0,20,0
Roopa Khera,0,0,0,14,6,0,11,9,0,20,0,5,7,8,0,0,20,18,2,18,2,20,0,0,0,20,0
Bara Talab,0,0,0,9,1,0,4,6,0,10,0,6,1,3,0,0,10,8,2,8,2,10,0,0,0,10,0
Peechhawara,0,0,0,10,3,0,9,4,0,13,0,3,4,6,0,0,13,12,1,13,0,13,0,0,0,13,0
Naharpura,0,0,0,14,6,0,7,13,0,20,0,7,6,7,0,0,20,20,0,10,10,20,0,0,0,20,0
Gatroad,0,0,0,17,3,0,10,10,0,20,0,9,5,6,0,0,20,20,0,13,7,20,0,0,0,20,0
