village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Akola,0,2,205,15,183,9,159,48,0,53,154,92,101,14,0,0,207,0,,68,139,56,151,207,0,22,185,204,3
Sukhatal,0,15,185,0,183,17,193,7,0,91,109,48,111,41,0,0,200,0,,74,126,29,171,200,0,14,186,200,0
Suwartala,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,1,1,0
Akalwara,0,5,195,0,179,21,192,8,0,91,109,59,110,31,0,0,200,0,,72,128,48,152,200,0,15,185,200,0
Sagona,0,16,184,9,178,13,199,0,1,76,124,1,189,10,0,0,200,0,,103,97,21,179,200,0,7,193,200,0
Amlidih,0,6,194,2,191,7,196,4,0,87,113,3,195,2,0,0,200,0,,125,75,15,185,200,0,6,194,200,0
Chorbhatti (Kohke),0,0,201,18,164,19,155,46,0,89,112,0,145,56,0,0,201,0,,123,78,21,180,201,0,5,196,201,0
Sondongri,0,25,175,36,164,0,191,8,1,98,102,0,200,0,0,0,200,0,,126,74,16,184,198,0,6,194,200,0
Mauhabhatha,0,7,194,15,182,4,201,0,0,91,110,0,183,18,0,0,201,0,,131,70,23,178,201,0,6,195,201,0
Padmi,0,9,192,49,152,0,182,19,0,95,106,31,130,40,0,0,201,0,,109,92,26,175,201,0,6,195,201,0
Nawagaon Gahira,0,15,186,37,164,0,183,18,0,106,95,1,200,0,0,0,201,0,,101,100,24,177,201,0,7,194,200,1
