village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
kukur doura,0,11,4,14,1,0,4,9,2,15,0,5,10,0,0,13,2,15,0,15,0,15,0,8,7,15,0
Barmotar,0,0,4,4,0,0,4,0,0,4,0,0,1,3,0,0,4,4,0,4,0,4,0,0,4,4,0
Auraha,0,2,32,2,0,32,2,0,32,23,11,2,0,32,0,2,32,34,0,30,4,32,2,4,30,34,0
Kusmahi,0,5,0,5,0,0,4,0,1,5,0,5,0,0,0,3,2,5,0,0,5,0,5,1,4,5,0
Kakahia,0,7,3,10,0,0,10,0,0,10,0,1,7,2,0,0,10,10,0,10,0,10,0,7,3,10,0
Gidrahi,0,6,10,8,0,8,7,1,8,15,1,5,1,10,0,0,16,16,0,0,16,9,7,10,6,16,0
Mahthoura,0,8,1,8,1,0,7,2,0,9,0,2,6,1,0,0,9,9,0,8,1,9,0,7,2,9,0
Kachnarwa,0,5,0,5,0,0,4,1,0,5,0,1,4,0,0,1,4,5,0,0,5,0,5,0,5,5,0
Narahia,0,33,8,40,0,1,19,19,3,40,1,9,27,5,0,3,37,41,0,31,10,41,0,16,25,40,1
Sakhua,0,6,0,6,0,0,5,0,1,6,0,6,0,0,0,6,0,6,0,0,6,0,6,3,3,6,0
Kharagpur,0,3,3,5,1,0,6,0,0,6,0,1,3,2,0,3,3,6,0,0,6,0,6,2,4,6,0
Laukahi,0,0,11,1,0,10,1,0,10,10,1,0,0,11,0,0,11,11,0,1,10,11,0,0,11,11,0
Kaudihar Laukahi,0,1,7,7,0,1,7,0,1,8,0,0,4,4,0,0,8,8,0,6,2,8,0,1,7,8,0
Piprahi,0,0,22,12,0,10,6,5,11,12,10,0,0,22,0,12,10,21,1,12,10,22,0,0,22,12,10
Belahi Bhawanipur,0,2,14,16,0,0,10,5,1,16,0,0,9,7,0,2,14,16,0,0,16,0,16,9,7,16,0
Andhramath,0,5,28,21,3,9,3,17,13,32,1,0,12,21,0,1,32,32,1,26,7,32,1,8,25,30,3
Narindarpur,0,13,18,29,0,2,9,16,6,31,0,0,16,15,0,0,31,31,0,0,31,31,0,11,20,31,0
Labtoli,0,8,16,24,0,0,0,24,0,24,0,0,11,13,0,0,24,24,0,18,6,24,0,2,22,24,0
Hariraha,0,4,1,4,1,0,3,1,1,4,1,4,1,0,0,3,2,5,0,0,5,0,5,2,3,4,1
Hardoarlaukaha,0,3,5,8,0,0,6,2,0,8,0,0,3,5,0,0,8,8,0,8,0,8,0,2,6,8,0
Dhanchhiha,0,12,11,23,0,0,22,1,0,23,0,12,1,10,0,0,23,23,0,19,4,23,0,7,16,23,0
Mahdewa,0,19,11,22,1,7,6,21,3,30,0,4,18,8,0,0,30,30,0,19,11,30,0,15,15,30,0
Kuriban,0,14,8,21,1,0,9,11,2,21,1,9,11,2,0,13,9,22,0,15,7,22,0,7,15,22,0
Bangawan,0,8,40,8,0,40,5,0,43,8,40,7,1,40,0,1,47,48,0,1,47,40,8,37,11,48,0
Bhutaha,0,8,12,20,0,0,0,20,0,20,0,0,18,2,0,0,20,20,0,9,11,20,0,2,18,20,0
Bikramsher,0,4,10,14,0,0,3,10,1,14,0,1,5,8,0,0,14,14,0,14,0,14,0,2,12,14,0
Sananpatti,0,0,14,14,0,0,1,12,1,14,0,0,0,14,0,3,11,14,0,14,0,14,0,0,14,14,0
Neur,0,0,5,0,0,5,0,5,0,5,0,0,5,0,0,0,5,5,0,3,2,5,0,5,0,5,0
Bajuband,0,11,1,0,0,12,12,0,0,0,12,0,12,0,0,0,12,12,0,0,12,12,0,12,0,12,0
Bharphori,0,1,17,0,0,18,0,10,8,18,0,0,8,10,0,0,18,18,0,4,14,18,0,15,3,18,0
Jiroga,0,1,25,1,0,25,1,17,8,25,1,0,4,22,0,0,26,26,0,6,20,26,0,21,5,18,8
Narahi,0,0,11,0,0,11,0,0,11,0,11,0,0,11,0,0,11,11,0,0,11,11,0,0,11,0,11
Jhauri,0,0,13,0,13,0,0,13,0,13,0,0,0,13,0,0,13,13,0,0,13,13,0,0,13,0,13
Mahthour Got,0,11,0,0,0,11,11,0,0,0,11,0,11,0,0,0,11,11,0,0,11,11,0,11,0,11,0
Sonbarsa,0,12,0,0,0,12,0,12,0,12,0,12,0,0,0,0,12,12,0,0,12,7,5,8,4,0,12
Sanpataha,0,0,9,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,9,0,9,0,9,0,9,0,9
Mahadeomath,0,10,1,0,0,11,11,0,0,0,11,0,11,0,0,0,11,11,0,0,11,11,0,11,0,11,0
Pipraun,0,0,9,0,0,9,0,0,9,0,9,0,0,9,0,0,9,9,0,0,9,9,0,9,0,9,0
