village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Nayagaon Gujaran,0,6,120,8,89,29,19,105,2,73,53,6,38,82,0,0,125,117,8,54,72,112,12,76,50,125,1
Mayapur,0,0,29,3,16,10,4,25,0,23,6,1,15,13,0,0,29,29,0,11,18,28,1,23,6,29,0
Birampura,0,0,12,2,6,4,3,9,0,10,2,0,5,7,0,0,12,12,0,4,8,11,1,8,4,12,0
Semalda Haveli,0,4,219,17,167,39,29,193,1,181,42,7,74,142,0,0,221,202,21,91,132,211,12,145,78,223,0
Baodee Chapa,0,0,5,0,5,0,2,3,0,5,0,0,2,3,0,0,5,5,0,1,4,5,0,3,2,5,0
Rijha,0,1,17,5,9,4,5,8,5,18,0,1,2,15,0,0,18,18,0,6,12,17,0,8,10,18,0
Nayagaon Lakha,0,0,27,7,18,2,9,18,0,25,2,0,10,17,0,0,27,27,0,15,12,27,0,16,11,27,0
Govarda Khurd,0,0,15,1,13,1,4,11,0,11,4,0,6,9,0,0,15,14,1,7,8,15,0,13,2,15,0
Pahadee,0,0,11,2,9,0,0,11,0,11,0,0,1,10,0,0,11,11,0,7,4,10,1,10,1,11,0
Amet,0,0,2,0,2,0,0,2,0,2,0,0,1,1,0,0,2,1,1,1,1,2,0,2,0,2,0
Lohari,0,0,3,0,0,3,0,3,0,2,1,0,1,2,0,0,3,3,0,1,2,3,0,3,0,3,0
Ajnoi,1,0,68,5,43,21,17,51,1,56,13,0,18,51,0,0,69,69,0,28,41,67,2,42,27,69,0
Chack Rampura,0,0,16,8,8,0,5,11,0,14,2,1,7,8,0,0,16,16,0,9,7,15,1,11,5,16,0
Khirkhiri,0,0,35,0,29,6,11,24,0,32,3,0,14,21,0,0,35,32,3,16,19,35,0,27,8,35,0
Bardha Khurd,0,0,9,0,8,1,4,5,0,9,0,0,5,4,0,0,9,9,0,4,5,9,0,4,5,9,0
Rahron (Badh),0,0,3,1,2,0,1,2,0,2,1,1,1,1,0,0,3,3,0,0,3,3,0,3,0,3,0
Kanar Kheda,0,0,53,3,43,7,8,45,0,38,15,0,15,38,0,0,52,45,8,19,34,50,3,36,17,52,1
Ranipura Mafi,0,0,4,1,2,1,2,2,0,4,0,0,2,2,0,0,4,4,0,3,1,4,0,1,3,4,0
Nimaniya,0,3,61,20,40,4,18,44,2,61,3,3,21,40,0,1,63,63,1,25,39,62,2,43,21,64,0
Semra,0,2,23,6,18,1,3,22,0,25,0,2,10,13,0,0,25,23,2,12,13,23,2,15,10,25,0
Bankuri,0,0,11,1,8,2,1,7,3,8,3,0,2,9,0,0,11,11,0,4,7,11,0,7,4,9,2
Maharbani,0,0,39,1,32,6,5,34,0,33,6,0,23,16,0,0,39,32,7,16,23,34,5,26,13,38,1
