village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dhanwasi Ryt.,1,38,26,25,36,4,24,18,23,63,2,37,17,11,0,0,65,40,25,37,28,65,0,40,25,65,0
Bhakha Ryt.,2,7,1,6,3,1,3,5,2,8,2,9,1,0,2,0,8,4,6,10,0,8,2,7,3,4,6
Bhakha Mal.,1,23,31,38,15,2,25,6,24,40,15,34,9,12,1,1,53,10,45,37,18,53,2,35,20,39,16
Junwani Ryt.,1,12,4,1,9,7,12,5,0,15,2,13,2,2,0,0,17,17,0,12,5,17,0,17,0,17,0
Kamko Mohaniya Ryt.,0,22,9,0,24,7,20,11,0,29,2,22,7,2,0,0,31,31,0,12,19,31,0,31,0,31,0
Dungariya Mal.,0,4,7,7,4,0,3,5,3,7,4,8,2,1,0,1,10,5,6,9,2,11,0,10,1,10,1
Lalpur Mal.,1,18,5,1,19,4,23,1,0,21,3,19,2,3,0,0,24,23,1,24,0,24,0,24,0,22,2
Amgaon Ryt.,0,10,7,0,14,3,6,9,2,16,1,10,3,4,0,0,17,17,0,14,3,17,0,17,0,17,0
Lutgaon Ryt.,1,43,14,1,45,12,30,25,3,57,1,48,7,3,0,0,58,58,0,39,19,58,0,58,0,58,0
Amarpur Ryt.,4,109,13,1,101,25,83,42,2,120,7,116,9,1,0,0,125,126,1,91,36,127,0,127,0,127,0
Kamrasodha (Ryt),0,2,2,0,3,1,4,0,0,4,0,2,2,0,0,0,4,4,0,3,1,4,0,4,0,4,0
Batiya Ryt.,0,13,9,0,16,6,13,9,0,19,3,13,6,3,0,0,22,21,1,19,3,22,0,22,0,22,0
Samhar Mal.,0,37,14,2,39,10,36,15,0,48,3,40,9,2,0,0,51,51,0,38,13,51,0,50,1,50,1
Chaura Ryt.,0,41,15,44,8,4,29,6,21,32,25,45,4,7,1,0,55,10,46,37,19,48,8,40,17,48,8
Chhapari Mal.,0,25,15,13,21,6,18,8,14,40,0,28,4,8,0,0,40,20,20,27,13,38,2,25,15,34,6
Mainpuri Ryt.,0,16,7,0,17,6,13,10,0,23,0,17,5,1,0,0,23,21,2,9,14,23,0,23,0,23,0
Deori Mal.,0,47,20,45,19,3,29,13,25,40,27,53,1,13,1,2,64,22,45,33,34,64,3,49,18,54,13
Mudhiya Mal.,6,81,25,18,80,14,50,46,16,105,7,89,12,11,0,0,111,90,22,78,34,111,1,91,21,103,9
Bhapsa Ryt.,0,4,1,0,5,0,1,4,0,5,0,5,0,0,0,0,5,5,0,2,3,5,0,5,0,5,0
Kisalpuri Mal.,0,41,9,4,40,6,28,18,4,49,1,45,4,1,0,0,50,43,7,34,16,49,1,43,7,50,0
Pindrukhi Mal.,1,127,39,4,133,30,75,85,7,164,3,134,25,8,1,1,165,166,1,117,50,165,2,167,0,167,0
Rampuri Mal.,0,44,22,23,30,13,28,20,18,64,2,56,5,5,0,0,65,41,25,41,25,64,2,41,25,63,3
Salaiya Mal.,0,7,0,0,6,1,4,3,0,7,0,7,0,0,0,0,7,7,0,4,3,7,0,7,0,7,0
Chhapari Ryt.,0,6,2,0,5,3,4,4,0,8,0,7,0,1,0,0,8,8,0,6,2,8,0,8,0,8,0
Bilasar Mal.,0,10,25,18,11,6,25,7,3,29,6,14,8,13,0,1,34,13,22,25,10,33,2,24,11,29,6
Bahera Mal.,0,99,60,19,116,24,68,76,15,159,0,124,27,8,0,0,159,126,33,101,58,154,5,127,32,159,0
Chandragarh,5,48,19,0,62,10,44,28,0,70,2,59,10,3,0,0,72,72,0,39,33,72,0,72,0,72,0
Chandpur Mal.,2,50,23,0,57,18,33,42,0,75,0,56,16,3,0,0,75,75,0,50,25,75,0,74,1,75,0
Pipariya Mal.,0,27,12,0,34,5,28,10,1,38,1,30,8,1,0,0,38,36,3,35,4,39,0,39,0,39,0
Sidholi Mal.,0,14,6,1,18,1,15,5,0,19,1,15,4,1,0,2,18,17,3,20,0,20,0,20,0,20,0
Ghiwari Ryt.,0,6,3,0,8,1,6,3,0,9,0,6,1,2,0,0,9,9,0,1,8,9,0,9,0,9,0
Khamhariya Ryt.,0,10,6,0,13,3,8,8,0,16,0,10,5,1,0,0,16,16,0,6,10,16,0,16,0,16,0
Ramgarh Mal.,1,29,7,1,27,9,33,4,0,37,0,30,4,3,0,0,37,37,0,28,9,37,0,37,0,37,0
Bijauree Mal.,0,20,3,1,15,7,13,10,0,20,3,21,2,0,0,0,23,22,1,12,11,23,0,23,0,23,0
Mohanjhir Mal.,0,16,4,0,19,1,11,9,0,20,0,17,2,1,0,0,20,20,0,11,9,20,0,20,0,20,0
Mohanjhir Ryt.,0,2,0,0,2,0,2,0,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,2,0,2,0
Ghiwari Ryt.,0,6,3,0,8,1,6,3,0,9,0,6,1,2,0,0,9,9,0,1,8,9,0,9,0,9,0
Khamhariya Ryt.,0,10,6,0,13,3,8,8,0,16,0,10,5,1,0,0,16,16,0,6,10,16,0,16,0,16,0
Ramgarh Mal.,1,64,18,2,62,19,65,17,1,76,7,67,12,4,0,0,83,82,1,62,21,83,0,83,0,83,0
Bijauree Mal.,0,22,3,1,17,7,15,10,0,22,3,23,2,0,0,0,25,24,1,14,11,25,0,25,0,25,0
Mohanjhir Mal.,0,16,4,0,19,1,11,9,0,20,0,17,2,1,0,0,20,20,0,11,9,20,0,20,0,20,0
Mohanjhir Ryt.,0,2,0,0,2,0,2,0,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,2,0,2,0
Alauni Ryt.,0,16,17,0,24,9,19,14,0,32,1,17,10,6,0,0,33,29,4,18,15,33,0,33,0,33,0
Khargahna Mya Basaniya,0,33,42,1,34,40,26,47,2,55,20,38,27,10,0,0,75,72,3,56,19,75,0,75,0,74,1
Jharna Ghughari,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Sarangarh Ryt.,0,129,17,4,110,32,107,37,2,129,17,132,13,1,0,1,145,143,3,119,27,146,0,146,0,145,1
Samnapur Ryt.,0,21,2,0,23,0,9,13,1,16,7,21,2,0,0,0,23,22,1,9,14,23,0,23,0,23,0
Bijauree Ryt.,0,15,3,0,18,0,13,5,0,18,0,16,2,0,0,0,17,18,0,16,2,18,0,18,0,18,0
Mohgaon Mal.,0,36,14,0,31,19,27,21,2,47,3,37,11,2,0,0,50,50,0,43,7,50,0,50,0,50,0
Bhaganwara Ryt.,1,45,17,0,55,8,36,26,1,59,4,48,10,5,0,2,61,62,1,33,30,63,0,63,0,63,0
Bhanpur Ryt.,0,3,1,0,3,1,1,3,0,4,0,3,0,1,0,0,4,4,0,2,2,4,0,4,0,4,0
Khajaree Ryt.,0,3,1,1,3,0,3,1,0,4,0,3,0,1,0,0,4,4,0,4,0,4,0,4,0,4,0
Padariya Ryt.,0,13,1,0,12,2,6,8,0,14,0,14,0,0,0,0,14,14,0,10,4,14,0,14,0,13,1
Bilgaon Mal.,0,2,5,0,7,0,4,3,0,7,0,3,2,2,0,0,7,7,0,2,5,7,0,7,0,7,0
Barsingha Mal.,0,1,2,0,1,2,2,1,0,3,0,2,1,0,0,0,3,3,0,2,1,3,0,3,0,3,0
Khajaree Mal.,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,0,3,3,0,1,2,3,0,3,0,3,0
Parsel Ryt.,0,8,3,0,9,2,4,7,0,11,0,9,2,0,0,0,11,11,0,7,4,11,0,11,0,11,0
Nighauri Ryt.,0,1,1,0,2,0,2,0,0,2,0,2,0,0,0,0,2,1,1,2,0,2,0,2,0,2,0
Nanda Mal.,0,12,2,0,10,4,7,6,1,11,3,13,1,0,0,0,14,14,0,8,6,14,0,14,0,14,0
Githauri Ryt.,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
Amakhoh Ryt.,3,90,35,1,103,24,106,22,0,118,10,102,19,7,0,0,128,127,1,77,51,128,0,128,0,128,0
Lakhanpur Ryt.,0,148,57,86,87,32,76,53,76,189,16,167,20,18,0,1,204,118,87,110,95,189,16,134,71,204,1
Manori Mal.,0,24,17,33,8,0,0,7,34,35,6,26,10,5,0,0,41,0,41,18,23,33,8,7,34,40,1
Sakka Mal.,0,5,6,3,8,0,1,7,3,11,0,7,3,1,0,0,11,0,11,3,8,10,1,1,10,10,1
Sakka Ryt.,0,3,5,7,1,0,0,1,7,8,0,5,0,3,0,0,8,0,8,2,6,4,4,0,8,8,0
Kachnari Ryt.,0,8,14,13,9,0,0,15,7,22,0,12,4,6,0,0,22,0,22,7,15,14,8,0,22,21,1
Chargaon Ryt.,0,3,10,11,2,0,0,5,8,13,0,6,3,4,0,0,13,0,13,4,9,9,4,0,13,13,0
Ganjara Ryt.,0,3,6,6,3,0,1,6,2,9,0,3,2,4,0,0,9,0,9,3,6,7,2,2,7,9,0
