village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chorhet,0,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,,4,0,4,0,4,0,2,2,4,0
Amli,0,1,25,0,26,0,0,25,1,26,0,12,4,10,0,17,9,0,,26,0,11,15,26,0,19,7,26,0
Merkuri Kalan,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,0
Chano Khurd,0,7,29,3,33,0,1,34,1,36,0,8,0,28,0,34,1,0,,36,0,9,27,36,0,11,25,36,0
Digwar,0,2,21,1,22,0,0,22,1,23,0,7,0,16,0,15,8,0,,23,0,10,13,23,0,13,10,22,1
Daru,0,0,19,1,18,0,0,17,2,19,0,16,0,3,0,19,0,0,,19,0,18,1,19,0,14,5,19,0
Turibar,0,0,44,0,44,0,0,32,12,44,0,40,1,3,0,44,0,0,,44,0,43,1,44,0,23,21,44,0
Basobar,0,0,20,0,20,0,0,18,2,20,0,18,0,2,0,20,0,1,,20,0,19,1,20,0,14,6,20,0
Muktama,0,0,3,0,3,0,0,2,1,3,0,3,0,0,0,3,0,0,,3,0,3,0,3,0,2,1,3,0
Pipcho,0,0,2,0,2,0,0,2,0,2,0,2,0,0,0,2,0,0,,2,0,2,0,2,0,2,0,2,0
Kanjia,0,0,6,0,6,0,0,6,0,6,0,6,0,0,0,6,0,0,,6,0,6,0,6,0,3,3,6,0
Irga,0,0,10,0,10,0,0,8,2,10,0,8,0,2,0,9,1,1,,10,0,8,2,10,0,6,4,10,0
Jambua,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,,1,0,0,1,1,0,0,1,1,0
Tatgawan,0,1,21,0,22,0,0,22,0,22,0,2,6,14,0,7,14,0,,23,0,4,18,23,0,16,6,23,0
