village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Khanu (241),0,0,4,3,1,0,2,2,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,0,0,4,0
Kalind (173),0,0,7,2,3,2,7,0,0,0,0,7,0,0,0,0,7,7,0,5,2,7,0,0,0,5,2
Manlog (170),0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Rajpura (217),0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
Dharampur (218),0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
Shili Mehla (206),0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Deori (123),0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Dodra (211),0,0,7,6,1,0,5,2,0,0,0,7,0,0,0,1,6,7,0,2,5,7,0,0,0,2,5
Nahol (220),0,0,9,0,7,2,5,4,0,0,0,9,0,0,0,0,9,9,0,9,0,9,0,0,0,2,7
Majholi (143),0,0,3,0,1,2,2,1,0,0,0,2,1,0,0,0,3,3,0,2,1,3,0,0,0,2,1
Sarog (229),0,0,18,3,9,6,16,2,0,0,0,16,1,1,0,0,18,16,2,18,0,18,0,0,0,13,5
Kuftu (346),0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Bagra (320),0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Bandli (113),0,0,2,0,1,1,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Kyaral,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Up Muhal Khadli Bagari (378-1),0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Thakar Sheel (364),0,0,9,6,2,1,9,0,0,0,0,9,0,0,0,0,9,9,0,5,4,9,0,0,0,9,0
Naleha (280),0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Parala (327),0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Barail (248),0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Bhagaor (186),0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
Batlar (350),0,0,2,1,0,1,1,1,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Bhalewat (219),0,0,22,12,7,3,14,8,0,0,0,22,0,0,0,0,22,22,0,22,0,22,0,0,0,22,0
Batiura (355),0,0,2,1,0,1,1,1,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0
Daroul (299),0,0,31,3,16,12,23,8,0,0,0,29,1,1,0,0,31,31,0,31,0,31,0,0,0,4,27
Chaili (367),0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
Barog (2),0,0,21,3,17,1,18,3,0,0,0,21,0,0,0,0,21,21,0,21,0,21,0,0,0,21,0
Deothi (14),0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Kuthar (16),0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Up Muhal Kailash,0,0,4,3,1,0,3,0,1,0,0,4,0,0,0,0,4,4,0,4,0,4,0,0,0,2,2
Deha (47),0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
