village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
19th Mile,0,4,1,0,5,0,0,5,0,5,0,0,4,1,0,0,5,5,0,5,0,5,0,5,0,5,0
Upper Geram,0,18,0,0,18,0,0,18,0,18,0,1,17,0,0,9,9,18,0,18,0,17,1,18,0,18,0
Lower Geram,0,18,3,0,21,0,0,20,1,21,0,3,15,3,0,6,14,21,0,21,0,21,0,21,0,21,0
Chilo,0,11,0,0,11,0,0,11,0,11,0,10,1,0,0,0,11,11,0,11,0,11,0,11,0,11,0
Pech- Hoj,0,11,1,0,12,0,0,12,0,12,0,0,11,1,0,3,9,12,0,12,0,12,0,12,0,12,0
Kheel - I,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,2,0,2,0,2,0,2,0,2,0
Kheel - II,0,27,0,0,27,0,0,27,0,27,0,21,6,0,0,1,26,27,0,27,0,27,0,27,0,27,0
Geram-III (Solok),0,11,0,0,11,0,0,11,0,11,0,1,10,0,0,4,7,11,0,11,0,11,0,11,0,11,0
Dakte - Hoj,0,33,0,0,33,0,0,32,1,33,0,0,33,0,0,7,26,33,0,33,0,33,0,33,0,33,0
Satang,0,11,0,0,11,0,0,11,0,11,0,0,11,0,0,5,6,11,0,11,0,11,0,11,0,11,0
Khemling - I,0,34,0,0,34,0,0,33,1,34,0,0,33,1,0,8,26,34,0,34,0,34,0,34,0,34,0
Upper Gai,0,60,0,1,59,0,0,60,0,60,0,0,60,0,0,5,55,60,0,60,0,60,0,60,0,60,0
Takam Colony,0,4,0,0,4,0,0,4,0,4,0,0,4,0,0,1,3,4,0,4,0,4,0,4,0,4,0
Rach - Tabio,0,29,0,0,29,0,0,29,0,29,0,0,29,0,0,6,23,29,0,29,0,29,0,27,2,29,0
