village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Khamkheda,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,,0,1,1,0,1,0,1,0,1,0
Sirasgaon (mandap),0,9,91,19,30,51,100,0,0,49,51,0,36,64,1,0,99,0,,11,89,56,44,100,0,40,60,100,0
Hasanabad,0,6,94,20,34,46,100,0,0,55,45,0,36,64,1,0,99,0,,9,91,35,65,100,0,50,50,100,0
Khadki,0,0,10,3,3,4,10,0,0,6,4,0,4,6,0,0,10,0,,0,10,5,5,10,0,3,7,10,0
Fulenagar,0,4,13,2,8,7,17,0,0,12,5,0,10,7,0,0,17,0,,1,16,8,9,17,0,13,4,17,0
Sirasgaon waghrul,0,10,90,18,30,52,100,0,0,57,43,0,31,69,4,0,96,0,,11,89,40,60,100,0,61,39,100,0
Nalni Bk.,0,10,99,18,42,49,109,0,0,63,46,0,37,72,4,0,105,0,,12,97,47,62,109,0,59,50,109,0
Goshegaon,0,16,84,14,43,43,100,0,0,57,43,0,37,63,7,0,93,0,,3,97,36,64,100,0,50,50,100,0
Pimpri,0,0,10,2,4,4,10,0,0,8,2,0,5,5,2,0,8,0,,1,9,7,3,10,0,2,8,10,0
Jawkheda Bk.,0,1,9,1,6,3,9,1,0,5,5,0,2,8,0,0,10,0,,1,9,5,5,10,0,5,5,10,0
Dehed,0,0,10,1,4,5,10,0,0,4,6,0,6,4,0,0,10,0,,1,9,3,7,10,0,5,5,10,0
Latifpur,0,1,9,2,3,5,10,0,0,8,2,0,3,7,0,0,10,0,,2,8,4,6,10,0,4,6,10,0
Danapur,0,1,9,1,4,5,10,0,0,5,5,0,3,7,1,0,9,0,,0,10,4,6,10,0,4,6,10,0
Chandai eko,0,10,120,24,54,52,130,0,0,82,48,0,41,89,6,0,124,0,,16,114,54,76,130,0,69,61,130,0
Surangali,0,9,101,16,47,47,110,0,0,61,49,0,41,69,1,0,109,0,,9,101,61,49,110,0,64,46,110,0
Wadshed,0,5,25,3,11,16,30,0,0,16,14,0,9,21,1,0,29,0,,3,27,22,8,30,0,17,13,30,0
Takli bajad,0,1,9,2,4,4,10,0,0,6,4,0,5,5,0,0,10,0,,1,9,2,8,10,0,5,5,10,0
Selud,0,0,70,1,64,5,67,3,0,31,39,0,18,52,0,0,69,0,,0,70,23,47,70,0,43,27,70,0
Padmavati,0,0,4,0,3,1,3,1,0,1,3,0,1,3,0,0,4,0,,0,4,1,3,4,0,2,2,4,0
