village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Devhiwra,0,10,100,33,61,16,107,3,0,0,110,3,25,82,0,0,110,0,,12,98,16,94,103,7,0,110,62,48
Kumbhar Pimpalgaon,0,1,9,1,9,0,10,0,0,0,10,0,1,9,0,0,10,0,,1,9,4,6,8,2,0,10,0,10
Mangu Jalgaon,0,7,102,1,85,23,109,0,0,0,109,12,29,68,2,0,107,0,,7,102,8,101,66,43,0,103,13,96
Argadegavhan,0,2,48,1,30,19,50,0,0,0,50,5,11,34,1,0,49,0,,5,45,2,48,28,21,0,44,13,37
Pangra,0,1,9,0,10,0,10,0,0,0,10,1,0,9,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Rahera,0,2,58,9,22,29,60,0,0,0,60,14,16,30,0,0,60,0,,5,55,25,35,53,7,0,60,3,57
Raja Takli,0,5,105,14,46,50,110,0,0,0,110,19,28,63,0,0,110,0,,10,100,35,75,93,17,0,106,8,102
Raona,0,6,54,1,53,6,60,0,0,0,60,8,17,35,2,0,58,0,,3,57,10,50,36,24,0,60,4,56
Ghonsi Bk.,0,4,106,4,76,30,110,0,0,0,110,6,12,92,0,0,110,0,,0,110,0,110,110,0,0,110,110,0
Dhanegaon,0,1,9,2,3,5,10,0,0,0,10,1,1,8,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Dhakephal,0,0,10,0,10,0,10,0,0,0,10,0,5,5,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Antarwali Tembhi,0,0,10,5,5,0,10,0,0,0,10,0,1,9,0,0,10,0,,1,9,1,9,10,0,0,10,7,3
Devnagar,0,1,9,4,6,0,10,0,0,0,10,0,2,8,0,0,10,0,,1,9,0,10,10,0,0,10,10,0
Limbi,0,1,19,7,13,0,20,0,0,0,20,0,5,15,0,0,20,0,,2,18,0,20,20,0,0,20,20,0
Khalapuri,0,1,9,4,6,0,10,0,0,0,10,0,2,8,0,0,10,0,,1,9,0,10,10,0,0,10,10,0
Limboni,0,0,10,1,6,3,10,0,0,0,10,0,2,8,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Machindranath Chincholi,0,1,18,10,9,0,19,0,0,0,19,0,4,15,0,0,19,0,,1,18,0,19,19,0,0,19,19,0
Mohpuri,0,0,10,0,5,5,10,0,0,0,10,0,1,9,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Mandala,0,1,9,0,4,6,10,0,0,0,10,1,0,9,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Murma,0,2,8,3,5,2,10,0,0,0,10,0,2,8,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Daithana Bk.,0,2,8,0,10,0,10,0,0,0,10,0,3,7,1,0,9,0,,0,10,0,10,10,0,0,10,10,0
Gunj Bk.,0,7,52,12,47,0,57,2,0,0,59,0,15,44,0,0,59,0,,3,56,0,59,59,0,0,59,53,6
Paduli Kh.,0,1,9,1,9,0,10,0,0,0,10,0,1,9,0,0,10,0,,1,9,4,6,8,2,0,10,0,10
Pimparkhed Bk.,0,0,10,0,8,2,10,0,0,0,10,0,1,9,0,0,10,0,,1,9,0,10,10,0,0,10,10,0
Guru Pimpari,0,0,10,7,3,0,10,0,0,0,10,0,2,8,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Khadka,0,3,47,2,26,22,50,0,0,0,50,3,6,41,0,0,50,0,,0,50,0,50,50,0,0,50,50,0
Paradgaon,0,7,103,12,83,15,110,0,0,0,110,3,21,86,0,0,110,0,,7,103,14,96,102,8,0,110,83,27
Murti,0,0,10,0,7,3,10,0,0,0,10,0,2,8,0,0,10,0,,1,9,0,10,10,0,0,10,10,0
Pirgaibwadi,0,6,104,14,81,15,110,0,0,0,110,3,21,86,0,0,110,0,,8,102,11,99,104,6,0,110,90,20
Shivangaon,0,1,9,0,7,3,10,0,0,0,10,1,2,7,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Rani Unchegaon,0,11,142,43,110,0,153,0,0,0,153,0,51,102,4,0,149,0,,4,149,22,131,142,11,0,153,104,49
Sarapgavhan,0,12,98,25,83,2,110,0,0,0,110,2,42,66,2,0,108,0,,5,105,5,105,109,1,0,110,104,6
Sindkhed,0,5,46,15,34,2,51,0,0,0,51,0,10,41,0,0,51,0,,2,49,0,51,51,0,0,51,51,0
Tirthpuri,0,1,19,5,14,1,20,0,0,0,20,0,3,17,0,0,20,0,,2,18,0,20,20,0,0,20,20,0
Bhendala,0,4,106,16,44,50,110,0,0,0,110,21,27,62,0,0,110,0,,11,99,43,67,96,14,0,110,5,105
Bondhalapuri,0,0,9,2,5,2,9,0,0,0,9,0,4,5,0,0,9,0,,0,9,0,9,9,0,0,9,9,0
Dahalegaon,0,4,46,8,36,6,50,0,0,0,50,0,8,42,0,0,50,0,,3,47,0,50,50,0,0,50,50,0
Chapadgaon,0,9,101,18,67,25,110,0,0,0,110,0,24,86,7,0,103,0,,10,100,11,99,82,28,0,110,50,60
Bhadregaon,0,0,20,7,13,0,19,1,0,0,20,0,7,13,0,0,20,0,,1,19,1,19,20,0,0,20,19,1
Bachegaon,0,0,10,0,8,2,10,0,0,0,10,0,1,9,0,0,10,0,,1,9,0,10,10,0,0,10,10,0
Dhanegaon,0,1,9,2,3,5,10,0,0,0,10,1,1,8,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Dhakephal,0,0,10,0,10,0,10,0,0,0,10,0,5,5,0,0,10,0,,0,10,0,10,10,0,0,10,10,0
Antarwali Tembhi,0,0,10,5,5,0,10,0,0,0,10,0,1,9,0,0,10,0,,1,9,1,9,10,0,0,10,7,3
Devnagar,0,1,9,4,6,0,10,0,0,0,10,0,2,8,0,0,10,0,,1,9,0,10,10,0,0,10,10,0
Limbi,0,4,26,7,23,0,30,0,0,0,30,1,5,24,0,0,30,0,,2,28,0,30,28,2,0,30,26,4
