village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Malegaon,0,0,111,1,100,10,107,4,0,25,86,0,29,82,0,1,110,0,,0,111,82,29,111,0,61,50,111,0
Vaidhywadgaon,0,0,9,0,9,0,5,4,0,2,7,0,0,9,0,0,9,0,,0,9,5,4,9,0,3,6,9,0
Kehal Wadgaon,0,1,199,6,184,10,179,21,0,53,147,0,29,171,3,0,197,0,,0,200,127,73,200,0,122,78,200,0
Wai,0,0,200,11,151,38,148,52,0,59,141,0,6,194,0,0,200,0,,0,200,126,74,200,0,94,106,200,0
Dhonde Pimpalgaon,0,0,100,2,71,27,78,21,1,35,65,1,2,97,0,0,100,0,,0,100,53,47,100,0,43,57,100,0
Tokwadi,0,0,10,0,8,2,7,3,0,4,6,0,0,10,0,0,10,0,,0,10,4,6,10,0,4,6,10,0
Thengewadgaon,0,0,110,2,92,16,93,16,1,38,72,0,2,108,0,0,110,0,,0,110,64,46,110,0,54,56,109,1
Arda Tolaji,0,0,127,4,106,17,112,15,0,46,81,0,10,117,6,0,121,0,,2,125,57,70,127,0,23,104,127,0
Lawni,0,0,20,0,18,2,16,4,0,12,8,0,1,19,0,0,20,0,,1,19,12,8,20,0,5,15,20,0
Maltondi,0,0,10,0,10,0,8,2,0,1,9,0,3,7,0,0,10,0,,0,10,5,5,10,0,6,4,10,0
Pangri Bk.,0,0,100,0,92,8,93,7,0,15,85,0,22,78,3,0,97,0,,0,100,74,26,100,0,50,50,100,0
Patoda Kh.,0,0,110,0,80,30,95,15,0,61,49,0,0,110,0,0,110,0,,0,110,64,46,110,0,29,81,110,0
Sirpur,0,0,97,2,91,4,78,19,0,26,71,1,5,91,4,0,93,0,,0,97,58,39,97,0,33,64,97,0
Dhoksal,0,0,14,0,13,1,13,1,0,8,6,0,0,14,0,0,14,0,,0,14,12,2,14,0,2,12,14,0
Talni,0,0,19,0,14,5,18,1,0,7,12,0,1,18,0,0,19,0,,0,19,8,11,19,0,7,12,19,0
Ramtirth,0,0,98,1,85,12,72,26,0,54,44,0,1,97,0,0,98,0,,0,98,46,52,98,0,31,67,98,0
Helas,0,0,41,0,20,21,40,1,0,16,25,0,4,37,0,0,41,0,,0,41,33,8,41,0,3,38,41,0
Kendhali,0,0,86,2,62,22,86,0,0,43,43,0,3,83,1,0,85,0,,0,86,57,29,86,0,21,65,86,0
Helaswadi,0,0,12,0,7,5,12,0,0,5,7,0,2,10,0,0,12,0,,0,12,11,1,12,0,1,11,12,0
Georai,0,1,29,0,24,6,29,1,0,14,16,0,2,28,0,0,30,0,,0,30,22,8,30,0,7,23,30,0
Devthana Uswad,0,0,30,0,21,9,30,0,0,12,18,0,3,27,0,0,30,0,,0,30,9,21,30,0,16,14,30,0
Takalkhopa,0,0,28,0,26,2,28,0,0,14,14,0,3,25,0,0,28,0,,0,28,13,15,28,0,11,17,28,0
Mangrul,0,0,10,0,8,2,10,0,0,1,9,0,0,10,0,0,10,0,,0,10,6,4,10,0,4,6,10,0
Hiwarkheda,0,0,9,0,7,2,9,0,0,6,3,0,1,8,0,0,9,0,,0,9,4,5,9,0,6,3,9,0
Kinkheda,0,0,10,0,8,2,10,0,0,3,7,0,4,6,0,0,10,0,,0,10,8,2,10,0,4,6,10,0
Jambharun,0,0,8,0,5,3,8,0,0,3,5,0,0,8,0,0,8,0,,0,8,5,3,8,0,3,5,8,0
Chikhali,0,0,10,7,1,2,10,0,0,3,7,0,3,7,0,0,10,0,,0,10,10,0,10,0,6,4,10,0
Dahifal Khandare,0,0,19,1,15,3,19,0,0,7,12,0,2,17,0,0,19,0,,0,19,11,8,19,0,14,5,19,0
Uswad (Devthana),0,0,15,0,13,2,14,0,1,3,12,0,1,14,0,0,15,0,,0,15,9,6,15,0,9,6,15,0
Andhwadi,0,0,13,0,11,2,13,0,0,2,11,0,4,9,0,0,13,0,,0,13,8,5,13,0,8,5,13,0
Naigaon P. Bamhani,0,0,9,0,6,3,9,0,0,3,6,0,3,6,0,0,9,0,,0,9,3,6,9,0,5,4,9,0
Sawargaon Wayal,0,0,2,0,2,0,2,0,0,1,1,0,0,2,0,0,2,0,,0,2,2,0,2,0,2,0,2,0
